id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
15,User:Private Event Name and Password Input-->Private Event Name and Password Input:Check the presence of the event-->Check the presence of the event:Create the private event-->Create the private event:event-->event:Check the presence of the event-->Check the presence of the event:Create the private event,EQ,0,6,0,0,6,entity->entity->entity->entity->entity->entity
16,User:Private Event Name and Password Input-->Private Event Name and Password Input:Check the presence of the event-->Check the presence of the event:Create the private event-->Create the private event:event-->event:Check the presence of the event-->Check the presence of the event:event-->event:Check the presence of the event,EQ,0,7,0,0,7,entity->entity->entity->entity->entity->entity->entity
17,User:Private Event Name and Password Input-->Private Event Name and Password Input:Check the presence of the event-->Check the presence of the event:Create the private event-->Create the private event:event-->event:Check the presence of the event-->Check the presence of the event:Warning information of duplicate,EO,0,6,1,0,5,entity->entity->entity->entity->entity->boundary
18,User:Private Event Name and Password Input-->Private Event Name and Password Input:Check the presence of the event-->Check the presence of the event:Warning information of duplicate,EO,0,3,1,0,2,entity->entity->boundary
19,User:Public Event Name Field-->Public Event Name Field:Create the public event-->Create the public event:Public Event,EQ,1,3,0,3,0,control->control->control
20,User:Public Event Name Field-->Public Event Name Field:Check presence of the event-->Check presence of the event:Warning Information of Duplicate,EO,0,3,1,2,0,control->control->boundary
21,User:Warning Information of Duplicate,EQ,0,1,1,0,0,boundary
22,User:Delete Event Button-->Delete Event Button:Show warning of deletion-->Show warning of deletion:Delete Event Button-->Delete Event Button:Show warning of deletion,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
23,User:Delete Event Button-->Delete Event Button:Show warning of deletion-->Show warning of deletion:Confirm Box-->Confirm Box:Close warning and delete event-->Close warning and delete event:Delete Picture-->Delete Picture:Picture,EI,3,6,4,0,2,boundary->boundary->boundary->boundary->entity->entity
24,User:Delete Event Button-->Delete Event Button:Show warning of deletion-->Show warning of deletion:Confirm Box-->Confirm Box:Close warning and delete event-->Close warning and delete event:Event,EQ,1,5,5,0,0,boundary->boundary->boundary->boundary->boundary
25,User:Confirm Box-->Confirm Box:Close warning and delete event-->Close warning and delete event:Delete Picture-->Delete Picture:Picture,EI,2,4,2,0,2,boundary->boundary->entity->entity
26,User:Confirm Box-->Confirm Box:Close warning and delete event-->Close warning and delete event:Event,EQ,0,3,3,0,0,boundary->boundary->boundary
27,User:Delete Button-->Delete Button:Shows confirm prompt-->Shows confirm prompt:Confirm Box-->Confirm Box:close the prompt and delete the picture-->close the prompt and delete the picture:Picture,EI,0,5,3,0,2,boundary->boundary->boundary->entity->entity
28,User:Delete Button-->Delete Button:Shows confirm prompt-->Shows confirm prompt:Confirm Box-->Confirm Box:close the prompt and delete the picture-->close the prompt and delete the picture:Confirm Box-->Confirm Box:close the prompt and delete the picture,EQ,1,6,4,0,2,boundary->boundary->boundary->entity->boundary->entity
29,User:Confirm Box-->Confirm Box:close the prompt and delete the picture-->close the prompt and delete the picture:Picture,EI,0,3,1,0,2,boundary->entity->entity
30,User:Confirm Box-->Confirm Box:close the prompt and delete the picture-->close the prompt and delete the picture:Confirm Box-->Confirm Box:close the prompt and delete the picture,EQ,1,4,2,0,2,boundary->entity->boundary->entity
31,Admin:The number of pictures per month,EQ,0,1,1,0,0,boundary
32,Admin:Click the number of pictures posted per month-->Click the number of pictures posted per month:Search pictures posted in the month-->Search pictures posted in the month:The number of pictures per month,EQ,0,3,3,0,0,boundary->boundary->boundary
33,Admin:Click the number of pictures posted per month-->Click the number of pictures posted per month:Search pictures posted in the month-->Search pictures posted in the month:Pictures,EQ,0,3,3,0,0,boundary->boundary->boundary
34,User:Heart Icon on a picture-->Heart Icon on a picture:Store the like information-->Store the like information:The total number of likes,EQ,0,3,3,0,0,boundary->boundary->boundary
35,User:Heart Icon on a picture-->Heart Icon on a picture:Store the like information-->Store the like information:Like Information,EQ,0,3,3,0,0,boundary->boundary->boundary
36,User:The total number of likes,EQ,0,1,1,0,0,boundary
37,User:Login Page-->Login Page:Check username and password-->Check username and password:Facebook Service,EI,0,3,1,2,0,boundary->control->control
38,User:Login Page-->Login Page:Check username and password-->Check username and password:Login Page-->Login Page:Check username and password,EQ,1,4,2,2,0,boundary->control->boundary->control
39,User:Login Page-->Login Page:Check username and password-->Check username and password:User,EI,0,3,1,2,0,boundary->control->control
40,User:Login Page-->Login Page:Check username and password-->Check username and password:App Main Page,EQ,1,3,2,1,0,boundary->control->boundary
41,User:App Main Page,EQ,0,1,1,0,0,boundary
42,User:Logout Button-->Logout Button:Clear Local Storage and Exit-->Clear Local Storage and Exit:Local Storage,EI,0,3,1,2,0,boundary->control->control
43,User:Camera App-->Camera App:show picture and options to post nearby or to an event-->show picture and options to post nearby or to an event:Options to post-->Options to post:retrive user's location and posts the picture at location-->retrive user's location and posts the picture at location:Picture,EI,1,5,1,4,0,boundary->control->control->control->control
44,User:Camera App-->Camera App:Event and caption Input-->Event and caption Input:store picture in the event-->store picture in the event:Picture,EI,0,4,3,1,0,boundary->boundary->boundary->control
45,User:Camera App-->Camera App:Event and caption Input-->Event and caption Input:show a text box for user to input event name-->show a text box for user to input event name:text box for user to input name-->text box for user to input name:store picture in the event-->store picture in the event:Picture,EI,1,6,2,2,2,boundary->boundary->entity->entity->control->control
46,User:Camera App-->Camera App:opens up the gallery application-->opens up the gallery application:gallery application-->gallery application:shows the picture and text box for caption-->shows the picture and text box for caption:Event and caption Input-->Event and caption Input:store picture in the event-->store picture in the event:Picture,EQ,1,7,5,2,0,boundary->boundary->boundary->control->boundary->boundary->control
47,User:Camera App-->Camera App:opens up the gallery application-->opens up the gallery application:gallery application-->gallery application:shows the picture and text box for caption-->shows the picture and text box for caption:Event and caption Input-->Event and caption Input:show a text box for user to input event name-->show a text box for user to input event name:text box for user to input name-->text box for user to input name:store picture in the event-->store picture in the event:Picture,EQ,2,9,4,3,2,boundary->boundary->boundary->control->boundary->entity->entity->control->control
48,User:gallery application-->gallery application:shows the picture and text box for caption-->shows the picture and text box for caption:Event and caption Input-->Event and caption Input:store picture in the event-->store picture in the event:Picture,EQ,1,5,3,2,0,boundary->control->boundary->boundary->control
49,User:gallery application-->gallery application:shows the picture and text box for caption-->shows the picture and text box for caption:Event and caption Input-->Event and caption Input:show a text box for user to input event name-->show a text box for user to input event name:text box for user to input name-->text box for user to input name:store picture in the event-->store picture in the event:Picture,EQ,2,7,2,3,2,boundary->control->boundary->entity->entity->control->control
50,User:Camera Icon-->Camera Icon:Launch Camera Application-->Launch Camera Application:Camera App-->Camera App:show picture and options to post nearby or to an event-->show picture and options to post nearby or to an event:Options to post-->Options to post:retrive user's location and posts the picture at location-->retrive user's location and posts the picture at location:Picture,EI,3,7,3,4,0,boundary->boundary->boundary->control->control->control->control
51,User:Camera Icon-->Camera Icon:Launch Camera Application-->Launch Camera Application:Camera App-->Camera App:Event and caption Input-->Event and caption Input:store picture in the event-->store picture in the event:Picture,EI,2,6,5,1,0,boundary->boundary->boundary->boundary->boundary->control
52,User:Camera Icon-->Camera Icon:Launch Camera Application-->Launch Camera Application:Camera App-->Camera App:Event and caption Input-->Event and caption Input:show a text box for user to input event name-->show a text box for user to input event name:text box for user to input name-->text box for user to input name:store picture in the event-->store picture in the event:Picture,EI,3,8,4,2,2,boundary->boundary->boundary->boundary->entity->entity->control->control
53,User:Camera Icon-->Camera Icon:Launch Camera Application-->Launch Camera Application:Camera App-->Camera App:opens up the gallery application-->opens up the gallery application:gallery application-->gallery application:shows the picture and text box for caption-->shows the picture and text box for caption:Event and caption Input-->Event and caption Input:store picture in the event-->store picture in the event:Picture,EQ,3,9,7,2,0,boundary->boundary->boundary->boundary->boundary->control->boundary->boundary->control
54,User:Camera Icon-->Camera Icon:Launch Camera Application-->Launch Camera Application:Camera App-->Camera App:opens up the gallery application-->opens up the gallery application:gallery application-->gallery application:shows the picture and text box for caption-->shows the picture and text box for caption:Event and caption Input-->Event and caption Input:show a text box for user to input event name-->show a text box for user to input event name:text box for user to input name-->text box for user to input name:store picture in the event-->store picture in the event:Picture,EQ,4,11,6,3,2,boundary->boundary->boundary->boundary->boundary->control->boundary->entity->entity->control->control
55,User:Options to post-->Options to post:retrive user's location and posts the picture at location-->retrive user's location and posts the picture at location:Picture,EQ,1,3,0,3,0,control->control->control
56,User:Warning Invalid Information,EQ,0,1,1,0,0,boundary
57,User:Register Page-->Register Page:Check User Information-->Check User Information:User,EI,1,3,2,0,1,boundary->boundary->entity
58,User:Register Page-->Register Page:Check User Information-->Check User Information:Warning Invalid Information,EQ,0,3,3,0,0,boundary->boundary->boundary
59,User:report confirm dialog-->report confirm dialog:store report information-->store report information:report information,EQ,0,3,0,0,3,entity->entity->entity
60,User:Report icon on the picture-->Report icon on the picture:prompot confirm-->prompot confirm:report confirm dialog-->report confirm dialog:store report information-->store report information:report information,EI,0,5,0,1,4,control->entity->entity->entity->entity
61,User:Report icon on the picture-->Report icon on the picture:prompot confirm-->prompot confirm:Report icon on the picture-->Report icon on the picture:prompot confirm,EQ,1,4,0,2,2,control->entity->control->entity
62,User:Picture restore button-->Picture restore button:Restore reported picture-->Restore reported picture:Report,EI,1,3,0,2,1,control->control->entity
63,User:Download button-->Download button:download to phone-->download to phone:Picture-->Picture:download to phone-->download to phone:Picture,EI,3,5,1,4,0,boundary->control->control->control->control
64,User:Download button-->Download button:download to phone-->download to phone:Picture-->Picture:download to phone-->download to phone:Local Storage,EI,2,5,1,3,1,boundary->control->control->control->entity
65,User:Download button-->Download button:download to phone-->download to phone:Local Storage,EI,1,3,1,1,1,boundary->control->entity
66,User:Search box of events-->Search box of events:Search events by name-->Search events by name:List of Events,EO,1,3,1,2,0,control->control->boundary
67,User:Search box of events-->Search box of events:Search events by name-->Search events by name:Event,EO,1,3,1,2,0,control->control->boundary
68,User:List of Events,EQ,1,1,1,0,0,boundary
69,User:List of pictures,EQ,0,1,0,1,0,control
70,User:Query Picture List-->Query Picture List:retrive the list of picture-->retrive the list of picture:Picture,EQ,1,3,0,3,0,control->control->control
71,User:Query Picture List-->Query Picture List:retrive the list of picture-->retrive the list of picture:Image Filter Box-->Image Filter Box:Filter Pictures-->Filter Pictures:List of pictures,EQ,4,5,1,4,0,control->control->boundary->control->control
72,User:Image Filter Box-->Image Filter Box:Filter Pictures-->Filter Pictures:List of pictures,EI,2,3,1,2,0,boundary->control->control
73,User:Sorting options,EQ,0,1,0,1,0,control
74,User:Filter Icon-->Filter Icon:Display sorting options-->Display sorting options:Sorting options,EI,0,3,1,2,0,boundary->control->control
75,User:Filter Icon-->Filter Icon:Display sorting options-->Display sorting options:Sorting options-->Sorting options:sort the picture-->sort the picture:Sorted List of Pictures,EI,1,5,1,4,0,boundary->control->control->control->control
76,User:Sorted List of Pictures,EQ,0,1,0,1,0,control
77,User:Sorting options-->Sorting options:sort the picture-->sort the picture:Sorted List of Pictures,EQ,1,3,0,3,0,control->control->control
78,User:Click user suspend button-->Click user suspend button:Prompt confirm dialog-->Prompt confirm dialog:Confirm Dialog-->Confirm Dialog:Suspend User-->Suspend User:User List,EQ,1,5,3,2,0,boundary->control->control->boundary->boundary
79,User:Click user suspend button-->Click user suspend button:Prompt confirm dialog-->Prompt confirm dialog:Confirm Dialog-->Confirm Dialog:Suspend User-->Suspend User:User,EQ,1,5,3,2,0,boundary->control->control->boundary->boundary
80,User:User List,EQ,0,1,1,0,0,boundary
81,User:Confirm Dialog-->Confirm Dialog:Suspend User-->Suspend User:User List,EO,0,3,2,1,0,control->boundary->boundary
82,User:Confirm Dialog-->Confirm Dialog:Suspend User-->Suspend User:User,EO,0,3,2,1,0,control->boundary->boundary
83,User:Total Number of Likes,EQ,0,1,1,0,0,boundary
84,User:The heart icon on picture-->The heart icon on picture:remove the user liking information-->remove the user liking information:Total Number of Likes,EO,3,3,2,1,0,control->boundary->boundary
85,User:The heart icon on picture-->The heart icon on picture:remove the user liking information-->remove the user liking information:Like Information,EO,2,3,2,1,0,control->boundary->boundary
86,Admin:Event Update Button-->Event Update Button:retrieve events-->retrieve events:Event List-->Event List:Prompt Event Update Dialog-->Prompt Event Update Dialog:Event Information Update Page-->Event Information Update Page:Update Event Information-->Update Event Information:Event Information Update Page-->Event Information Update Page:Update Event Information,EQ,4,8,7,1,0,boundary->boundary->boundary->control->boundary->boundary->boundary->boundary
87,Admin:Event Update Button-->Event Update Button:retrieve events-->retrieve events:Event List-->Event List:Prompt Event Update Dialog-->Prompt Event Update Dialog:Event Information Update Page-->Event Information Update Page:Update Event Information-->Update Event Information:Event,EQ,3,7,6,1,0,boundary->boundary->boundary->control->boundary->boundary->boundary
88,Admin:Event Update Button-->Event Update Button:retrieve events-->retrieve events:Event,EQ,0,3,3,0,0,boundary->boundary->boundary
89,Admin:Event List-->Event List:Prompt Event Update Dialog-->Prompt Event Update Dialog:Event Information Update Page-->Event Information Update Page:Update Event Information-->Update Event Information:Event Information Update Page-->Event Information Update Page:Update Event Information,EQ,5,6,5,1,0,boundary->control->boundary->boundary->boundary->boundary
90,Admin:Event List-->Event List:Prompt Event Update Dialog-->Prompt Event Update Dialog:Event Information Update Page-->Event Information Update Page:Update Event Information-->Update Event Information:Event,EQ,4,5,4,1,0,boundary->control->boundary->boundary->boundary
91,Admin:Event Information Update Page-->Event Information Update Page:Update Event Information-->Update Event Information:Event Information Update Page-->Event Information Update Page:Update Event Information,EQ,4,4,4,0,0,boundary->boundary->boundary->boundary
92,Admin:Event Information Update Page-->Event Information Update Page:Update Event Information-->Update Event Information:Event,EQ,3,3,3,0,0,boundary->boundary->boundary
93,User:Radius Setting Button-->Radius Setting Button:Search pictures by radius-->Search pictures by radius:Pictures,EI,0,3,1,2,0,boundary->control->control
94,User:Picture Gallery-->Picture Gallery:retrieve picture details-->retrieve picture details:Picture,EQ,2,3,0,3,0,control->control->control
