id,element,useCase,type,component
78,Homepage:Browser alerts user that they have not selected any option,logout,control,Browser
79,User does not select any radio button:Browser alerts user that they have not selected any option,logout,control,Browser
80,Click Continue button:Returns staff member to combat conflict front page,logout,boundary,Application Server Component
81,Click logout button	:Returns staff member to combat conflict front page,logout,boundary,Application Server Component
82,show confirmation:Homepage,logout,boundary,webpage
83,Returns staff member to combat conflict front page:show confirmation,logout,boundary,Application Server Component
84,stl#User:Click logout button	,logout,Stimulus,undefined
85,stl#User:Homepage,logout,Stimulus,undefined
86,stl#User:User does not select any radio button,logout,Stimulus,undefined
87,stl#User:Click Continue button,logout,Stimulus,undefined
88,User:Click Continue button,provide information,boundary,Application Server Component
89,User:Click on Civilian or veteran radio button,provide information,boundary,Application Server Component
90,User:Click Continue button,provide information,boundary,Application Server Component
91,User:User does not select any radio button,provide information,boundary,$help://usecasediagram.htm
92,System loads and displays first scenario:Browser alerts user that they have not selected any option,provide information,control,Browser
93,User does not select any radio button:Browser alerts user that they have not selected any option,provide information,control,Browser
94,Click Continue button:Browser alerts user that they have not selected any option,provide information,control,Browser
95,Click Continue button:System loads and displays first scenario,provide information,control,System Boundary
96,Click on Civilian or veteran radio button:System loads and displays first scenario,provide information,control,System Boundary
97,stl#User:Click Continue button,provide information,Stimulus,undefined
98,stl#User:Click on Civilian or veteran radio button,provide information,Stimulus,undefined
99,stl#User:Click Continue button,provide information,Stimulus,undefined
100,stl#User:User does not select any radio button,provide information,Stimulus,undefined
101,User:Homepage,take scenario pre-assignment,boundary,webpage
102,User:clicks continue button,take scenario pre-assignment,control,clicksnext
103,User:Click Continue button,take scenario pre-assignment,boundary,Application Server Component
104,User:User reads scenario description	,take scenario pre-assignment,boundary,User interface component
105,User:clicks on radio buttons of answers,take scenario pre-assignment,control,clicksnext
106,Answers from page stored as cookie:loads next scenario,take scenario pre-assignment,control,clicksnext
107,System loads and displays first scenario:Answers from page stored as cookie,take scenario pre-assignment,control,storesanswersindatabase
108,Click Continue button:Answers from page stored as cookie,take scenario pre-assignment,control,storesanswersindatabase
109,displays thank you message :Homepage,take scenario pre-assignment,boundary,webpage
110,clicks on radio buttons of answers:System loads and displays first scenario,take scenario pre-assignment,control,System Boundary
111,User reads scenario description	:System loads and displays first scenario,take scenario pre-assignment,control,System Boundary
112,clicks continue button:System loads and displays first scenario,take scenario pre-assignment,control,System Boundary
113,stores answers in database:displays thank you message ,take scenario pre-assignment,control,displaysthankyoumessage
114,loads next scenario:stores answers in database,take scenario pre-assignment,control,storesanswersindatabase
115,stl#User:Homepage,take scenario pre-assignment,Stimulus,undefined
116,stl#User:clicks continue button,take scenario pre-assignment,Stimulus,undefined
117,stl#User:Click Continue button,take scenario pre-assignment,Stimulus,undefined
118,stl#User:User reads scenario description	,take scenario pre-assignment,Stimulus,undefined
119,stl#User:clicks on radio buttons of answers,take scenario pre-assignment,Stimulus,undefined
120,undefined,Use Case1,undefined,Object1
121,stl#undefined,Use Case1,Stimulus,undefined
