id,element,useCase,type,component
202,stl#user:updated surgical slot info,Update Surgical Slot Posting,Stimulus,undefined
203,stl#user:Update button and required fields,Update Surgical Slot Posting,Stimulus,undefined
204,user:new user account is created message,Verify User Idnetification,boundary,declinemessage
205,user:Transaction declined message,Verify User Idnetification,boundary,declinemessage
206,user:List of registration requests,Verify User Idnetification,boundary,Reservation
207,user:View Registration Request Button,Verify User Idnetification,boundary,ReservationController
208,Display a list of registration requests:List of registration requests,Verify User Idnetification,boundary,Reservation
209,View Registration Request Button:Display a list of registration requests,Verify User Idnetification,boundary,Reservation
210,Display message about the approved transaction:new user account is created message,Verify User Idnetification,boundary,declinemessage
211,approave a request:Display message about the approved transaction,Verify User Idnetification,boundary,declinemessage
212,List of registration requests:approave a request,Verify User Idnetification,entity,requiredfieldsmissingprompt
213,approave a request:Request info,Verify User Idnetification,entity,requiredfieldsmissingprompt
214,show declined requestion message:Transaction declined message,Verify User Idnetification,boundary,declinemessage
215,approave a request:show declined requestion message,Verify User Idnetification,boundary,declinemessage
216,stl#user:new user account is created message,Verify User Idnetification,Stimulus,undefined
217,stl#user:Transaction declined message,Verify User Idnetification,Stimulus,undefined
218,stl#user:List of registration requests,Verify User Idnetification,Stimulus,undefined
219,stl#user:View Registration Request Button,Verify User Idnetification,Stimulus,undefined
220,user:display role changed message,View Activity Report,boundary,declinemessage
221,user:Reservation report,View Activity Report,boundary,Reservation
222,user:"View Report" button,View Activity Report,boundary,Loginbutton
223,"View Report" button:Display A reservation report of selected time period,View Activity Report,boundary,Reservation
224,Display A reservation report of selected time period:Reservation Records,View Activity Report,boundary,Reservation
225,Display A reservation report of selected time period:Reservation report,View Activity Report,boundary,Reservation
226,edit role:Reservation Records,View Activity Report,boundary,Reservation
227,Reservation report:edit role,View Activity Report,control,SCController
228,edit role:display role changed message,View Activity Report,boundary,declinemessage
229,stl#user:display role changed message,View Activity Report,Stimulus,undefined
230,stl#user:Reservation report,View Activity Report,Stimulus,undefined
231,stl#user:"View Report" button,View Activity Report,Stimulus,undefined
232,user:"View Surgical Slot Post" button and choices,View Posted Surgical Slot,boundary,Loginbutton
233,user:surgical slot info,View Posted Surgical Slot,boundary,Slot
234,user:No existing surgical slot post message,View Posted Surgical Slot,boundary,declinemessage
235,"View Surgical Slot Post" button and choices:check the surgical slot by the criteria,View Posted Surgical Slot,entity,SurgeryCenter
236,check the surgical slot by the criteria:No existing surgical slot post message,View Posted Surgical Slot,boundary,declinemessage
237,check the surgical slot by the criteria:Surgical slot info,View Posted Surgical Slot,boundary,Slot
238,check the surgical slot by the criteria:display the surgical slot info,View Posted Surgical Slot,boundary,Slot
239,display the surgical slot info:surgical slot info,View Posted Surgical Slot,boundary,Slot
240,stl#user:"View Surgical Slot Post" button and choices,View Posted Surgical Slot,Stimulus,undefined
241,stl#user:surgical slot info,View Posted Surgical Slot,Stimulus,undefined
242,stl#user:No existing surgical slot post message,View Posted Surgical Slot,Stimulus,undefined
243,user:View Profile Button,View Profile,boundary,Loginbutton
244,user:personal home page,View Profile,boundary,PaymentController
245,user:Invalid user information,View Profile,boundary,Reservation
246,user:User profile,View Profile,boundary,User
247,Validate username and password:Invalid user information,View Profile,boundary,Reservation
248,Validate username and password:User Info,View Profile,boundary,User
249,User profile:disable the user's privilege to login,View Profile,boundary,Loginbutton
250,User profile:Validate username and password,View Profile,control,$help://use_case_model_pattern.htm
251,display user profile to user:User profile,View Profile,boundary,User
252,Validate username and password:redirect the user to their personal home page,View Profile,control,$help://usecasediagram.htm
253,display user profile to user:View Profile Button,View Profile,boundary,Loginbutton
254,disable the user's privilege to login:display user profile to user,View Profile,entity,userController
255,display user profile to user:use profile info,View Profile,entity,userController
256,redirect the user to their personal home page:personal home page,View Profile,boundary,PaymentController
257,stl#user:View Profile Button,View Profile,Stimulus,undefined
258,stl#user:personal home page,View Profile,Stimulus,undefined
259,stl#user:Invalid user information,View Profile,Stimulus,undefined
260,stl#user:User profile,View Profile,Stimulus,undefined
261,user:Reservation requests list,View Reservation Request,boundary,Reservation
262,user:You have not received reservation request message,View Reservation Request,boundary,Reservation
263,user:"View Reservation Requests" Button,View Reservation Request,boundary,Reservation
264,user:updated surgical slot info,View Reservation Request,boundary,Slot
265,"View Reservation Requests" Button:display reservation requests,View Reservation Request,boundary,Reservation
266,display reservation requests:Reservation requests list,View Reservation Request,boundary,Reservation
267,display reservation requests:Surgical request Info,View Reservation Request,entity,SurgeryCenter
268,display reservation requests:You have not received reservation request message,View Reservation Request,boundary,Reservation
269,display reservation requests:display the surgical slot info,View Reservation Request,boundary,Slot
270,display the surgical slot info:updated surgical slot info,View Reservation Request,boundary,Slot
271,stl#user:Reservation requests list,View Reservation Request,Stimulus,undefined
272,stl#user:You have not received reservation request message,View Reservation Request,Stimulus,undefined
273,stl#user:"View Reservation Requests" Button,View Reservation Request,Stimulus,undefined
274,stl#user:updated surgical slot info,View Reservation Request,Stimulus,undefined
275,user:"view submitted reservation" button,View Submitted Reservation,boundary,Reservation
276,user:List of all submitted reservations,View Submitted Reservation,boundary,Reservation
277,user:no submitted rerservation message,View Submitted Reservation,boundary,Reservation
278,"view submitted reservation" button:Display a list of all submitted reservation,View Submitted Reservation,boundary,Reservation
279,Display a list of all submitted reservation:Surgical reservation info,View Submitted Reservation,boundary,Reservation
280,Display a list of all submitted reservation:display a message "no submitted reservation",View Submitted Reservation,boundary,Reservation
281,Display a list of all submitted reservation:List of all submitted reservations,View Submitted Reservation,boundary,Reservation
282,display a message "no submitted reservation":no submitted rerservation message,View Submitted Reservation,boundary,Reservation
283,stl#user:"view submitted reservation" button,View Submitted Reservation,Stimulus,undefined
284,stl#user:List of all submitted reservations,View Submitted Reservation,Stimulus,undefined
285,stl#user:no submitted rerservation message,View Submitted Reservation,Stimulus,undefined
