id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
15,stl#User:"create user" button->User:"create user" button->"create user" button:validate the role of user->validate the role of user:generate a random password for the username->generate a random password for the username:insert the new username and password into the user db->insert the new username and password into the user db:return generate success message->return generate success message:success message,Create a limited user_admin,TRAN_NA,7,0,4.5,31.5
16,stl#User:file download interface->User:file download interface,Create a limited user_admin,CTRL,2,0,4,8
17,stl#User:file download interface->User:file download interface,Create a limited user_admin,EXTCLL,2,0,4,8
18,stl#User:file download interface->User:file download interface,Create a limited user_admin,INT,2,0,4,8
19,stl#User:validation failed message->User:validation failed message,Create a limited user_admin,CTRL,2,0,13,26
20,stl#User:validation failed message->User:validation failed message,Create a limited user_admin,EXTCLL,2,0,13,26
21,stl#User:validation failed message->User:validation failed message,Create a limited user_admin,INT,2,0,13,26
22,stl#User:specific document record->User:specific document record->specific document record:validate the role of users->validate the role of users:validation failed message,Create a limited user_admin,TRAN_NA,4,0,6.666666666666667,26.666666666666668
23,stl#User:specific document record->User:specific document record->specific document record:validate the role of users->validate the role of users:user,Create a limited user_admin,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
24,stl#User:specific document record->User:specific document record->specific document record:validate the role of users->validate the role of users:download the document->download the document:file download interface,Create a limited user_admin,TRAN_NA,5,0,3.75,18.75
1,stl#User:Create new case button->User:Create new case button->Create new case button:validate the role of users->validate the role of users:validation failed message,Create new case,TRAN_NA,4,0,4,16
2,stl#User:Create new case button->User:Create new case button->Create new case button:validate the role of users->validate the role of users:user,Create new case,TRAN_NA,4,0,4,16
3,stl#User:Create new case button->User:Create new case button->Create new case button:validate the role of users->validate the role of users:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:validation failed message,Create new case,TRAN_NA,6,0,4,24
4,stl#User:Create new case button->User:Create new case button->Create new case button:validate the role of users->validate the role of users:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:user,Create new case,TRAN_NA,6,0,4,24
5,stl#User:Create new case button->User:Create new case button->Create new case button:validate the role of users->validate the role of users:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:insert case into case database->insert case into case database:case information,Create new case,TRAN_NA,7,0,4.333333333333333,30.333333333333332
6,stl#User:Create new case button->User:Create new case button->Create new case button:validate the role of users->validate the role of users:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:insert case into case database->insert case into case database:Insert success message->Insert success message:print the document,Create new case,TRAN_NA,8,0,3.857142857142857,30.857142857142858
7,stl#User:validation failed message->User:validation failed message,Create new case,CTRL,2,0,4,8
8,stl#User:validation failed message->User:validation failed message,Create new case,EXTCLL,2,0,4,8
9,stl#User:validation failed message->User:validation failed message,Create new case,INT,2,0,4,8
10,stl#User:case information page->User:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:validation failed message,Create new case,TRAN_NA,4,0,4,16
11,stl#User:case information page->User:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:user,Create new case,TRAN_NA,4,0,4,16
12,stl#User:case information page->User:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:insert case into case database->insert case into case database:case information,Create new case,TRAN_NA,5,0,4.5,22.5
13,stl#User:case information page->User:case information page->case information page:validate the ifnoramtion from case information page->validate the ifnoramtion from case information page:insert case into case database->insert case into case database:Insert success message->Insert success message:print the document,Create new case,TRAN_NA,6,0,3.8,22.799999999999997
14,stl#User:Insert success message->User:Insert success message->Insert success message:print the document,Create new case,TRAN_NA,3,0,3,9
15,stl#User:validation failed message->User:validation failed message,Create new case,CTRL,2,0,4,8
16,stl#User:validation failed message->User:validation failed message,Create new case,EXTCLL,2,0,4,8
17,stl#User:validation failed message->User:validation failed message,Create new case,INT,2,0,4,8
1,stl#User:add vew button->User:add vew button->add vew button:return activity description page->return activity description page:user,Log activity,TRAN_NA,4,0,2,8
2,stl#User:add vew button->User:add vew button->add vew button:return activity description page->return activity description page:information input page->information input page:validate the descirpiton of activity->validate the descirpiton of activity:insert activity into case->insert activity into case:use information page,Log activity,TRAN_NA,7,0,3.5,24.5
3,stl#User:add vew button->User:add vew button->add vew button:return activity description page->return activity description page:information input page->information input page:validate the descirpiton of activity->validate the descirpiton of activity:insert activity into case->insert activity into case:case info,Log activity,TRAN_NA,7,0,3,21
4,stl#User:add vew button->User:add vew button->add vew button:return activity description page->return activity description page:information input page->information input page:validate the descirpiton of activity->validate the descirpiton of activity:description should not be blank message,Log activity,TRAN_NA,6,0,3,18
5,stl#User:information input page->User:information input page->information input page:validate the descirpiton of activity->validate the descirpiton of activity:insert activity into case->insert activity into case:use information page,Log activity,TRAN_NA,5,0,4,20
6,stl#User:information input page->User:information input page->information input page:validate the descirpiton of activity->validate the descirpiton of activity:insert activity into case->insert activity into case:case info,Log activity,TRAN_NA,5,0,3.25,16.25
7,stl#User:information input page->User:information input page->information input page:validate the descirpiton of activity->validate the descirpiton of activity:description should not be blank message,Log activity,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
8,stl#User:use information page->User:use information page,Log activity,CTRL,2,0,4,8
9,stl#User:use information page->User:use information page,Log activity,EXTCLL,2,0,4,8
10,stl#User:use information page->User:use information page,Log activity,INT,2,0,4,8
11,stl#User:description should not be blank message->User:description should not be blank message,Log activity,CTRL,2,0,2,4
12,stl#User:description should not be blank message->User:description should not be blank message,Log activity,EXTCLL,2,0,2,4
13,stl#User:description should not be blank message->User:description should not be blank message,Log activity,INT,2,0,2,4
1,stl#User:login page->User:login page->login page:validate the entries->validate the entries:wrong user info message,View document,TRAN_NA,4,0,2,8
2,stl#User:login page->User:login page->login page:validate the entries->validate the entries:check existing users->check existing users:redirect the user to the corresponding role's main page->redirect the user to the corresponding role's main page:corresponding role's main page,View document,TRAN_NA,6,0,1.6,9.600000000000001
3,stl#User:login page->User:login page->login page:validate the entries->validate the entries:check existing users->check existing users:User info,View document,TRAN_NA,5,0,2,10
4,stl#User:login page->User:login page->login page:validate the entries->validate the entries:User info,View document,TRAN_NA,4,0,2,8
5,stl#User:corresponding role's main page->User:corresponding role's main page,View document,CTRL,2,0,2,4
6,stl#User:wrong user info message->User:wrong user info message,View document,CTRL,2,0,4,8
7,stl#User:wrong user info message->User:wrong user info message,View document,EXTCLL,2,0,4,8
8,stl#User:wrong user info message->User:wrong user info message,View document,INT,2,0,4,8
1,stl#User:status chage success message->User:status chage success message,activate user,CTRL,2,0,2,4
2,stl#User:status chage success message->User:status chage success message,activate user,EXTCLL,2,0,2,4
3,stl#User:status chage success message->User:status chage success message,activate user,DM,2,0,2,4
4,stl#User:status chage success message->User:status chage success message,activate user,EI,2,0,2,4
5,stl#User:wrong action message->User:wrong action message,activate user,CTRL,2,0,2,4
6,stl#User:wrong action message->User:wrong action message,activate user,EXTCLL,2,0,2,4
7,stl#User:wrong action message->User:wrong action message,activate user,INT,2,0,2,4
8,stl#User:role validation failed message->User:role validation failed message,activate user,CTRL,2,0,7,14
9,stl#User:role validation failed message->User:role validation failed message,activate user,EXTCLL,2,0,7,14
10,stl#User:role validation failed message->User:role validation failed message,activate user,INT,2,0,7,14
11,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:user info,activate user,TRAN_NA,4,0,3.6666666666666665,14.666666666666666
12,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:role validation failed message,activate user,TRAN_NA,4,0,3.6666666666666665,14.666666666666666
13,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:check the status of user->check the status of user:wrong action message,activate user,TRAN_NA,7,0,3.8333333333333335,26.833333333333336
14,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:check the status of user->check the status of user:activate user status->activate user status:status chage success message,activate user,TRAN_NA,8,0,3.4285714285714284,27.428571428571427
15,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:check the status of user->check the status of user:activate user status->activate user status:user info,activate user,TRAN_NA,8,0,4.142857142857143,33.142857142857146
16,stl#User:user information page->User:user information page->user information page:check the status of user->check the status of user:wrong action message,activate user,TRAN_NA,4,0,4,16
17,stl#User:user information page->User:user information page->user information page:check the status of user->check the status of user:activate user status->activate user status:status chage success message,activate user,TRAN_NA,5,0,3.25,16.25
18,stl#User:user information page->User:user information page->user information page:check the status of user->check the status of user:activate user status->activate user status:user info,activate user,TRAN_NA,5,0,4.5,22.5
1,stl#User:case information page->User:case information page,check case information,CTRL,2,0,3,6
2,stl#User:case information page->User:case information page,check case information,EXTCLL,2,0,3,6
3,stl#User:case information page->User:case information page,check case information,INT,2,0,3,6
4,stl#User:case list->User:case list->case list:Send request to case database->Send request to case database:case,check case information,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
5,stl#User:case list->User:case list->case list:Send request to case database->Send request to case database:return to the case information page->return to the case information page:redirect the user to the corresponding role's main page->redirect the user to the corresponding role's main page:corresponding role's main page,check case information,TRAN_NA,6,0,2.4,14.399999999999999
6,stl#User:case list->User:case list->case list:Send request to case database->Send request to case database:return to the case information page->return to the case information page:case information page,check case information,TRAN_NA,5,0,2.75,13.75
7,stl#User:corresponding role's main page->User:corresponding role's main page,check case information,CTRL,2,0,3,6
1,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:validation failed message,create high level user,TRAN_NA,4,0,12,48
2,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:insert user information->insert user information:user info,create high level user,TRAN_NA,5,0,12,60
3,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:user info,create high level user,TRAN_NA,4,0,4.666666666666667,18.666666666666668
4,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:role validation failed message,create high level user,TRAN_NA,4,0,4.666666666666667,18.666666666666668
5,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:validation failed message,create high level user,TRAN_NA,7,0,8.333333333333334,58.333333333333336
6,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:insert user information->insert user information:user info,create high level user,TRAN_NA,8,0,8.857142857142858,70.85714285714286
7,stl#User:validation failed message->User:validation failed message,create high level user,CTRL,2,0,12,24
8,stl#User:validation failed message->User:validation failed message,create high level user,EXTCLL,2,0,12,24
9,stl#User:validation failed message->User:validation failed message,create high level user,INT,2,0,12,24
10,stl#User:role validation failed message->User:role validation failed message,create high level user,CTRL,2,0,12,24
11,stl#User:role validation failed message->User:role validation failed message,create high level user,EXTCLL,2,0,12,24
12,stl#User:role validation failed message->User:role validation failed message,create high level user,INT,2,0,12,24
1,stl#User: case info page for editing->User: case info page for editing-> case info page for editing:validate case input information->validate case input information:redirect to new case page->redirect to new case page:case info page,edit case,TRAN_NA,5,0,9.25,46.25
2,stl#User: case info page for editing->User: case info page for editing-> case info page for editing:validate case input information->validate case input information:invalid  ifnormation message,edit case,TRAN_NA,4,0,9,36
3,stl#User: case info page for editing->User: case info page for editing-> case info page for editing:validate case input information->validate case input information:case information database,edit case,TRAN_NA,4,0,12,48
4,stl#User:case info page->User:case info page,edit case,CTRL,2,0,12,24
5,stl#User:case info page->User:case info page,edit case,EXTCLL,2,0,12,24
6,stl#User:case info page->User:case info page,edit case,INT,2,0,12,24
7,stl#User:invalid  ifnormation message->User:invalid  ifnormation message,edit case,CTRL,2,0,3,6
8,stl#User:invalid  ifnormation message->User:invalid  ifnormation message,edit case,EXTCLL,2,0,3,6
9,stl#User:invalid  ifnormation message->User:invalid  ifnormation message,edit case,INT,2,0,3,6
10,stl#User:case information page->User:case information page->case information page:validate the role of user->validate the role of user:return case info page for editing->return case info page for editing: case info page for editing-> case info page for editing:validate case input information->validate case input information:redirect to new case page->redirect to new case page:case info page,edit case,TRAN_NA,8,0,9,72
11,stl#User:case information page->User:case information page->case information page:validate the role of user->validate the role of user:return case info page for editing->return case info page for editing: case info page for editing-> case info page for editing:validate case input information->validate case input information:invalid  ifnormation message,edit case,TRAN_NA,7,0,8.833333333333334,61.833333333333336
12,stl#User:case information page->User:case information page->case information page:validate the role of user->validate the role of user:return case info page for editing->return case info page for editing: case info page for editing-> case info page for editing:validate case input information->validate case input information:case information database,edit case,TRAN_NA,7,0,10.333333333333334,72.33333333333334
13,stl#User:case information page->User:case information page->case information page:validate the role of user->validate the role of user:User info,edit case,TRAN_NA,4,0,5.666666666666667,22.666666666666668
14,stl#User:case list->User:case list->case list:send request to case database->send request to case database:display case information list page->display case information list page:case information page->case information page:validate the role of user->validate the role of user:return case info page for editing->return case info page for editing: case info page for editing-> case info page for editing:validate case input information->validate case input information:redirect to new case page->redirect to new case page:case info page,edit case,TRAN_NA,11,0,7.7,84.7
15,stl#User:case list->User:case list->case list:send request to case database->send request to case database:display case information list page->display case information list page:case information page->case information page:validate the role of user->validate the role of user:return case info page for editing->return case info page for editing: case info page for editing-> case info page for editing:validate case input information->validate case input information:invalid  ifnormation message,edit case,TRAN_NA,10,0,7.444444444444445,74.44444444444444
16,stl#User:case list->User:case list->case list:send request to case database->send request to case database:display case information list page->display case information list page:case information page->case information page:validate the role of user->validate the role of user:return case info page for editing->return case info page for editing: case info page for editing-> case info page for editing:validate case input information->validate case input information:case information database,edit case,TRAN_NA,10,0,8.444444444444445,84.44444444444444
17,stl#User:case list->User:case list->case list:send request to case database->send request to case database:display case information list page->display case information list page:case information page->case information page:validate the role of user->validate the role of user:User info,edit case,TRAN_NA,7,0,5.166666666666667,36.16666666666667
18,stl#User:case list->User:case list->case list:send request to case database->send request to case database:case information database,edit case,TRAN_NA,4,0,4.666666666666667,18.666666666666668
1,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:validation failed message,edit user,TRAN_NA,4,0,14,56
2,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:edit user information->edit user information:validation success information,edit user,TRAN_NA,5,0,14,70
3,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:edit user information->edit user information:user info,edit user,TRAN_NA,5,0,14,70
4,stl#User:validation success information->User:validation success information,edit user,CTRL,2,0,14,28
5,stl#User:validation success information->User:validation success information,edit user,EXTCLL,2,0,14,28
6,stl#User:validation success information->User:validation success information,edit user,INT,2,0,14,28
7,stl#User:role validation failed message->User:role validation failed message,edit user,CTRL,2,0,14,28
8,stl#User:role validation failed message->User:role validation failed message,edit user,EXTCLL,2,0,14,28
9,stl#User:role validation failed message->User:role validation failed message,edit user,INT,2,0,14,28
10,stl#User:validation failed message->User:validation failed message,edit user,CTRL,2,0,14,28
11,stl#User:validation failed message->User:validation failed message,edit user,EXTCLL,2,0,14,28
12,stl#User:validation failed message->User:validation failed message,edit user,INT,2,0,14,28
13,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:user info,edit user,TRAN_NA,4,0,5.333333333333333,21.333333333333332
14,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:role validation failed message,edit user,TRAN_NA,4,0,5.333333333333333,21.333333333333332
15,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:validation failed message,edit user,TRAN_NA,7,0,9.666666666666666,67.66666666666666
16,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:edit user information->edit user information:validation success information,edit user,TRAN_NA,8,0,10.285714285714286,82.28571428571429
17,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:edit user information->edit user information:user info,edit user,TRAN_NA,8,0,10.285714285714286,82.28571428571429
1,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:user info,inactivate user,TRAN_NA,4,0,5.333333333333333,21.333333333333332
2,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:role validation failed message,inactivate user,TRAN_NA,4,0,5.333333333333333,21.333333333333332
3,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:validation failed message,inactivate user,TRAN_NA,7,0,9.666666666666666,67.66666666666666
4,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:edit user information->edit user information:validation success information,inactivate user,TRAN_NA,8,0,10.285714285714286,82.28571428571429
5,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:user information page->user information page:validate the information->validate the information:edit user information->edit user information:user info,inactivate user,TRAN_NA,8,0,10.285714285714286,82.28571428571429
6,stl#User:validation success information->User:validation success information,inactivate user,CTRL,2,0,14,28
7,stl#User:validation success information->User:validation success information,inactivate user,EXTCLL,2,0,14,28
8,stl#User:validation success information->User:validation success information,inactivate user,INT,2,0,14,28
9,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:validation failed message,inactivate user,TRAN_NA,4,0,14,56
10,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:edit user information->edit user information:validation success information,inactivate user,TRAN_NA,5,0,14,70
11,stl#User:user information page->User:user information page->user information page:validate the information->validate the information:edit user information->edit user information:user info,inactivate user,TRAN_NA,5,0,14,70
12,stl#User:validation failed message->User:validation failed message,inactivate user,CTRL,2,0,14,28
13,stl#User:validation failed message->User:validation failed message,inactivate user,EXTCLL,2,0,14,28
14,stl#User:validation failed message->User:validation failed message,inactivate user,INT,2,0,14,28
15,stl#User:role validation failed message->User:role validation failed message,inactivate user,CTRL,2,0,14,28
16,stl#User:role validation failed message->User:role validation failed message,inactivate user,EXTCLL,2,0,14,28
17,stl#User:role validation failed message->User:role validation failed message,inactivate user,INT,2,0,14,28
1,stl#User:validation failed message->User:validation failed message,report generation,CTRL,2,0,4,8
2,stl#User:validation failed message->User:validation failed message,report generation,EXTCLL,2,0,4,8
3,stl#User:validation failed message->User:validation failed message,report generation,INT,2,0,4,8
4,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:validation failed message,report generation,CTRL,4,0,3.3333333333333335,13.333333333333334
5,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:validation failed message,report generation,EXTCLL,4,0,3.3333333333333335,13.333333333333334
6,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:validation failed message,report generation,INT,4,0,3.3333333333333335,13.333333333333334
7,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:user,report generation,CTRL,4,0,2.3333333333333335,9.333333333333334
8,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:user,report generation,EXTCLL,4,0,2.3333333333333335,9.333333333333334
9,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:user,report generation,DM,4,0,2.3333333333333335,9.333333333333334
10,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:user,report generation,EI,4,0,2.3333333333333335,9.333333333333334
11,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:choose file page->choose file page:validate file choise->validate file choise:validation failed message,report generation,TRAN_NA,6,0,2.8,16.799999999999997
12,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:choose file page->choose file page:validate file choise->validate file choise:generate report page->generate report page:report page->report page:print the document,report generation,TRAN_NA,8,0,2.7142857142857144,21.714285714285715
13,stl#User:report button->User:report button->report button:validate the role of users->validate the role of users:choose file page->choose file page:validate file choise->validate file choise:document database,report generation,TRAN_NA,6,0,2.6,15.600000000000001
14,stl#User:report page->User:report page->report page:print the document,report generation,CTRL,3,0,3,9
15,stl#User:report page->User:report page->report page:print the document,report generation,EXTCLL,3,0,3,9
16,stl#User:report page->User:report page->report page:print the document,report generation,INT,3,0,3,9
17,stl#User:validation failed message->User:validation failed message,report generation,CTRL,2,0,4,8
18,stl#User:validation failed message->User:validation failed message,report generation,EXTCLL,2,0,4,8
19,stl#User:validation failed message->User:validation failed message,report generation,INT,2,0,4,8
1,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:reset success message,reset case,TRAN_NA,5,0,5.25,26.25
2,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:case manage page,reset case,TRAN_NA,5,0,5.25,26.25
3,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:User information,reset case,TRAN_NA,5,0,5.5,27.5
4,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:validate fail message,reset case,TRAN_NA,4,0,4.666666666666667,18.666666666666668
5,stl#User:unauthorized action information->User:unauthorized action information,reset case,CTRL,2,0,6,12
6,stl#User:unauthorized action information->User:unauthorized action information,reset case,EXTCLL,2,0,6,12
7,stl#User:unauthorized action information->User:unauthorized action information,reset case,INT,2,0,6,12
8,stl#User:case manage page->User:case manage page,reset case,CTRL,2,0,5,10
9,stl#User:case manage page->User:case manage page,reset case,EXTCLL,2,0,5,10
10,stl#User:case manage page->User:case manage page,reset case,INT,2,0,5,10
11,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,CTRL,4,0,5,20
12,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,EXTCLL,4,0,5,20
13,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,INT,4,0,5,20
14,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:reset success message,reset case,TRAN_NA,8,0,5.285714285714286,42.285714285714285
15,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:case manage page,reset case,TRAN_NA,8,0,5.285714285714286,42.285714285714285
16,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:User information,reset case,TRAN_NA,8,0,5.428571428571429,43.42857142857143
17,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:validate fail message,reset case,TRAN_NA,7,0,5,35
18,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,CTRL,4,0,5,20
19,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,EXTCLL,4,0,5,20
20,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,INT,4,0,5,20
21,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,CTRL,4,0,5,20
22,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,EXTCLL,4,0,5,20
23,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,INT,4,0,5,20
24,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:reset success message,reset case,TRAN_NA,8,0,5.285714285714286,42.285714285714285
25,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:case manage page,reset case,TRAN_NA,8,0,5.285714285714286,42.285714285714285
26,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:User information,reset case,TRAN_NA,8,0,5.428571428571429,43.42857142857143
27,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:validate fail message,reset case,TRAN_NA,7,0,5,35
28,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,CTRL,4,0,5,20
29,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,EXTCLL,4,0,5,20
30,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,INT,4,0,5,20
31,stl#User:validate fail message->User:validate fail message,reset case,CTRL,2,0,5,10
32,stl#User:validate fail message->User:validate fail message,reset case,EXTCLL,2,0,5,10
33,stl#User:validate fail message->User:validate fail message,reset case,INT,2,0,5,10
1,stl#User:update the case information page->User:update the case information page,upload document,CTRL,2,0,2,4
2,stl#User:update the case information page->User:update the case information page,upload document,EXTCLL,2,0,2,4
