id,element,useCase,type,component
103,stl#customer:reply input panel,Private Message - Florist,Stimulus,undefined
104,stl#customer:dashboard page,Private Message - Florist,Stimulus,undefined
105,customer:chat button,Private message,boundary,addtocartbutton
106,customer:successful communication message,Private message,boundary,savecommentsconcerns
107,customer:exceeded limit error message,Private message,boundary,notavailableerrormessage
108,customer:comment and concerns panel,Private message,boundary,savecommentsconcerns
109,chat button:display chat panel,Private message,control,displaychatpanel
110,comment and concerns panel:save comments/concerns,Private message,boundary,savecommentsconcerns
111,display chat panel:comment and concerns panel,Private message,boundary,savecommentsconcerns
112,save comments/concerns:message,Private message,boundary,notavailableerrormessage
113,save comments/concerns:successful communication message,Private message,boundary,savecommentsconcerns
114,stl#customer:chat button,Private message,Stimulus,undefined
115,stl#customer:successful communication message,Private message,Stimulus,undefined
116,stl#customer:exceeded limit error message,Private message,Stimulus,undefined
117,stl#customer:comment and concerns panel,Private message,Stimulus,undefined
118,florist:update successful page,Provide tracking information,boundary,loginpage
119,florist:Order page,Provide tracking information,entity,order
120,Order page:update order status information,Provide tracking information,control,queryauthenticationinfo
121,update order status information:order,Provide tracking information,entity,order
122,update order status information:update successful page,Provide tracking information,boundary,loginpage
123,stl#florist:update successful page,Provide tracking information,Stimulus,undefined
124,stl#florist:Order page,Provide tracking information,Stimulus,undefined
125,customer:review panel,Review and Rating,entity,review
126,customer:review button,Review and Rating,entity,review
127,customer:too short review error message,Review and Rating,boundary,notavailableerrormessage
128,display review penal:review panel,Review and Rating,entity,review
129,review button:display review penal,Review and Rating,entity,review
130,pre-check if length of review is legal:store review and rating information,Review and Rating,control,queryauthenticationinfo
131,pre-check if length of review is legal:too short review error message,Review and Rating,boundary,notavailableerrormessage
132,review panel:pre-check if length of review is legal,Review and Rating,control,precheckifinputisempty
133,store review and rating information:review,Review and Rating,entity,review
134,stl#customer:review panel,Review and Rating,Stimulus,undefined
135,stl#customer:review button,Review and Rating,Stimulus,undefined
136,stl#customer:too short review error message,Review and Rating,Stimulus,undefined
137,User:product search page,Search Product,control,queryproductbycriteria
138,User:product page,Search Product,control,queryproductbycriteria
139,User:No product error message,Search Product,boundary,notavailableerrormessage
140,query product by criteria:No product error message,Search Product,boundary,notavailableerrormessage
141,query product by criteria:product,Search Product,control,queryproductbycriteria
142,query product by criteria:product page,Search Product,control,queryproductbycriteria
143,product search page:query product by criteria,Search Product,control,queryproductbycriteria
144,stl#User:product search page,Search Product,Stimulus,undefined
145,stl#User:product page,Search Product,Stimulus,undefined
146,stl#User:No product error message,Search Product,Stimulus,undefined
147,user:no order history page,Track Order,boundary,loginpage
148,user:order status,Track Order,boundary,user
149,user:Track order button,Track Order,boundary,addtocartbutton
150,Track order button:retrieve order status,Track Order,boundary,user
151,retrieve order status:no order history page,Track Order,boundary,loginpage
152,retrieve order status:order,Track Order,boundary,user
153,retrieve order status:order status,Track Order,boundary,user
154,stl#user:no order history page,Track Order,Stimulus,undefined
155,stl#user:order status,Track Order,Stimulus,undefined
156,stl#user:Track order button,Track Order,Stimulus,undefined
157,florist:exceeded limit error message,Upload catalog,boundary,notavailableerrormessage
158,florist:information is invalid,Upload catalog,control,queryauthenticationinfo
159,florist:Upload page,Upload catalog,boundary,loginpage
160,Upload page:pre-check if required information valid,Upload catalog,control,precheckifinputisempty
161,save uploaded information to db:category,Upload catalog,control,queryauthenticationinfo
162,pre-check if required information valid:exceeded limit error message,Upload catalog,boundary,notavailableerrormessage
163,pre-check if required information valid:information is invalid,Upload catalog,control,queryauthenticationinfo
164,pre-check if required information valid:save uploaded information to db,Upload catalog,control,queryauthenticationinfo
165,stl#florist:exceeded limit error message,Upload catalog,Stimulus,undefined
166,stl#florist:information is invalid,Upload catalog,Stimulus,undefined
167,stl#florist:Upload page,Upload catalog,Stimulus,undefined
168,florist:order history list,View Past Transactions,boundary,order
169,florist:no order history page,View Past Transactions,boundary,order
170,florist:Order history button,View Past Transactions,boundary,order
171,Order history button:retrieve order history for a florist,View Past Transactions,boundary,order
172,retrieve order history for a florist:no order history page,View Past Transactions,boundary,order
173,retrieve order history for a florist:order,View Past Transactions,boundary,order
174,retrieve order history for a florist:order history list,View Past Transactions,boundary,order
175,stl#florist:order history list,View Past Transactions,Stimulus,undefined
176,stl#florist:no order history page,View Past Transactions,Stimulus,undefined
177,stl#florist:Order history button,View Past Transactions,Stimulus,undefined
178,User:Order history button,View order history,boundary,order
179,User:no order history page,View order history,boundary,order
180,User:order history list,View order history,boundary,order
181,Order history button:retrieve order history,View order history,boundary,order
182,retrieve order history:no order history page,View order history,boundary,order
183,retrieve order history:order,View order history,boundary,order
184,retrieve order history:order history list,View order history,boundary,order
185,stl#User:Order history button,View order history,Stimulus,undefined
186,stl#User:no order history page,View order history,Stimulus,undefined
187,stl#User:order history list,View order history,Stimulus,undefined
