id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
11,User:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:EMT form page,EQ,1,4,2,1,1,entity->boundary->control->boundary
12,User:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:EMT form page,EO,0,3,2,0,1,entity->boundary->boundary
13,User:Supervisors' emergency homepage,EQ,0,1,1,0,0,boundary
14,User:EMT form page,EQ,0,1,1,0,0,boundary
15,Supervisor:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Insert the new record into db-->Insert the new record into db:building/hubdb,EI,2,4,0,1,3,entity->control->entity->entity
16,Supervisor:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:null input informaiton error,EO,2,5,0,4,1,entity->control->control->control->control
17,Supervisor:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:System updates record in the database-->System updates record in the database:building/hubdb,EI,3,6,0,4,2,entity->control->control->control->control->entity
18,Supervisor:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:System updates record in the database-->System updates record in the database:Redirects to the management buildings/hubs/disasters page-->Redirects to the management buildings/hubs/disasters page:Manage bildings/hubs/disasters page,EI,4,7,0,4,3,entity->control->control->control->control->entity->entity
19,Supervisor:Manage bildings/hubs/disasters page,EQ,0,1,0,0,1,entity
20,Supervisor:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:null input informaiton error,EQ,2,3,0,3,0,control->control->control
21,Supervisor:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:System updates record in the database-->System updates record in the database:building/hubdb,EI,3,4,0,3,1,control->control->control->entity
22,Supervisor:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:System updates record in the database-->System updates record in the database:Redirects to the management buildings/hubs/disasters page-->Redirects to the management buildings/hubs/disasters page:Manage bildings/hubs/disasters page,EI,4,5,0,3,2,control->control->control->entity->entity
23,Supervisor:null input informaiton error,EQ,0,1,0,1,0,control
24,Supervisor:Add building/hub button-->Add building/hub button:Redirects to the add building/hub form page-->Redirects to the add building/hub form page:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Insert the new record into db-->Insert the new record into db:building/hubdb,EI,4,6,0,1,5,entity->entity->entity->control->entity->entity
25,Supervisor:Add building/hub button-->Add building/hub button:Redirects to the add building/hub form page-->Redirects to the add building/hub form page:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:null input informaiton error,EO,4,7,0,4,3,entity->entity->entity->control->control->control->control
26,Supervisor:Add building/hub button-->Add building/hub button:Redirects to the add building/hub form page-->Redirects to the add building/hub form page:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:System updates record in the database-->System updates record in the database:building/hubdb,EI,5,8,0,4,4,entity->entity->entity->control->control->control->control->entity
27,Supervisor:Add building/hub button-->Add building/hub button:Redirects to the add building/hub form page-->Redirects to the add building/hub form page:Building/hub form page-->Building/hub form page:System validates input-->System validates input:Input invalid error-->Input invalid error:Validates input as being correct-->Validates input as being correct:System updates record in the database-->System updates record in the database:Redirects to the management buildings/hubs/disasters page-->Redirects to the management buildings/hubs/disasters page:Manage bildings/hubs/disasters page,EI,6,9,0,4,5,entity->entity->entity->control->control->control->control->entity->entity
28,Supervisor:Add invidual form page-->Add invidual form page:validates input-->validates input:invalidate error message,EI,1,3,1,2,0,boundary->control->control
29,Supervisor:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:individuals record db,EQ,1,4,3,1,0,boundary->control->boundary->boundary
30,Supervisor:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:Redirect View Individual's Page-->Redirect View Individual's Page:View Individual's page,EQ,1,5,4,1,0,boundary->control->boundary->boundary->boundary
31,Supervisor:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:Redirect View Individual's Page-->Redirect View Individual's Page:send ot device-->send ot device:receive and storate device id at local storage-->receive and storate device id at local storage:individuals record db,EQ,2,7,5,2,0,boundary->control->boundary->boundary->control->boundary->boundary
32,Supervisor:OTP empty error message,EQ,0,1,1,0,0,boundary
33,Supervisor:invalidate error message,EQ,1,1,0,1,0,control
34,Supervisor:View Individual's page,EQ,0,1,1,0,0,boundary
35,Supervisor:"add individual" button-->"add individual" button:redirects to the add individual form page-->redirects to the add individual form page:Add invidual form page-->Add invidual form page:validates input-->validates input:invalidate error message,EQ,2,5,2,3,0,control->boundary->boundary->control->control
36,Supervisor:"add individual" button-->"add individual" button:redirects to the add individual form page-->redirects to the add individual form page:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:individuals record db,EQ,2,6,4,2,0,control->boundary->boundary->control->boundary->boundary
37,Supervisor:"add individual" button-->"add individual" button:redirects to the add individual form page-->redirects to the add individual form page:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:Redirect View Individual's Page-->Redirect View Individual's Page:View Individual's page,EQ,2,7,5,2,0,control->boundary->boundary->control->boundary->boundary->boundary
38,Supervisor:"add individual" button-->"add individual" button:redirects to the add individual form page-->redirects to the add individual form page:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:Redirect View Individual's Page-->Redirect View Individual's Page:send ot device-->send ot device:receive and storate device id at local storage-->receive and storate device id at local storage:individuals record db,EQ,3,9,6,3,0,control->boundary->boundary->control->boundary->boundary->control->boundary->boundary
39,Supervisor:"add individual" button-->"add individual" button:redirects to the add individual form page-->redirects to the add individual form page:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:generate one time pass (OTP) and send it to users-->generate one time pass (OTP) and send it to users:redirect to individua's page-->redirect to individua's page:View Individual's page,EQ,2,8,6,2,0,boundary->boundary->boundary->control->boundary->control->boundary->boundary
40,Supervisor:Add invidual form page-->Add invidual form page:validates input-->validates input:Insert the new individual's record into db-->Insert the new individual's record into db:generate one time pass (OTP) and send it to users-->generate one time pass (OTP) and send it to users:redirect to individua's page-->redirect to individua's page:View Individual's page,EQ,2,6,4,2,0,boundary->control->boundary->control->boundary->boundary
41,User:Superviser's emergency disaster homepage,EQ,0,1,1,0,0,boundary
42,User:Disaster page-->Disaster page:validate theat all fields are non-empty-->validate theat all fields are non-empty:System inserts the disaster record in the database-->System inserts the disaster record in the database:Superviser's emergency disaster homepage,EO,1,4,1,3,0,control->control->control->boundary
43,User:Disaster page-->Disaster page:validate theat all fields are non-empty-->validate theat all fields are non-empty:System inserts the disaster record in the database-->System inserts the disaster record in the database:Disaster record db,EQ,1,4,0,4,0,control->control->control->control
44,User:Disaster page-->Disaster page:validate theat all fields are non-empty-->validate theat all fields are non-empty:Superviser's emergency disaster homepage,EO,1,3,1,2,0,control->control->boundary
45,User:"Emergency" button-->"Emergency" button:System redirects to Disaste page-->System redirects to Disaste page:Disaster page-->Disaster page:validate theat all fields are non-empty-->validate theat all fields are non-empty:System inserts the disaster record in the database-->System inserts the disaster record in the database:Superviser's emergency disaster homepage,EQ,1,6,3,3,0,boundary->boundary->control->control->control->boundary
46,User:"Emergency" button-->"Emergency" button:System redirects to Disaste page-->System redirects to Disaste page:Disaster page-->Disaster page:validate theat all fields are non-empty-->validate theat all fields are non-empty:System inserts the disaster record in the database-->System inserts the disaster record in the database:Disaster record db,EI,1,6,2,4,0,boundary->boundary->control->control->control->control
47,User:"Emergency" button-->"Emergency" button:System redirects to Disaste page-->System redirects to Disaste page:Disaster page-->Disaster page:validate theat all fields are non-empty-->validate theat all fields are non-empty:Superviser's emergency disaster homepage,EQ,1,5,3,2,0,boundary->boundary->control->control->boundary
48,Transport Coordinator:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:category's page,EQ,3,4,3,0,1,boundary->entity->boundary->boundary
49,Transport Coordinator:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:db,EQ,5,6,2,1,3,boundary->entity->boundary->control->entity->entity
50,Transport Coordinator:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:volunteer homepage,EQ,4,6,2,2,2,boundary->entity->boundary->control->entity->control
51,Transport Coordinator:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:Vlunteer Diaster Homepage,EQ,4,6,2,2,2,boundary->entity->boundary->control->entity->control
52,Transport Coordinator:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,EQ,4,5,3,1,1,boundary->entity->boundary->control->boundary
53,Transport Coordinator:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Category page,EQ,2,3,2,0,1,boundary->entity->boundary
54,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:category's page,EQ,6,8,5,1,2,entity->boundary->boundary->boundary->control->entity->boundary->boundary
55,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:db,EQ,8,10,4,2,4,entity->boundary->boundary->boundary->control->entity->boundary->control->entity->entity
56,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:volunteer homepage,EQ,7,10,4,3,3,entity->boundary->boundary->boundary->control->entity->boundary->control->entity->control
57,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:Vlunteer Diaster Homepage,EQ,7,10,4,3,3,entity->boundary->boundary->boundary->control->entity->boundary->control->entity->control
58,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,EQ,7,9,5,2,2,entity->boundary->boundary->boundary->control->entity->boundary->control->boundary
59,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Category page,EQ,5,7,4,1,2,entity->boundary->boundary->boundary->control->entity->boundary
60,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:category's page,EQ,5,8,6,0,2,entity->boundary->boundary->boundary->boundary->entity->boundary->boundary
61,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:db,EQ,7,10,5,1,4,entity->boundary->boundary->boundary->boundary->entity->boundary->control->entity->entity
62,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:volunteer homepage,EQ,6,10,5,2,3,entity->boundary->boundary->boundary->boundary->entity->boundary->control->entity->control
63,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:Vlunteer Diaster Homepage,EQ,6,10,5,2,3,entity->boundary->boundary->boundary->boundary->entity->boundary->control->entity->control
64,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,EQ,6,9,6,1,2,entity->boundary->boundary->boundary->boundary->entity->boundary->control->boundary
65,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Category page,EQ,4,7,5,0,2,entity->boundary->boundary->boundary->boundary->entity->boundary
66,Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Hospital information,EO,3,5,4,0,1,entity->boundary->boundary->boundary->boundary
67,Transport Coordinator:Vlunteer Diaster Homepage,EQ,0,1,0,1,0,control
68,Transport Coordinator:Error message,EQ,1,1,1,0,0,boundary
69,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:category's page,EQ,4,6,4,1,1,boundary->boundary->control->entity->boundary->boundary
70,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:db,EQ,6,8,3,2,3,boundary->boundary->control->entity->boundary->control->entity->entity
71,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:volunteer homepage,EQ,5,8,3,3,2,boundary->boundary->control->entity->boundary->control->entity->control
72,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:Vlunteer Diaster Homepage,EQ,5,8,3,3,2,boundary->boundary->control->entity->boundary->control->entity->control
73,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,EQ,5,7,4,2,1,boundary->boundary->control->entity->boundary->control->boundary
74,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Category page,EQ,3,5,3,1,1,boundary->boundary->control->entity->boundary
75,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:category's page,EQ,3,6,5,0,1,boundary->boundary->boundary->entity->boundary->boundary
76,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:db,EQ,5,8,4,1,3,boundary->boundary->boundary->entity->boundary->control->entity->entity
77,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:volunteer homepage,EQ,4,8,4,2,2,boundary->boundary->boundary->entity->boundary->control->entity->control
78,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:Vlunteer Diaster Homepage,EQ,4,8,4,2,2,boundary->boundary->boundary->entity->boundary->control->entity->control
79,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,EQ,4,7,5,1,1,boundary->boundary->boundary->entity->boundary->control->boundary
80,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Category page,EQ,2,5,4,0,1,boundary->boundary->boundary->entity->boundary
81,Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Hospital information,EQ,1,3,3,0,0,boundary->boundary->boundary
82,Transport Coordinator:volunteer homepage,EQ,0,1,1,0,0,boundary
83,Transport Coordinator:category's page,EQ,1,1,1,0,0,boundary
84,User:Empty username and password error message,EQ,0,1,0,1,0,control
85,User:Login page-->Login page:Check user and password entered-->Check user and password entered:Empty username and password error message,EI,1,3,1,2,0,boundary->control->control
86,User:Login page-->Login page:Check user and password entered-->Check user and password entered:Authenticate the username and password-->Authenticate the username and password:Login error message,EQ,2,4,2,2,0,boundary->control->control->boundary
87,User:Login page-->Login page:Check user and password entered-->Check user and password entered:Authenticate the username and password-->Authenticate the username and password:Username and password db,EI,2,4,1,2,1,boundary->control->control->entity
88,User:Login page-->Login page:Check user and password entered-->Check user and password entered:Authenticate the username and password-->Authenticate the username and password:Redirect to MedFPS Supervisor/coordinate homepage-->Redirect to MedFPS Supervisor/coordinate homepage:MedFPS homepage,EQ,2,5,2,3,0,boundary->control->control->boundary->control
89,User:Login error message,EQ,0,1,1,0,0,boundary
90,User:MedFPS homepage,EQ,0,1,0,1,0,control
91,User:"log out" button-->"log out" button:Logout-->Logout:Display MedFPS homepage-->Display MedFPS homepage:MedFPS homepage,EQ,0,4,0,4,0,control->control->control->control
92,Supervisor:Management Individuals Page,EQ,1,1,1,0,0,boundary
93,Supervisor:Update Individual Form Page-->Update Individual Form Page:Update individual's record-->Update individual's record:Redirects to the manage individuals page-->Redirects to the manage individuals page:Management Individuals Page,EQ,2,4,4,0,0,boundary->boundary->boundary->boundary
94,Supervisor:Update Individual Form Page-->Update Individual Form Page:Update individual's record-->Update individual's record:Individual records,EQ,3,3,3,0,0,boundary->boundary->boundary
95,Supervisor:Update Individual Form Page-->Update Individual Form Page:Redirect to delete page-->Redirect to delete page:Delete Page,EQ,2,3,3,0,0,boundary->boundary->boundary
96,Supervisor:"manage individuals" button-->"manage individuals" button:Redirects to the management individusal page-->Redirects to the management individusal page:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Validates input-->Validates input:Update individual's record-->Update individual's record:Redirects to the manage individuals page-->Redirects to the manage individuals page:Management Individuals Page,EQ,2,8,7,1,0,boundary->boundary->boundary->boundary->control->boundary->boundary->boundary
97,Supervisor:"manage individuals" button-->"manage individuals" button:Redirects to the management individusal page-->Redirects to the management individusal page:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Validates input-->Validates input:Update individual's record-->Update individual's record:Individual records,EQ,3,7,6,1,0,boundary->boundary->boundary->boundary->control->boundary->boundary
98,Supervisor:"manage individuals" button-->"manage individuals" button:Redirects to the management individusal page-->Redirects to the management individusal page:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Update Individual Form Page-->Update Individual Form Page:Update individual's record-->Update individual's record:Redirects to the manage individuals page-->Redirects to the manage individuals page:Management Individuals Page,EQ,1,8,8,0,0,boundary->boundary->boundary->boundary->boundary->boundary->boundary->boundary
99,Supervisor:"manage individuals" button-->"manage individuals" button:Redirects to the management individusal page-->Redirects to the management individusal page:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Update Individual Form Page-->Update Individual Form Page:Update individual's record-->Update individual's record:Individual records,EQ,2,7,7,0,0,boundary->boundary->boundary->boundary->boundary->boundary->boundary
100,Supervisor:"manage individuals" button-->"manage individuals" button:Redirects to the management individusal page-->Redirects to the management individusal page:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Update Individual Form Page-->Update Individual Form Page:Redirect to delete page-->Redirect to delete page:Delete Page,EQ,1,7,7,0,0,boundary->boundary->boundary->boundary->boundary->boundary->boundary
101,Supervisor:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Validates input-->Validates input:Update individual's record-->Update individual's record:Redirects to the manage individuals page-->Redirects to the manage individuals page:Management Individuals Page,EQ,2,6,5,1,0,boundary->boundary->control->boundary->boundary->boundary
102,Supervisor:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Validates input-->Validates input:Update individual's record-->Update individual's record:Individual records,EQ,3,5,4,1,0,boundary->boundary->control->boundary->boundary
103,Supervisor:Individual details page-->Individual details page:Redirects to the update individual form page-->Redirects to the update individual form page:Update Individual Form Page-->Update Individual Form Page:Update individual's record-->Update individual's record:Redirects to the manage individuals page-->Redirects to the manage individuals page:Management Individuals Page,EQ,1,6,6,0,0,boundary->boundary->boundary->boundary->boundary->boundary
