id,element,useCase,type,component
110,Categorizes the victim:Redirects to category's page,Enter Victim Data,boundary,RedirectViewIndividualsPage
111,Respiration/perfusion/metal status page:Categorizes the victim,Enter Victim Data,entity,Printsoutthelistofvictims
112,Updates the database for building information:Categorizes the victim,Enter Victim Data,entity,Printsoutthelistofvictims
113,Vaidates the input:Error message,Enter Victim Data,boundary,EMTformpage
114,Redirects to respiration/perfusion/metal status page:Hospital information,Enter Victim Data,boundary,EMTformpage
115,Redirects to category's page:Vaidates the input,Enter Victim Data,control,ValidatesInput
116,Redirects to category's page:category's page,Enter Victim Data,boundary,EMTformpage
117,Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page,Enter Victim Data,boundary,RedirectViewIndividualsPage
118,Redirects to respiration/perfusion/metal status page:Updates the database for building information,Enter Victim Data,control,ValidatesInput
119,Vaidates the input:add new victim record to db,Enter Victim Data,entity,Printsoutthelistofvictims
120,add new victim record to db:Vlunteer Diaster Homepage,Enter Victim Data,control,VlunteerDiasterHomepage
121,add new victim record to db:volunteer homepage,Enter Victim Data,control,VlunteerDiasterHomepage
122,add new victim record to db:db,Enter Victim Data,entity,db
123,stl#Transport Coordinator:category's page,Enter Victim Data,Stimulus,undefined
124,stl#Transport Coordinator:volunteer homepage,Enter Victim Data,Stimulus,undefined
125,stl#Transport Coordinator:"is he breathing" page,Enter Victim Data,Stimulus,undefined
126,stl#Transport Coordinator:Error message,Enter Victim Data,Stimulus,undefined
127,stl#Transport Coordinator:Vlunteer Diaster Homepage,Enter Victim Data,Stimulus,undefined
128,stl#Transport Coordinator:"add victim" button,Enter Victim Data,Stimulus,undefined
129,stl#Transport Coordinator:Respiration/perfusion/metal status page,Enter Victim Data,Stimulus,undefined
130,User:MedFPS homepage,Login to MEDFRS Website,control,VlunteerDiasterHomepage
131,User:Login error message,Login to MEDFRS Website,boundary,EMTformpage
132,User:Login page,Login to MEDFRS Website,boundary,EMTformpage
133,User:Empty username and password error message,Login to MEDFRS Website,control,VlunteerDiasterHomepage
134,Authenticate the username and password:Redirect to MedFPS Supervisor/coordinate homepage,Login to MEDFRS Website,boundary,RedirectViewIndividualsPage
135,Authenticate the username and password:Username and password db,Login to MEDFRS Website,entity,User
136,Authenticate the username and password:Login error message,Login to MEDFRS Website,boundary,EMTformpage
137,Check user and password entered:Authenticate the username and password,Login to MEDFRS Website,control,VlunteerDiasterHomepage
138,Check user and password entered:Empty username and password error message,Login to MEDFRS Website,control,VlunteerDiasterHomepage
139,Login page:Check user and password entered,Login to MEDFRS Website,control,VlunteerDiasterHomepage
140,Redirect to MedFPS Supervisor/coordinate homepage:MedFPS homepage,Login to MEDFRS Website,control,VlunteerDiasterHomepage
141,stl#User:MedFPS homepage,Login to MEDFRS Website,Stimulus,undefined
142,stl#User:Login error message,Login to MEDFRS Website,Stimulus,undefined
143,stl#User:Login page,Login to MEDFRS Website,Stimulus,undefined
144,stl#User:Empty username and password error message,Login to MEDFRS Website,Stimulus,undefined
145,User:"log out" button,Logout,control,Logout
146,User:MedFPS homepage,Logout,control,VlunteerDiasterHomepage
147,"log out" button:Logout,Logout,control,Logout
148,Display MedFPS homepage:MedFPS homepage,Logout,control,VlunteerDiasterHomepage
149,Logout:Display MedFPS homepage,Logout,control,VlunteerDiasterHomepage
150,stl#User:"log out" button,Logout,Stimulus,undefined
151,stl#User:MedFPS homepage,Logout,Stimulus,undefined
152,Supervisor:Delete Page,Manage individuals in the database,boundary,EMTformpage
153,Supervisor:Update individual's record,Manage individuals in the database,boundary,RedirectViewIndividualsPage
154,Supervisor:Individual details page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
155,Supervisor:"manage individuals" button,Manage individuals in the database,boundary,RedirectViewIndividualsPage
156,Supervisor:Update Individual Form Page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
157,Supervisor:Management Individuals Page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
158,"manage individuals" button:Redirects to the management individusal page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
159,Redirect to delete page:Delete Page,Manage individuals in the database,boundary,EMTformpage
160,Individual details page:Redirects to the update individual form page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
161,Redirects to the management individusal page:Individual details page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
162,Update individual's record:Individual records,Manage individuals in the database,boundary,RedirectViewIndividualsPage
163,Redirects to the manage individuals page:Management Individuals Page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
164,Update Individual Form Page:Redirect to delete page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
165,Update individual's record:Redirects to the manage individuals page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
166,Redirects to the update individual form page:Update Individual Form Page,Manage individuals in the database,boundary,RedirectViewIndividualsPage
167,Redirects to the update individual form page:Validates input,Manage individuals in the database,control,ValidatesInput
168,Update Individual Form Page:Update individual's record,Manage individuals in the database,boundary,RedirectViewIndividualsPage
169,Validates input:Update individual's record,Manage individuals in the database,boundary,RedirectViewIndividualsPage
170,stl#Supervisor:Delete Page,Manage individuals in the database,Stimulus,undefined
171,stl#Supervisor:Update individual's record,Manage individuals in the database,Stimulus,undefined
172,stl#Supervisor:Individual details page,Manage individuals in the database,Stimulus,undefined
173,stl#Supervisor:"manage individuals" button,Manage individuals in the database,Stimulus,undefined
174,stl#Supervisor:Update Individual Form Page,Manage individuals in the database,Stimulus,undefined
175,stl#Supervisor:Management Individuals Page,Manage individuals in the database,Stimulus,undefined
176,Transport Coordinator:Vlunteer Diaster Homepage,Manage victim emergency emt assignment information,control,VlunteerDiasterHomepage
177,Transport Coordinator:category's page,Manage victim emergency emt assignment information,boundary,EMTformpage
178,Transport Coordinator:management assigments details page,Manage victim emergency emt assignment information,control,VlunteerDiasterHomepage
179,Transport Coordinator:Management victims/EMT asignments page,Manage victim emergency emt assignment information,entity,Printsoutthelistofvictims
180,Transport Coordinator:null input informaiton error,Manage victim emergency emt assignment information,control,ValidatesInput
181,Transport Coordinator:"Manage victims/EMT assignments" button,Manage victim emergency emt assignment information,entity,Printsoutthelistofvictims
182,Transport Coordinator:Update Victims Assignments Form Page,Manage victim emergency emt assignment information,boundary,EMTformpage
183,Transport Coordinator:volunteer homepage,Manage victim emergency emt assignment information,control,VlunteerDiasterHomepage
184,"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page,Manage victim emergency emt assignment information,boundary,RedirectViewIndividualsPage
185,Redirects to update victim assignment form page:Hospital information,Manage victim emergency emt assignment information,boundary,EMTformpage
186,Redirects to the manage victims/EMT assignmetns page:Management victims/EMT asignments page,Manage victim emergency emt assignment information,entity,Printsoutthelistofvictims
187,Redirect to management/EMT assignments page:management assigments details page,Manage victim emergency emt assignment information,control,VlunteerDiasterHomepage
188,Redirects to the manage victims/EMT assignmetns page:add new victim record to db,Manage victim emergency emt assignment information,entity,Printsoutthelistofvictims
189,System updates record in the database:Redirects to the manage victims/EMT assignmetns page,Manage victim emergency emt assignment information,boundary,RedirectViewIndividualsPage
190,Redirects to update victim assignment form page:Update Victims Assignments Form Page,Manage victim emergency emt assignment information,boundary,EMTformpage
191,management assigments details page:Redirects to update victim assignment form page,Manage victim emergency emt assignment information,boundary,RedirectViewIndividualsPage
192,System updates record in the database:category's page,Manage victim emergency emt assignment information,boundary,EMTformpage
193,System updates record in the database:assignment detail database,Manage victim emergency emt assignment information,control,assignmentdetaildatabase
194,Validates input as being correct:System updates record in the database,Manage victim emergency emt assignment information,control,assignmentdetaildatabase
195,Update Victims Assignments Form Page:Validates input as being correct,Manage victim emergency emt assignment information,control,ValidatesInput
196,Validates input as being correct:null input informaiton error,Manage victim emergency emt assignment information,control,ValidatesInput
197,add new victim record to db:Vlunteer Diaster Homepage,Manage victim emergency emt assignment information,control,VlunteerDiasterHomepage
198,add new victim record to db:db,Manage victim emergency emt assignment information,entity,db
199,add new victim record to db:volunteer homepage,Manage victim emergency emt assignment information,control,VlunteerDiasterHomepage
200,stl#Transport Coordinator:Vlunteer Diaster Homepage,Manage victim emergency emt assignment information,Stimulus,undefined
201,stl#Transport Coordinator:category's page,Manage victim emergency emt assignment information,Stimulus,undefined
202,stl#Transport Coordinator:management assigments details page,Manage victim emergency emt assignment information,Stimulus,undefined
203,stl#Transport Coordinator:Management victims/EMT asignments page,Manage victim emergency emt assignment information,Stimulus,undefined
204,stl#Transport Coordinator:null input informaiton error,Manage victim emergency emt assignment information,Stimulus,undefined
205,stl#Transport Coordinator:"Manage victims/EMT assignments" button,Manage victim emergency emt assignment information,Stimulus,undefined
206,stl#Transport Coordinator:Update Victims Assignments Form Page,Manage victim emergency emt assignment information,Stimulus,undefined
207,stl#Transport Coordinator:volunteer homepage,Manage victim emergency emt assignment information,Stimulus,undefined
208,Transport Coordinator:"Manage buildings/hubs/disasters" button,Management buildings/hubs/disasters in the database,boundary,Emergencybutton
209,Transport Coordinator:Management buildings/hub/disasters page,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
210,Transport Coordinator:Manage bildings/hubs/disasters page,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
211,Transport Coordinator:null input informaiton error,Management buildings/hubs/disasters in the database,control,ValidatesInput
212,Transport Coordinator:update building/hub/disaster form page,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
213,"Manage buildings/hubs/disasters" button:Redirects to the management buildings/hubs/disasters page,Management buildings/hubs/disasters in the database,boundary,RedirectViewIndividualsPage
214,Delete records from the database:builds/hubs/diasters db,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
215,Management buildings/hub/disasters page:Delete records from the database,Management buildings/hubs/disasters in the database,control,assignmentdetaildatabase
216,Redirects to the management buildings/hubs/disasters page:Manage bildings/hubs/disasters page,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
217,Management buildings/hub/disasters page:Redirects to update building/hub/disaster form page,Management buildings/hubs/disasters in the database,boundary,RedirectViewIndividualsPage
218,Redirects to the management buildings/hubs/disasters page:Management buildings/hub/disasters page,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
219,System updates record in the database:Redirects to the management buildings/hubs/disasters page,Management buildings/hubs/disasters in the database,boundary,RedirectViewIndividualsPage
220,Redirects to update building/hub/disaster form page:update building/hub/disaster form page,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
221,System updates record in the database:builds/hubs/diasters db,Management buildings/hubs/disasters in the database,control,VlunteerDiasterHomepage
222,Validates input as being correct:System updates record in the database,Management buildings/hubs/disasters in the database,control,assignmentdetaildatabase
223,Validates input as being correct:null input informaiton error,Management buildings/hubs/disasters in the database,control,ValidatesInput
224,update building/hub/disaster form page:Validates input as being correct,Management buildings/hubs/disasters in the database,control,ValidatesInput
225,stl#Transport Coordinator:"Manage buildings/hubs/disasters" button,Management buildings/hubs/disasters in the database,Stimulus,undefined
226,stl#Transport Coordinator:Management buildings/hub/disasters page,Management buildings/hubs/disasters in the database,Stimulus,undefined
227,stl#Transport Coordinator:Manage bildings/hubs/disasters page,Management buildings/hubs/disasters in the database,Stimulus,undefined
228,stl#Transport Coordinator:null input informaiton error,Management buildings/hubs/disasters in the database,Stimulus,undefined
229,stl#Transport Coordinator:update building/hub/disaster form page,Management buildings/hubs/disasters in the database,Stimulus,undefined
230,Supervisor:authentification failure message,On time login to MedFRS Device App,control,assignmentdetaildatabase
231,Supervisor:volunteer homepage,On time login to MedFRS Device App,control,VlunteerDiasterHomepage
232,Supervisor:Individual details page,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
233,Supervisor:OTP page,On time login to MedFRS Device App,boundary,EMTformpage
234,Supervisor:Delete Page,On time login to MedFRS Device App,boundary,EMTformpage
235,Supervisor:Management Individuals Page,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
236,Supervisor:Update Individual Form Page,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
237,Supervisor:OTP empty error message,On time login to MedFRS Device App,boundary,EMTformpage
238,Redirect to delete page:Delete Page,On time login to MedFRS Device App,boundary,EMTformpage
239,Individual details page:authenticate the OTP,On time login to MedFRS Device App,entity,Printsoutthelistofvictims
240,check OTP entered is non-empty:Individual details page,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
241,receive and storate device id at local storage:Management Individuals Page,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
242,check OTP entered is non-empty:OTP empty error message,On time login to MedFRS Device App,boundary,EMTformpage
243,OTP page:check local storage,On time login to MedFRS Device App,boundary,EMTformpage
244,Update Individual Form Page:Redirect to delete page,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
245,Update Individual Form Page:send ot device,On time login to MedFRS Device App,control,sendotdevice
246,authenticate the OTP:Update Individual Form Page,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
247,authenticate the OTP:generates unique device id,On time login to MedFRS Device App,control,sendotdevice
248,check OTP entered is non-empty:authenticate the OTP,On time login to MedFRS Device App,entity,Printsoutthelistofvictims
249,generates unique device id:authentification failure message,On time login to MedFRS Device App,control,assignmentdetaildatabase
250,check OTP entered is non-empty:local storage,On time login to MedFRS Device App,boundary,EMTformpage
251,check local storage:check OTP entered is non-empty,On time login to MedFRS Device App,boundary,Emergencybutton
252,check local storage:volunteer homepage,On time login to MedFRS Device App,control,VlunteerDiasterHomepage
253,generates unique device id:send ot device,On time login to MedFRS Device App,control,sendotdevice
254,receive and storate device id at local storage:local storage,On time login to MedFRS Device App,boundary,EMTformpage
255,receive and storate device id at local storage:volunteer homepage,On time login to MedFRS Device App,control,VlunteerDiasterHomepage
256,send ot device:receive and storate device id at local storage,On time login to MedFRS Device App,boundary,RedirectViewIndividualsPage
257,stl#Supervisor:authentification failure message,On time login to MedFRS Device App,Stimulus,undefined
258,stl#Supervisor:volunteer homepage,On time login to MedFRS Device App,Stimulus,undefined
259,stl#Supervisor:Individual details page,On time login to MedFRS Device App,Stimulus,undefined
260,stl#Supervisor:OTP page,On time login to MedFRS Device App,Stimulus,undefined
261,stl#Supervisor:Delete Page,On time login to MedFRS Device App,Stimulus,undefined
262,stl#Supervisor:Management Individuals Page,On time login to MedFRS Device App,Stimulus,undefined
263,stl#Supervisor:Update Individual Form Page,On time login to MedFRS Device App,Stimulus,undefined
264,stl#Supervisor:OTP empty error message,On time login to MedFRS Device App,Stimulus,undefined
265,Transport Coordinator:Building Assignments Page,Record victim transportation,control,assignmentdetaildatabase
266,Transport Coordinator:submitted add EMT Form page,Record victim transportation,boundary,EMTformpage
267,Transport Coordinator:EMT form page,Record victim transportation,boundary,EMTformpage
268,Transport Coordinator:Empty error message,Record victim transportation,boundary,EMTformpage
269,Transport Coordinator:Transport coordinator's homepage,Record victim transportation,control,VlunteerDiasterHomepage
270,Transport Coordinator:Building Assignments Page,Record victim transportation,control,assignmentdetaildatabase
271,Transport Coordinator:victim information input and medical information input,Record victim transportation,control,ValidatesInput
272,Building Assignments Page:Insert record into db,Record victim transportation,entity,Insertrecordintodb
273,Insert record into db:EMT form page,Record victim transportation,boundary,EMTformpage
274,Updates the database for building information:EMT form page,Record victim transportation,boundary,EMTformpage
275,Insert record into db:Empty error message,Record victim transportation,boundary,EMTformpage
276,Insert record into db:Hospital information,Record victim transportation,control,checkthebarcodeambulancenumberandhospitalinfo
277,Insert record into db:Updates the database for building information,Record victim transportation,control,assignmentdetaildatabase
278,check the barcode ambulance number and hospital info:Insert record into db,Record victim transportation,entity,Insertrecordintodb
279,Redirects to the transport coordinator's homepage:Triage category,Record victim transportation,boundary,EMTformpage
280,Redirects to the transport coordinator's homepage:Transport coordinator's homepage,Record victim transportation,entity,Insertrecordintodb
281,Updates the database for building information:Redirects to the transport coordinator's homepage,Record victim transportation,boundary,RedirectViewIndividualsPage
282,Updates the database for building information:submitted add EMT Form page,Record victim transportation,boundary,EMTformpage
283,victim information input and medical information input:check the barcode ambulance number and hospital info,Record victim transportation,control,checkthebarcodeambulancenumberandhospitalinfo
284,stl#Transport Coordinator:Building Assignments Page,Record victim transportation,Stimulus,undefined
285,stl#Transport Coordinator:submitted add EMT Form page,Record victim transportation,Stimulus,undefined
286,stl#Transport Coordinator:EMT form page,Record victim transportation,Stimulus,undefined
287,stl#Transport Coordinator:Empty error message,Record victim transportation,Stimulus,undefined
288,stl#Transport Coordinator:Transport coordinator's homepage,Record victim transportation,Stimulus,undefined
289,stl#Transport Coordinator:Building Assignments Page,Record victim transportation,Stimulus,undefined
290,stl#Transport Coordinator:victim information input and medical information input,Record victim transportation,Stimulus,undefined
291,Supervisor:"Resend OTP" Page,Resent one time pass email,boundary,EMTformpage
292,Supervisor:Manage Individuals Page,Resent one time pass email,boundary,RedirectViewIndividualsPage
293,Supervisor:"manage individuals" button,Resent one time pass email,boundary,RedirectViewIndividualsPage
294,Supervisor:Manage individualss page with list of individual details,Resent one time pass email,boundary,RedirectViewIndividualsPage
295,"Resend OTP" Page:clears device ID of volunteer,Resent one time pass email,control,VlunteerDiasterHomepage
296,"Resend OTP" Page:Redirect to the manage individuals page,Resent one time pass email,boundary,RedirectViewIndividualsPage
297,"Resend OTP" Page:Redirects to the manage individuals page,Resent one time pass email,boundary,RedirectViewIndividualsPage
298,Redirects to the individual resend OTP page:"Resend OTP" Page,Resent one time pass email,boundary,EMTformpage
299,"manage individuals" button:Redirects tot he manage individual page with list of individual details,Resent one time pass email,boundary,RedirectViewIndividualsPage
300,Redirect to the manage individuals page:Manage Individuals Page,Resent one time pass email,boundary,RedirectViewIndividualsPage
301,Manage individualss page with list of individual details:Redirects to the individual resend OTP page,Resent one time pass email,boundary,RedirectViewIndividualsPage
302,Redirects tot he manage individual page with list of individual details:Manage individualss page with list of individual details,Resent one time pass email,boundary,RedirectViewIndividualsPage
303,sends OTP to volunteer's email ID:Redirect to the manage individuals page,Resent one time pass email,boundary,RedirectViewIndividualsPage
304,Redirects to the individual resend OTP page:Username and password db,Resent one time pass email,entity,Insertrecordintodb
305,clears device ID of volunteer:sends OTP to volunteer's email ID,Resent one time pass email,control,VlunteerDiasterHomepage
