id,element,useCase,type,component
51,Select attendance and semester:Show user,input student's performance,control,Showuser
52,Show options:Show user,input student's performance,control,Showuser
53,stl#User:Input users information,input student's performance,Stimulus,undefined
54,stl#User:input user imformation,input student's performance,Stimulus,undefined
55,stl#User:select class,input student's performance,Stimulus,undefined
56,stl#User:Select attendance and semester,input student's performance,Stimulus,undefined
57,stl#User:Homepage,input student's performance,Stimulus,undefined
58,stl#User:Select class,input student's performance,Stimulus,undefined
59,stl#User:Input user information page,input student's performance,Stimulus,undefined
60,stl#User:input user imformation,input student's performance,Stimulus,undefined
61,stl#User:Select attendance and semester,input student's performance,Stimulus,undefined
62,User:Homepage,login,control,Homepage
63,User:Login page,login,control,Homepage
64,Display confirmation  page :Homepage,login,control,Homepage
65,Display confirmation  page :Login page,login,control,Homepage
66,Redirect to homepage:Display confirmation  page ,login,control,Accessallstudentinformation
67,Login page:Validate username and password,login,entity,Database
68,Validate username and password:Redirect to homepage,login,control,Homepage
69,stl#User:Homepage,login,Stimulus,undefined
70,stl#User:Login page,login,Stimulus,undefined
71,User:Logout page,logout,control,Homepage
72,User:Homepage,logout,control,Homepage
73,Display confirmation page:Homepage,logout,control,Homepage
74,Validate username and password:Display confirmation page,logout,control,Accessallstudentinformation
75,Log out and  terminate the session:Validate username and password,logout,entity,Database
76,Logout page:Log out and  terminate the session,logout,control,Accessallstudentinformation
77,stl#User:Logout page,logout,Stimulus,undefined
78,stl#User:Homepage,logout,Stimulus,undefined
79,User:Delete ,manage User's info,boundary,Delete
80,User:Homepage,manage User's info,control,Homepage
81,User:update,manage User's info,entity,Database
82,User:Add,manage User's info,boundary,Add
83,User:delete,manage User's info,boundary,Delete
84,User:Manage user button,manage User's info,control,Showallusers
85,User:Update,manage User's info,entity,Database
86,User:add,manage User's info,boundary,Add
87,Add:Update user information,manage User's info,control,Accessallstudentinformation
88,Update user information:Database,manage User's info,entity,Database
89,Delete :Update user information,manage User's info,control,Accessallstudentinformation
90,Update user information:Homepage,manage User's info,control,Homepage
91,Manage user button:Show all users,manage User's info,control,Showallusers
92,Show all users:Update user information,manage User's info,control,Accessallstudentinformation
93,Update:Update user information,manage User's info,control,Accessallstudentinformation
94,add:Update user information,manage User's info,control,Accessallstudentinformation
95,update:Update user information,manage User's info,control,Accessallstudentinformation
96,delete:Update user information,manage User's info,control,Accessallstudentinformation
97,stl#User:Delete ,manage User's info,Stimulus,undefined
98,stl#User:Homepage,manage User's info,Stimulus,undefined
99,stl#User:update,manage User's info,Stimulus,undefined
100,stl#User:Add,manage User's info,Stimulus,undefined
101,stl#User:delete,manage User's info,Stimulus,undefined
102,stl#User:Manage user button,manage User's info,Stimulus,undefined
103,stl#User:Update,manage User's info,Stimulus,undefined
104,stl#User:add,manage User's info,Stimulus,undefined
105,User:update,manage resources,entity,Database
106,User:delete,manage resources,boundary,Delete
107,User:Add,manage resources,boundary,Add
108,User:Update,manage resources,entity,Database
109,User:Manage resources button,manage resources,control,Manageresourcesbutton
110,User:add,manage resources,boundary,Add
111,User:Homepage,manage resources,control,Homepage
112,User:delete,manage resources,boundary,Delete
113,Add:Update information of resource,manage resources,control,Accessallstudentinformation
114,Update information of resource:Database,manage resources,entity,Database
115,Update information of resource:Homepage,manage resources,control,Homepage
116,Manage resources button:Show lists of resources,manage resources,control,Manageresourcesbutton
117,Show lists of resources:Update information of resource,manage resources,control,Accessallstudentinformation
118,Update:Update information of resource,manage resources,control,Accessallstudentinformation
119,delete:Update information of resource,manage resources,control,Accessallstudentinformation
120,add:Update information of resource,manage resources,control,Accessallstudentinformation
121,delete:Update information of resource,manage resources,control,Accessallstudentinformation
122,update:Update information of resource,manage resources,control,Accessallstudentinformation
123,stl#User:update,manage resources,Stimulus,undefined
124,stl#User:delete,manage resources,Stimulus,undefined
125,stl#User:Add,manage resources,Stimulus,undefined
126,stl#User:Update,manage resources,Stimulus,undefined
127,stl#User:Manage resources button,manage resources,Stimulus,undefined
128,stl#User:add,manage resources,Stimulus,undefined
129,stl#User:Homepage,manage resources,Stimulus,undefined
130,stl#User:delete,manage resources,Stimulus,undefined
131,User:Inpute resource page,register new resource,control,Manageresourcesbutton
132,User:Inpute resource page,register new resource,control,Manageresourcesbutton
133,User:Registe page,register new resource,control,Homepage
134,User:Homepage,register new resource,control,Homepage
135,Display confirmation:Database,register new resource,entity,Database
136,Display confirmation:Homepage,register new resource,control,Homepage
137,Inpute resource page:Display confirmation,register new resource,control,Accessallstudentinformation
138,Show all register resources:Display confirmation,register new resource,control,Accessallstudentinformation
139,Inpute resource page:Display confirmation,register new resource,control,Accessallstudentinformation
140,Registe page:Show all register resources,register new resource,control,Manageresourcesbutton
141,stl#User:Inpute resource page,register new resource,Stimulus,undefined
142,stl#User:Inpute resource page,register new resource,Stimulus,undefined
143,stl#User:Registe page,register new resource,Stimulus,undefined
144,stl#User:Homepage,register new resource,Stimulus,undefined
145,User:Review error page,review error message,control,Homepage
146,User:Homepage,review error message,control,Homepage
147,Show all erro message:Homepage,review error message,control,Homepage
148,Review error page:Show all erro message,review error message,control,Homepage
149,stl#User:Review error page,review error message,Stimulus,undefined
150,stl#User:Homepage,review error message,Stimulus,undefined
151,User:Homepage,send message,control,Homepage
152,User:Input message,send message,control,Homepage
153,User:send message page,send message,control,Homepage
154,User:Input message,send message,control,Homepage
155,Display confirmation page:Homepage,send message,control,Homepage
156,Input message:Display confirmation page,send message,control,Accessallstudentinformation
157,Input message:Display confirmation page,send message,control,Accessallstudentinformation
158,send message page:Display confirmation page,send message,control,Accessallstudentinformation
159,stl#User:Homepage,send message,Stimulus,undefined
160,stl#User:Input message,send message,Stimulus,undefined
161,stl#User:send message page,send message,Stimulus,undefined
162,stl#User:Input message,send message,Stimulus,undefined
163,User:Input information,update User's info,control,Accessallstudentinformation
164,User:Homepage,update User's info,control,Homepage
165,User:Choose one user and update,update User's info,boundary,teacher
166,User:Choose one user and update,update User's info,boundary,teacher
167,User:Input information,update User's info,control,Accessallstudentinformation
168,User:Manage resource button,update User's info,control,Manageresourcesbutton
169,Choose one user and update:Update information in database,update User's info,entity,Database
170,Choose one user and update:Update information in database,update User's info,entity,Database
171,Update information in database:Database,update User's info,entity,Database
172,Update information in database:Homepage,update User's info,control,Homepage
173,Input information:Update information in database,update User's info,entity,Database
174,Input information:Update information in database,update User's info,entity,Database
175,Manage resource button:Show list of information,update User's info,control,Accessallstudentinformation
176,Show list of information:Update information in database,update User's info,entity,Database
177,stl#User:Input information,update User's info,Stimulus,undefined
178,stl#User:Homepage,update User's info,Stimulus,undefined
179,stl#User:Choose one user and update,update User's info,Stimulus,undefined
180,stl#User:Choose one user and update,update User's info,Stimulus,undefined
181,stl#User:Input information,update User's info,Stimulus,undefined
182,stl#User:Manage resource button,update User's info,Stimulus,undefined
183,User:Input information,update resource,control,Accessallstudentinformation
184,User:Manage resource button,update resource,control,Manageresourcesbutton
185,User:Choose one of  resources and update,update resource,control,Manageresourcesbutton
186,User:Choose one of  resources and update,update resource,control,Manageresourcesbutton
187,User:Input information,update resource,control,Accessallstudentinformation
188,User:Homepage,update resource,control,Homepage
189,Choose one of  resources and update:show update inforamtion resource,update resource,control,Accessallstudentinformation
190,Choose one of  resources and update:show update inforamtion resource,update resource,control,Accessallstudentinformation
191,show update inforamtion resource:Database,update resource,entity,Database
192,show update inforamtion resource:Homepage,update resource,control,Homepage
193,Input information:show update inforamtion resource,update resource,control,Accessallstudentinformation
194,Input information:show update inforamtion resource,update resource,control,Accessallstudentinformation
195,Manage resource button:Show lists of resources,update resource,control,Manageresourcesbutton
196,Show lists of resources:show update inforamtion resource,update resource,control,Accessallstudentinformation
197,stl#User:Input information,update resource,Stimulus,undefined
198,stl#User:Manage resource button,update resource,Stimulus,undefined
199,stl#User:Choose one of  resources and update,update resource,Stimulus,undefined
200,stl#User:Choose one of  resources and update,update resource,Stimulus,undefined
201,stl#User:Input information,update resource,Stimulus,undefined
202,stl#User:Homepage,update resource,Stimulus,undefined
203,User:Input upload grade info ,upload grade info (text file),boundary,Inputuploadgradeinfo
204,User:Input upload grade info ,upload grade info (text file),boundary,Inputuploadgradeinfo
205,User:Homepage,upload grade info (text file),control,Homepage
206,User:Manage grade button,upload grade info (text file),boundary,Inputuploadgradeinfo
207,Display confimation:Database,upload grade info (text file),entity,Database
208,Display confimation:Homepage,upload grade info (text file),control,Homepage
209,Manage grade button:Display confimation,upload grade info (text file),control,Accessallstudentinformation
210,Input upload grade info :Display confimation,upload grade info (text file),control,Accessallstudentinformation
211,Input upload grade info :Display confimation,upload grade info (text file),control,Accessallstudentinformation
212,stl#User:Input upload grade info ,upload grade info (text file),Stimulus,undefined
213,stl#User:Input upload grade info ,upload grade info (text file),Stimulus,undefined
214,stl#User:Homepage,upload grade info (text file),Stimulus,undefined
215,stl#User:Manage grade button,upload grade info (text file),Stimulus,undefined
216,User:choose a report semester,view grade / attendance report,control,Showlistsofsemesters
217,User:Homepge,view grade / attendance report,control,Homepage
218,User:View performance page,view grade / attendance report,control,Homepage
219,Choose report semester:Return students performance page,view grade / attendance report,control,Accessallstudentinformation
220,Return students performance page:Homepge,view grade / attendance report,control,Homepage
221,choose a report semester:Return students performance page,view grade / attendance report,control,Accessallstudentinformation
222,Show lists of semesters:Return students performance page,view grade / attendance report,control,Accessallstudentinformation
223,View performance page:Show lists of semesters,view grade / attendance report,control,Showlistsofsemesters
224,stl#User:choose a report semester,view grade / attendance report,Stimulus,undefined
225,stl#User:Homepge,view grade / attendance report,Stimulus,undefined
226,stl#User:View performance page,view grade / attendance report,Stimulus,undefined
227,User:Homepage,view student's name,control,Homepage
228,User:Choose a student,view student's name,control,Accessallstudentinformation
229,User:choose a student,view student's name,control,Accessallstudentinformation
230,User:View student page,view student's name,control,Homepage
231,Choose a student:Display student page,view student's name,control,Accessallstudentinformation
232,Display student page:Homepage,view student's name,control,Homepage
233,View student page:Display student page,view student's name,control,Accessallstudentinformation
234,choose a student:Display student page,view student's name,control,Accessallstudentinformation
235,stl#User:Homepage,view student's name,Stimulus,undefined
236,stl#User:Choose a student,view student's name,Stimulus,undefined
237,stl#User:choose a student,view student's name,Stimulus,undefined
238,stl#User:View student page,view student's name,Stimulus,undefined
