id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
14,stl#Jobseeker:User Profile button->Jobseeker:User Profile button->User Profile button:redirect to profile page->redirect to profile page:user information update page->user information update page:check if email id and number are valid->check if email id and number are valid:Invalid detail input message,Create/update user profile,CTRL,6,11,4.6,5,27.6,16
16,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:Neogov,Process Neogov RSS feed,CTRL;EXTIVK,3,3,2.5,2,7.5,15
17,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:XML file,Process Neogov RSS feed,CTRL,4,5,2.333333333,3,9.333333333,4
18,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:store RSS feed in XML file->store RSS feed in XML file:Notification,Process Neogov RSS feed,CTRL,4,9,2.666666667,3,10.66666667,8
19,stl#RSS feed retriver:retrive RSS feed->RSS feed retriver:retrive RSS feed->retrive RSS feed:retry request->retry request:Neogov,Process Neogov RSS feed,CTRL;EXTIVK,4,5,2.666666667,3,10.66666667,6
20,stl#RSS feed retriver:Notification->RSS feed retriver:Notification,Process Neogov RSS feed,CTRL,2,5,2,1,4,15
21,stl#RSS feed retriver:subscribe button->RSS feed retriver:subscribe button->subscribe button:subscribe to a job->subscribe to a job:job,Receive notifications when job opens,TRAN_NA,4,7,2,3,8,2
22,stl#RSS Parser timer:search through the user profile database->RSS Parser timer:search through the user profile database->search through the user profile database:user profile database,Receive notifications when job opens,CTRL,3,8,1.5,2,4.5,4
23,stl#RSS Parser timer:search through the user profile database->RSS Parser timer:search through the user profile database->search through the user profile database:check method of notification->check method of notification:user profile database,Receive notifications when job opens,CTRL,4,9,1.333333333,3,5.333333333,13
24,stl#RSS Parser timer:search through the user profile database->RSS Parser timer:search through the user profile database->search through the user profile database:check method of notification->check method of notification:trigger download the list of jobs to a subscriber->trigger download the list of jobs to a subscriber:job,Receive notifications when job opens,CTRL;EXTCLL;INT,5,16,1.25,4,6.25,3
25,stl#Jobseeker:search page->Jobseeker:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:job listing database,Search all existing jobs,TRAN_NA,6,11,7.4,5,44.4,1
26,stl#Jobseeker:search page->Jobseeker:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:display the job search result in the job page->display the job search result in the job page:job list page,Search all existing jobs,TRAN_NA,7,6,7.833333333,6,54.83333333,9
27,stl#Jobseeker:search for jobs button->Jobseeker:search for jobs button->search for jobs button:redict to search page->redict to search page:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:job listing database,Search all existing jobs,TRAN_NA,8,13,7.857142857,7,62.85714286,12
28,stl#Jobseeker:search for jobs button->Jobseeker:search for jobs button->search for jobs button:redict to search page->redict to search page:search page->search page:validate if search term is non-empty->validate if search term is non-empty:send search term to the server->send search term to the server:search jobs from job listings database->search jobs from job listings database:display the job search result in the job page->display the job search result in the job page:job list page,Search all existing jobs,TRAN_NA,9,8,8.125,8,73.125,6
29,stl#Jobseeker:job list page->Jobseeker:job list page,Search all existing jobs,CTRL;EXTCLL;INT,2,1,2,1,4,1
31,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:user profile database,Subscribe for notifications,TRAN_NA,4,11,5.666666667,3,22.66666667,10
32,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:form for inputting user information,Subscribe for notifications,TRAN_NA,4,11,4.333333333,3,17.33333333,11
33,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,8,17,5.571428571,7,44.57142857,6
34,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,9,18,6.125,8,55.125,2
35,stl#Jobseeker:subscription page->Jobseeker:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,10,21,5.444444444,9,54.44444444,3
36,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:user profile database,Subscribe for notifications,TRAN_NA,6,17,6.6,5,39.6,6
37,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:form for inputting user information,Subscribe for notifications,TRAN_NA,6,17,5.8,5,34.8,8
38,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,10,23,6.111111111,9,61.11111111,3
39,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,11,24,6.5,10,71.5,8
40,stl#Jobseeker:subscribe button->Jobseeker:subscribe button->subscribe button:redirect to the subscription page->redirect to the subscription page:subscription page->subscription page:read existing information->read existing information:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,12,27,5.909090909,11,70.90909091,2
41,stl#Jobseeker:profile details page->Jobseeker:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,4,5,6.333333333,3,25.33333333,9
42,stl#Jobseeker:profile details page->Jobseeker:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,5,6,7.25,4,36.25,6
43,stl#Jobseeker:profile details page->Jobseeker:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,6,9,5.8,5,34.8,3
44,stl#Jobseeker:email or text message notification choice->Jobseeker:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:time out error message,Subscribe for notifications,TRAN_NA,6,7,5.8,5,34.8,12
45,stl#Jobseeker:email or text message notification choice->Jobseeker:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:save detail into user profile database->save detail into user profile database:user profile database,Subscribe for notifications,TRAN_NA,7,8,6.5,6,45.5,16
46,stl#Jobseeker:email or text message notification choice->Jobseeker:email or text message notification choice->email or text message notification choice:redirect to profile details page->redirect to profile details page:profile details page->profile details page:send job id subscription method and user details to search in encrypted fashion->send job id subscription method and user details to search in encrypted fashion:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,TRAN_NA,8,11,5.571428571,7,44.57142857,7
47,stl#Jobseeker:display success message->Jobseeker:display success message->display success message:redirect to job description page->redirect to job description page:description page,Subscribe for notifications,CTRL;EXTCLL;INT,4,5,4.666666667,3,18.66666667,5
48,stl#Jobseeker:description page->Jobseeker:description page,Subscribe for notifications,CTRL;EXTCLL;INT,2,3,8,1,16,10
49,stl#Jobseeker:jobs search list->Jobseeker:jobs search list->jobs search list:search job detail request->search job detail request:display unopen jobs->display unopen jobs:job description detail,View job descriptions,TRAN_NA,5,6,2,4,10,1
50,stl#Jobseeker:jobs search list->Jobseeker:jobs search list->jobs search list:search job detail request->search job detail request:display details in the job description page->display details in the job description page:job description detail,View job descriptions,TRAN_NA,5,6,2,4,10,10
51,stl#Jobseeker:jobs search list->Jobseeker:jobs search list->jobs search list:search job detail request->search job detail request:XML,View job descriptions,TRAN_NA,4,3,1.666666667,3,6.666666667,6
52,stl#Jobseeker:job description detail->Jobseeker:job description detail,View job descriptions,CTRL;EXTCLL;INT,2,3,3,1,6,14
53,stl#Jobseeker:Apply noew link->Jobseeker:Apply noew link->Apply noew link:redirect to website,View job descriptions,TRAN_NA,3,2,1,2,3,11
54,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:send request to the server->send request to the server:parse RSS feed,View open jobs,TRAN_NA,6,11,1.8,5,10.8,6
55,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:send request to the server->send request to the server:home page,View open jobs,TRAN_NA,6,8,2.2,5,13.2,6
56,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:home page,View open jobs,TRAN_NA,5,7,2.25,4,11.25,8
57,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:parse RSS feed->parse RSS feed:RSS,View open jobs,TRAN_NA,5,7,1.5,4,7.5,2
58,stl#Jobseeker:view open jobs button->Jobseeker:view open jobs button->view open jobs button:send request to the server->send request to the server:home page,View open jobs,TRAN_NA,4,3,2.333333333,3,9.333333333,1
1,stl#User:Confirm box->User:Confirm box->Confirm box:Delete micro website->Delete micro website:pdf format is not valid message,Delete micro website,TRAN_NA,4,3,5,3,20,11
2,stl#User:Confirm box->User:Confirm box->Confirm box:Delete micro website->Delete micro website:Micro website,Delete micro website,TRAN_NA,4,3,7.333333333,3,29.33333333,5
3,stl#User:Confirm box->User:Confirm box->Confirm box:Delete micro website->Delete micro website:Deactivate the link->Deactivate the link:Direct to micro website management->Direct to micro website management:Micro Website Management Page,Delete micro website,TRAN_NA,6,5,6.4,5,38.4,4
4,stl#User:Confirm box->User:Confirm box->Confirm box:Delete micro website->Delete micro website:Deactivate the link->Deactivate the link:Direct to micro website management->Direct to micro website management:Redirect to micro website management page->Redirect to micro website management page:Micro Website Management Page,Delete micro website,TRAN_NA,7,6,6.833333333,6,47.83333333,12
5,stl#User:Confirm box->User:Confirm box->Confirm box:Delete micro website->Delete micro website:Deactivate the link->Deactivate the link:Micro website,Delete micro website,TRAN_NA,5,4,5.75,4,28.75,9
7,stl#User:Micro Website Management Page->User:Micro Website Management Page,Delete micro website,CTRL;EXTCLL;INT,2,1,9,1,18,13
8,"stl#User:""Delete"" Button->User:""Delete"" Button->""Delete"" Button:Popup a confirm box->Popup a confirm box:Confirm box->Confirm box:Delete micro website->Delete micro website:pdf format is not valid message",Delete micro website,TRAN_NA,6,5,4.2,5,25.2,3
9,"stl#User:""Delete"" Button->User:""Delete"" Button->""Delete"" Button:Popup a confirm box->Popup a confirm box:Confirm box->Confirm box:Delete micro website->Delete micro website:Micro website",Delete micro website,TRAN_NA,6,5,5.6,5,33.6,7
10,"stl#User:""Delete"" Button->User:""Delete"" Button->""Delete"" Button:Popup a confirm box->Popup a confirm box:Confirm box->Confirm box:Delete micro website->Delete micro website:Deactivate the link->Deactivate the link:Direct to micro website management->Direct to micro website management:Micro Website Management Page",Delete micro website,TRAN_NA,8,7,5.428571429,7,43.42857143,16
11,"stl#User:""Delete"" Button->User:""Delete"" Button->""Delete"" Button:Popup a confirm box->Popup a confirm box:Confirm box->Confirm box:Delete micro website->Delete micro website:Deactivate the link->Deactivate the link:Direct to micro website management->Direct to micro website management:Redirect to micro website management page->Redirect to micro website management page:Micro Website Management Page",Delete micro website,TRAN_NA,9,8,5.875,8,52.875,11
12,"stl#User:""Delete"" Button->User:""Delete"" Button->""Delete"" Button:Popup a confirm box->Popup a confirm box:Confirm box->Confirm box:Delete micro website->Delete micro website:Deactivate the link->Deactivate the link:Micro website",Delete micro website,TRAN_NA,7,6,4.833333333,6,33.83333333,3
13,"stl#User:""Delete"" Button->User:""Delete"" Button->""Delete"" Button:Popup a confirm box->Popup a confirm box:""Delete"" Button->""Delete"" Button:Popup a confirm box",Delete micro website,TRAN_NA,5,4,3,4,15,12
16,stl#User:subscribe bar on website->User:subscribe bar on website->subscribe bar on website:check email redundancy->check email redundancy:display error message when no record exists->display error message when no record exists:the email has already subscribed message,Subscribe latest news,CTRL,5,4,4.5,4,22.5,12
17,stl#User:subscribe bar on website->User:subscribe bar on website->subscribe bar on website:check email redundancy->check email redundancy:display error message when no record exists->display error message when no record exists:error message,Subscribe latest news,CTRL,5,4,5.75,4,28.75,15
18,stl#User:subscribe bar on website->User:subscribe bar on website->subscribe bar on website:check email redundancy->check email redundancy:display error message when no record exists->display error message when no record exists:add a subscriber recorder into the database->add a subscriber recorder into the database:website content,Subscribe latest news,CTRL;EXTCLL;INT,6,5,3.8,5,22.8,14
19,stl#User:subscribe bar on website->User:subscribe bar on website->subscribe bar on website:check email redundancy->check email redundancy:display error message when no record exists->display error message when no record exists:add a subscriber recorder into the database->add a subscriber recorder into the database:error message,Subscribe latest news,CTRL,6,5,5.4,5,32.4,11
20,stl#User:subscribe bar on website->User:subscribe bar on website->subscribe bar on website:check email redundancy->check email redundancy:display error message when no record exists->display error message when no record exists:add a subscriber recorder into the database->add a subscriber recorder into the database:shwo success message,Subscribe latest news,CTRL,6,5,5.4,5,32.4,8
21,stl#User:subscribe bar on website->User:subscribe bar on website->subscribe bar on website:check email redundancy->check email redundancy:display error message when no record exists->display error message when no record exists:No record exist message,Subscribe latest news,CTRL,5,4,5.75,4,28.75,11
27,"stl#User:""case study"" form->User:""case study"" form",add case studies,CTRL,2,1,8,1,16,11
28,"stl#User:""Add Case Studies"" button->User:""Add Case Studies"" button->""Add Case Studies"" button:Show ""Case Study"" form->Show ""Case Study"" form:upload file->upload file:upload fail message",add case studies,TRAN_NA,5,4,5.5,4,27.5,4
29,"stl#User:""Add Case Studies"" button->User:""Add Case Studies"" button->""Add Case Studies"" button:Show ""Case Study"" form->Show ""Case Study"" form:upload file->upload file:Create a new record of case study in db->Create a new record of case study in db:Success message",add case studies,TRAN_NA,6,5,5.8,5,34.8,12
30,"stl#User:""Add Case Studies"" button->User:""Add Case Studies"" button->""Add Case Studies"" button:Show ""Case Study"" form->Show ""Case Study"" form:upload file->upload file:Create a new record of case study in db->Create a new record of case study in db:Case study db",add case studies,TRAN_NA,6,5,7,5,42,12
31,"stl#User:""Add Case Studies"" button->User:""Add Case Studies"" button->""Add Case Studies"" button:Show ""Case Study"" form->Show ""Case Study"" form:upload file->upload file:""case study"" form",add case studies,TRAN_NA,5,4,6.75,4,33.75,16
32,"stl#User:""Add Case Studies"" button->User:""Add Case Studies"" button->""Add Case Studies"" button:Show ""Case Study"" form->Show ""Case Study"" form:""Add Case Studies"" button->""Add Case Studies"" button:Show ""Case Study"" form",add case studies,CTRL,5,4,8,4,40,2
33,"stl#User:""upload"" button->User:""upload"" button->""upload"" button:Display ""select files"" box->Display ""select files"" box:check file validity->check file validity:Transmit the file->Transmit the file:Show the uploaded file's link->Show the uploaded file's link:Uploaded file's link",attach file,TRAN_NA,7,6,11,6,77,2
34,"stl#User:""upload"" button->User:""upload"" button->""upload"" button:Display ""select files"" box->Display ""select files"" box:check file validity->check file validity:Transmit the file->Transmit the file:Micro Website management",attach file,TRAN_NA,6,5,9.6,5,57.6,1
35,"stl#User:""upload"" button->User:""upload"" button->""upload"" button:Display ""select files"" box->Display ""select files"" box:""upload"" button->""upload"" button:Display ""select files"" box",attach file,TRAN_NA,5,4,11,4,55,2
36,"stl#User:""upload"" button->User:""upload"" button->""upload"" button:Display ""select files"" box->Display ""select files"" box:""select files"" box->""select files"" box:Micro Website management",attach file,TRAN_NA,5,4,9.25,4,46.25,5
37,stl#User:Uploaded file's link->User:Uploaded file's link,attach file,CTRL;EXTCLL;INT,2,1,11,1,22,2
38,stl#User:Micro Website management->User:Micro Website management,attach file,CTRL;EXTCLL;INT,2,1,4,1,8,16
39,"stl#User:""select files"" box->User:""select files"" box->""select files"" box:Micro Website management",attach file,TRAN_NA,3,2,7.5,2,22.5,3
41,stl#User:View Market Director Accounts Page->User:View Market Director Accounts Page,create marketing director account,CTRL,2,1,7,1,14,13
44,"stl#User:""create account"" button->User:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:User Info",create marketing director account,CTRL,4,3,7.333333333,3,29.33333333,13
45,"stl#User:""create account"" button->User:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message",create marketing director account,CTRL,6,5,8.4,5,50.4,15
47,"stl#User:""create account"" button->User:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy",create marketing director account,CTRL,6,5,9.4,5,56.4,16
48,"stl#User:""create account"" button->User:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:View Market Director Accounts Page",create marketing director account,CTRL,8,7,8.714285714,7,69.71428571,8
49,"stl#User:""create account"" button->User:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:Direct Account DB",create marketing director account,CTRL,8,7,8.714285714,7,69.71428571,15
50,"stl#User:""create account"" button->User:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:""create account"" button->""create account"" button:Redict to an empty marketing director account form",create marketing director account,CTRL,5,4,10,4,50,6
51,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message,create marketing director account,CTRL,4,3,7.333333333,3,29.33333333,11
53,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy,create marketing director account,CTRL,4,3,9,3,36,2
54,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:View Market Director Accounts Page,create marketing director account,CTRL,6,5,8.2,5,49.2,1
55,stl#User:Marketing Director Account form->User:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:Direct Account DB,create marketing director account,CTRL,6,5,8.2,5,49.2,3
56,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:User Info,create marketing director account,CTRL,4,3,5.666666667,3,22.66666667,1
57,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message,create marketing director account,CTRL,6,5,7.4,5,44.4,12
59,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy,create marketing director account,CTRL,6,5,8.4,5,50.4,7
60,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:View Market Director Accounts Page,create marketing director account,CTRL,8,7,8,7,64,8
61,stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Add new marketing director account to db->Add new marketing director account to db:Redirect to View Market director accounts page->Redirect to View Market director accounts page:Direct Account DB,create marketing director account,CTRL,8,7,8,7,64,1
62,"stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:""create account"" button",create marketing director account,CTRL,6,5,9,5,54,3
63,"stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:User Info",create marketing director account,CTRL,6,5,7.4,5,44.4,7
64,"stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:username exists message",create marketing director account,CTRL,8,7,8.142857143,7,65.14285714,10
66,"stl#Timer:idle for 30 or more minutes->Timer:idle for 30 or more minutes->idle for 30 or more minutes:Redict to an empty marketing director account form->Redict to an empty marketing director account form:""create account"" button->""create account"" button:Redict to an empty marketing director account form->Redict to an empty marketing director account form:Marketing Director Account form->Marketing Director Account form:check input format and record redundancy->check input format and record redundancy:Check input format and record redundancy",create marketing director account,CTRL,8,7,8.857142857,7,70.85714286,11
