id,element,useCase,type,outboundDegree,inboundDegree
62,Invoke:Validating redemption password,Bill partner for redemption transaction,0,undefined,undefined
63,Invoke:Logging transaction,Bill partner for redemption transaction,0,undefined,undefined
64,Invoke:Redeem failed page,Bill partner for redemption transaction,0,undefined,undefined
65,retrieve data from account:account,Bill partner for redemption transaction,0,undefined,undefined
66,stl#Employee:Coupon Redeem Page,Bill partner for redemption transaction,0,undefined,undefined
67,stl#Employee:Coupon template,Bill partner for redemption transaction,0,undefined,undefined
68,stl#Traveler:Coupon Redeem Page,Bill partner for redemption transaction,0,undefined,undefined
69,stl#Traveler:Coupon template,Bill partner for redemption transaction,0,undefined,undefined
70,Administrator:Suspend failed page,Delete Partner Account,0,undefined,undefined
71,Administrator:Partner Biling Status Page,Delete Partner Account,0,undefined,undefined
72,Delete Partner Account:Display popup error message,Delete Partner Account,0,undefined,undefined
73,Delete confirmation page:Delete Partner Account,Delete Partner Account,0,undefined,undefined
74,Display partner biling status page:Delete confirmation page,Delete Partner Account,0,undefined,undefined
75,Display delete confirmation page:Delete confirmation page,Delete Partner Account,0,undefined,undefined
76,Display delete confirmation page:Suspend failed page,Delete Partner Account,0,undefined,undefined
77,Display delete confirmation page:Display popup error message,Delete Partner Account,0,undefined,undefined
78,Partner Biling Status Page:Display delete confirmation page,Delete Partner Account,0,undefined,undefined
79,Display partner biling status page:Partner Info,Delete Partner Account,0,undefined,undefined
80,Partner Biling Status Page:Display partner biling status page,Delete Partner Account,0,undefined,undefined
81,Display popup error message:Error message popup,Delete Partner Account,0,undefined,undefined
82,Partner Biling Status Page:display partner list,Delete Partner Account,0,undefined,undefined
83,Suspend Account:Partner Biling Status Page,Delete Partner Account,0,undefined,undefined
84,display partner list:Partner List,Delete Partner Account,0,undefined,undefined
85,stl#Administrator:Suspend failed page,Delete Partner Account,0,undefined,undefined
86,stl#Administrator:Partner Biling Status Page,Delete Partner Account,0,undefined,undefined
87,Employee:Coupon Redeem Page,Notify Partner of Redemption,0,undefined,undefined
88,Traveler:Redeem Success Page,Notify Partner of Redemption,0,undefined,undefined
89,Traveler:Coupon Redeem Page,Notify Partner of Redemption,0,undefined,undefined
90,Alert message page:Click cancel button,Notify Partner of Redemption,0,undefined,undefined
91,Alert message page:Coupon Redeem Page,Notify Partner of Redemption,0,undefined,undefined
92,Is network connection working:Alert message page,Notify Partner of Redemption,0,undefined,undefined
93,Alert message page:Click cancel button,Notify Partner of Redemption,0,undefined,undefined
94,Display Redemption Password Validation Page:Alert message page,Notify Partner of Redemption,0,undefined,undefined
95,is there similiar transaction:Alert message page,Notify Partner of Redemption,0,undefined,undefined
96,Click cancel button:Coupon Redeem Page,Notify Partner of Redemption,0,undefined,undefined
97,Redeem failed page:Click cancel button,Notify Partner of Redemption,0,undefined,undefined
98,Coupon:Display Redemption Password Validation Page,Notify Partner of Redemption,0,undefined,undefined
99,Coupon Redeem Page:Enter password,Notify Partner of Redemption,0,undefined,undefined
100,Display Coupon Successfully Redeemed Popup Message:Coupon Successfully Redeemed Popup Message,Notify Partner of Redemption,0,undefined,undefined
101,Is password valid?:Display Coupon Successfully Redeemed Popup Message,Notify Partner of Redemption,0,undefined,undefined
102,Display Redeem Coupon Page:Redeem Success Page,Notify Partner of Redemption,0,undefined,undefined
103,Enter Password:Display Redeem Coupon Page,Notify Partner of Redemption,0,undefined,undefined
104,Display Redemption Password Validation Page:Is network connection working,Notify Partner of Redemption,0,undefined,undefined
105,Does network connection and server work:Error messagge popup,Notify Partner of Redemption,0,undefined,undefined
106,Is network connection working:Does network connection and server work,Notify Partner of Redemption,0,undefined,undefined
107,Enter Password:Traveler Account,Notify Partner of Redemption,0,undefined,undefined
108,is there similiar transaction:Enter Password,Notify Partner of Redemption,0,undefined,undefined
109,Enter password:Is network connection working,Notify Partner of Redemption,0,undefined,undefined
110,Is network connection working:Is password valid?,Notify Partner of Redemption,0,undefined,undefined
111,Is password valid?:is there similiar transaction,Notify Partner of Redemption,0,undefined,undefined
112,Is password valid?:Redeem failed page,Notify Partner of Redemption,0,undefined,undefined
113,stl#Employee:Coupon Redeem Page,Notify Partner of Redemption,0,undefined,undefined
114,stl#Traveler:Redeem Success Page,Notify Partner of Redemption,0,undefined,undefined
115,stl#Traveler:Coupon Redeem Page,Notify Partner of Redemption,0,undefined,undefined
116,Administrator:Suspended Partners List,Reactive Partner Account,0,undefined,undefined
117,Administrator:Reactive failure,Reactive Partner Account,0,undefined,undefined
118,Administrator:Reactive success,Reactive Partner Account,0,undefined,undefined
119,Display search result:Reactive success,Reactive Partner Account,0,undefined,undefined
120,Partner data:Display search result,Reactive Partner Account,0,undefined,undefined
121,Search:Display search result,Reactive Partner Account,0,undefined,undefined
122,Partner data:Reactive failure,Reactive Partner Account,0,undefined,undefined
123,Reactive Partner:Partner data,Reactive Partner Account,0,undefined,undefined
124,Search:Partner data,Reactive Partner Account,0,undefined,undefined
125,Reactive Partner:Search,Reactive Partner Account,0,undefined,undefined
126,Suspended Partners List:Reactive Partner,Reactive Partner Account,0,undefined,undefined
127,stl#Administrator:Suspended Partners List,Reactive Partner Account,0,undefined,undefined
128,stl#Administrator:Reactive failure,Reactive Partner Account,0,undefined,undefined
129,stl#Administrator:Reactive success,Reactive Partner Account,0,undefined,undefined
130,Administrator:Resolve Dispute page,Resolve Dispute,0,undefined,undefined
131,Administrator:Dispute Redemption Page,Resolve Dispute,0,undefined,undefined
132,ApproveDisputeController:EmailNotificationController,Resolve Dispute,0,undefined,undefined
133,ApproveDisputeController:Bills,Resolve Dispute,0,undefined,undefined
134,ApproveDisputeController:Display Success Page,Resolve Dispute,0,undefined,undefined
135,ApproveDisputeController:Dispute,Resolve Dispute,0,undefined,undefined
136,Resolve Dispute page:ApproveDisputeController,Resolve Dispute,0,undefined,undefined
137,ErrorController:Display Error Page,Resolve Dispute,0,undefined,undefined
138,Display Invalid Username Password Message:FetchDisputeController,Resolve Dispute,0,undefined,undefined
139,Dispute Redemption Page:Display Invalid Username Password Message,Resolve Dispute,0,undefined,undefined
140,Display login page:Dispute Redemption Page,Resolve Dispute,0,undefined,undefined
141,FetchDisputeController:Dispute,Resolve Dispute,0,undefined,undefined
142,Dispute Redemption Page:Selects Dispute,Resolve Dispute,0,undefined,undefined
143,Dispute Redemption Page:Enter username and password,Resolve Dispute,0,undefined,undefined
144,EmailNotificationController:Partner,Resolve Dispute,0,undefined,undefined
145,Enter username and password:FetchDisputeController,Resolve Dispute,0,undefined,undefined
146,FetchDisputeController:ErrorController,Resolve Dispute,0,undefined,undefined
147,FetchDisputeController:Resolve Dispute page,Resolve Dispute,0,undefined,undefined
148,Selects Dispute:FetchDisputeController,Resolve Dispute,0,undefined,undefined
149,Resolve Dispute page:View Redemption Statistics for Partner,Resolve Dispute,0,undefined,undefined
150,Resolve Dispute page:View Partneer Billing Status,Resolve Dispute,0,undefined,undefined
151,stl#Administrator:Resolve Dispute page,Resolve Dispute,0,undefined,undefined
152,stl#Administrator:Dispute Redemption Page,Resolve Dispute,0,undefined,undefined
153,Administrator:Page of Partner Account can be suspended,Suspend Partner Account Storyboard,0,undefined,undefined
154,Administrator:Suspend succeed page,Suspend Partner Account Storyboard,0,undefined,undefined
155,Administrator:Suspend failed page,Suspend Partner Account Storyboard,0,undefined,undefined
156,Change account state:Temporary storage,Suspend Partner Account Storyboard,0,undefined,undefined
157,Change account state:Suspend succeed page,Suspend Partner Account Storyboard,0,undefined,undefined
158,Change account state:Partner Info,Suspend Partner Account Storyboard,0,undefined,undefined
159,Change account state:Email the partner,Suspend Partner Account Storyboard,0,undefined,undefined
160,Change account state:Display redemption statistics screen,Suspend Partner Account Storyboard,0,undefined,undefined
161,Chooses filtering or sorting option:Change account state,Suspend Partner Account Storyboard,0,undefined,undefined
162,Query Transaction Log and Partner Info:Change account state,Suspend Partner Account Storyboard,0,undefined,undefined
163,Chooses filtering or sorting option:Email the partner,Suspend Partner Account Storyboard,0,undefined,undefined
164,Chooses filtering or sorting option:Suspend failed page,Suspend Partner Account Storyboard,0,undefined,undefined
165,Display partner account with errors:Page of Partner Account can be suspended,Suspend Partner Account Storyboard,0,undefined,undefined
166,Display redemption statistics screen:Page of Partner Account can be suspended,Suspend Partner Account Storyboard,0,undefined,undefined
167,Leave Reemption statistics screen:Temporary storage,Suspend Partner Account Storyboard,0,undefined,undefined
168,Page of Partner Account can be suspended:Leave Reemption statistics screen,Suspend Partner Account Storyboard,0,undefined,undefined
169,Page of Partner Account can be suspended:Suspend a partner account,Suspend Partner Account Storyboard,0,undefined,undefined
170,Page of Partner Account can be suspended:Query Transaction Log and Partner Info,Suspend Partner Account Storyboard,0,undefined,undefined
171,Query Transaction Log and Partner Info:Partner Info,Suspend Partner Account Storyboard,0,undefined,undefined
172,Query Transaction Log and Partner Info:Transaction Log,Suspend Partner Account Storyboard,0,undefined,undefined
173,Query Transaction Log and Partner Info:Temporary storage,Suspend Partner Account Storyboard,0,undefined,undefined
174,Suspend a partner account:Suspend failed page,Suspend Partner Account Storyboard,0,undefined,undefined
175,Suspend a partner account:Suspend succeed page,Suspend Partner Account Storyboard,0,undefined,undefined
176,stl#Administrator:Page of Partner Account can be suspended,Suspend Partner Account Storyboard,0,undefined,undefined
177,stl#Administrator:Suspend succeed page,Suspend Partner Account Storyboard,0,undefined,undefined
178,stl#Administrator:Suspend failed page,Suspend Partner Account Storyboard,0,undefined,undefined
179,Traveler:Redemption Password Validation Page,Validate Redemption Password,0,undefined,undefined
180,Coupon:Display Redemption Password Validation Page,Validate Redemption Password,0,undefined,undefined
181,Display Coupon Successfully Redeemed Popup Message:Coupon Successfully Redeemed Popup Message,Validate Redemption Password,0,undefined,undefined
182,get Redeem password:Display Coupon Successfully Redeemed Popup Message,Validate Redemption Password,0,undefined,undefined
183,Display Pop-up Error Message:Error message popup,Validate Redemption Password,0,undefined,undefined
184,Is redemption password valid?:Display Pop-up Error Message,Validate Redemption Password,0,undefined,undefined
185,Display Popup Error Message:Error messagge popup,Validate Redemption Password,0,undefined,undefined
186,Is redemption password valid?:Display Popup Error Message,Validate Redemption Password,0,undefined,undefined
187,Display Redeem Coupon Page:Redeem Coupon Page,Validate Redemption Password,0,undefined,undefined
188,Redemption Password Validation Page:Display Redeem Coupon Page,Validate Redemption Password,0,undefined,undefined
189,Display Redemption Password Validation Page:Redemption Password Validation Page,Validate Redemption Password,0,undefined,undefined
190,Display Redemption Password Validation Page:Is redemption password valid?,Validate Redemption Password,0,undefined,undefined
191,Enter Password:Redemption Password Validation Page,Validate Redemption Password,0,undefined,undefined
192,Is redemption password valid?:Enter Password,Validate Redemption Password,0,undefined,undefined
193,Is redemption password valid?:get Redeem password,Validate Redemption Password,0,undefined,undefined
194,get Redeem password:Traveler Account,Validate Redemption Password,0,undefined,undefined
195,stl#Traveler:Redemption Password Validation Page,Validate Redemption Password,0,undefined,undefined
196,Administrator:Billstatus page,View Partner Billing status storyboard,0,undefined,undefined
197,Billstatus page:Display search result,View Partner Billing status storyboard,0,undefined,undefined
198,Billstatus page:Query Transaction Log and Partner Info,View Partner Billing status storyboard,0,undefined,undefined
199,Display redemption statistics screen:Billstatus page,View Partner Billing status storyboard,0,undefined,undefined
200,Search:Display redemption statistics screen,View Partner Billing status storyboard,0,undefined,undefined
201,Display search result:Search,View Partner Billing status storyboard,0,undefined,undefined
202,Display search result:Search result page,View Partner Billing status storyboard,0,undefined,undefined
203,Search:Display search result,View Partner Billing status storyboard,0,undefined,undefined
204,Query Transaction Log and Partner Info:Partner Info,View Partner Billing status storyboard,0,undefined,undefined
205,Query Transaction Log and Partner Info:Partner data,View Partner Billing status storyboard,0,undefined,undefined
206,Search:Partner data,View Partner Billing status storyboard,0,undefined,undefined
207,Query Transaction Log and Partner Info:Transaction Log,View Partner Billing status storyboard,0,undefined,undefined
208,Query Transaction Log and Partner Info:Search,View Partner Billing status storyboard,0,undefined,undefined
209,stl#Administrator:Billstatus page,View Partner Billing status storyboard,0,undefined,undefined
210,Administrator:Transaction Log Page,View Transaction Log,0,undefined,undefined
211,Direct to modify:Dispute Redemption Page,View Transaction Log,0,undefined,undefined
212,Direct to modify:Transaction DB,View Transaction Log,0,undefined,undefined
213,Display transactions:Direct to modify,View Transaction Log,0,undefined,undefined
214,Display connection error message:Partner Info,View Transaction Log,0,undefined,undefined
215,Display connection error message:System message page,View Transaction Log,0,undefined,undefined
216,Display transactions:Display connection error message,View Transaction Log,0,undefined,undefined
217,Transaction Log Page:Display connection error message,View Transaction Log,0,undefined,undefined
218,Display no transactions message:System message page,View Transaction Log,0,undefined,undefined
219,Display transactions:Display no transactions message,View Transaction Log,0,undefined,undefined
220,Display pritner failure message:System message page,View Transaction Log,0,undefined,undefined
221,Display transactions:Display pritner failure message,View Transaction Log,0,undefined,undefined
222,Display transactions:Retrieve and print,View Transaction Log,0,undefined,undefined
223,Display transactions:Partner List,View Transaction Log,0,undefined,undefined
224,Display transactions:Retrieve selected transactions,View Transaction Log,0,undefined,undefined
225,Display transactions:Retrieve transactions,View Transaction Log,0,undefined,undefined
226,Transaction Log Page:Display transactions,View Transaction Log,0,undefined,undefined
227,Retrieve and print:Transaction DB,View Transaction Log,0,undefined,undefined
228,Retrieve selected transactions:Transaction DB,View Transaction Log,0,undefined,undefined
229,Retrieve transactions:Transaction DB,View Transaction Log,0,undefined,undefined
230,stl#Administrator:Transaction Log Page,View Transaction Log,0,undefined,undefined
231,Administrator:Redemption statistics screen,View redemption statistics for partner storyboard,0,undefined,undefined
232,Administrator:Coupon Redeem Page,View redemption statistics for partner storyboard,0,undefined,undefined
233,Invoke:Billing partner,View redemption statistics for partner storyboard,0,undefined,undefined
234,Chooses filtering or sorting option:Coupon Redeem Page,View redemption statistics for partner storyboard,0,undefined,undefined
235,Chooses filtering or sorting option:Filter and sort result,View redemption statistics for partner storyboard,0,undefined,undefined
236,Redemption statistics screen:Chooses filtering or sorting option,View redemption statistics for partner storyboard,0,undefined,undefined
237,Coupon Redeem Page:Query Transaction Log and Partner Info,View redemption statistics for partner storyboard,0,undefined,undefined
238,Display redemption statistics screen:Redemption statistics screen,View redemption statistics for partner storyboard,0,undefined,undefined
239,Display redemption statistics screen:Invoke,View redemption statistics for partner storyboard,0,undefined,undefined
240,Filter and sort result:Display redemption statistics screen,View redemption statistics for partner storyboard,0,undefined,undefined
241,Filter and sort result:Temporary storage,View redemption statistics for partner storyboard,0,undefined,undefined
242,Query Transaction Log and Partner Info:Filter and sort result,View redemption statistics for partner storyboard,0,undefined,undefined
243,Invoke:Validating redemption password,View redemption statistics for partner storyboard,0,undefined,undefined
244,Invoke:Notifying partner,View redemption statistics for partner storyboard,0,undefined,undefined
245,Invoke:Logging transaction,View redemption statistics for partner storyboard,0,undefined,undefined
246,Leave Reemption statistics screen:Temporary storage,View redemption statistics for partner storyboard,0,undefined,undefined
247,Redemption statistics screen:Leave Reemption statistics screen,View redemption statistics for partner storyboard,0,undefined,undefined
248,Query Transaction Log and Partner Info:Partner Info,View redemption statistics for partner storyboard,0,undefined,undefined
249,Query Transaction Log and Partner Info:Temporary storage,View redemption statistics for partner storyboard,0,undefined,undefined
250,Query Transaction Log and Partner Info:Transaction Log,View redemption statistics for partner storyboard,0,undefined,undefined
251,Redemption statistics screen:Query Transaction Log and Partner Info,View redemption statistics for partner storyboard,0,undefined,undefined
252,stl#Administrator:Redemption statistics screen,View redemption statistics for partner storyboard,0,undefined,undefined
253,stl#Administrator:Coupon Redeem Page,View redemption statistics for partner storyboard,0,undefined,undefined
254,User:Previous Page,Connect to trip plan - Android,0,undefined,undefined
255,Collect information:Show trip plans page,Connect to trip plan - Android,0,undefined,undefined
256,Trip plans database table:Collect information,Connect to trip plan - Android,0,undefined,undefined
257,Verify user's session:Collect information,Connect to trip plan - Android,0,undefined,undefined
258,Show coupons:Collect information,Connect to trip plan - Android,0,undefined,undefined
259,Verify user's session:Login page,Connect to trip plan - Android,0,undefined,undefined
260,Previous Page:View trip plans,Connect to trip plan - Android,0,undefined,undefined
261,Show trip plans page:Redeem coupon,Connect to trip plan - Android,0,undefined,undefined
262,Remove coupon:Show trip plans page,Connect to trip plan - Android,0,undefined,undefined
263,Remove coupon:users' database table,Connect to trip plan - Android,0,undefined,undefined
264,View trip plans:Verify user's session,Connect to trip plan - Android,0,undefined,undefined
265,users' database table:Verify user's session,Connect to trip plan - Android,0,undefined,undefined
266,stl#User:Previous Page,Connect to trip plan - Android,0,undefined,undefined
267,Traveler:Main page,Login to tripplanner - Android,0,undefined,undefined
268,Traveler:Login main page,Login to tripplanner - Android,0,undefined,undefined
269,Account:display,Login to tripplanner - Android,0,undefined,undefined
270,Account:Create an account,Login to tripplanner - Android,0,undefined,undefined
271,Validate/check:Account,Login to tripplanner - Android,0,undefined,undefined
272,Account:Display,Login to tripplanner - Android,0,undefined,undefined
273,Account:Retrieve account info,Login to tripplanner - Android,0,undefined,undefined
274,Validate/check:Account,Login to tripplanner - Android,0,undefined,undefined
275,Account:Retrieve account info,Login to tripplanner - Android,0,undefined,undefined
276,Validate/check:Account,Login to tripplanner - Android,0,undefined,undefined
277,Create account page:Validate/check,Login to tripplanner - Android,0,undefined,undefined
278,display:Create account page,Login to tripplanner - Android,0,undefined,undefined
279,Display:Create account page,Login to tripplanner - Android,0,undefined,undefined
280,Create an account:start auth session,Login to tripplanner - Android,0,undefined,undefined
281,Login main page:Display,Login to tripplanner - Android,0,undefined,undefined
282,Display:Login main page,Login to tripplanner - Android,0,undefined,undefined
283,Display:Login main page,Login to tripplanner - Android,0,undefined,undefined
284,Main page:Display,Login to tripplanner - Android,0,undefined,undefined
285,Display:Previous page,Login to tripplanner - Android,0,undefined,undefined
286,Retrieve account info:Display,Login to tripplanner - Android,0,undefined,undefined
287,Forget password page:Display,Login to tripplanner - Android,0,undefined,undefined
288,Email password:display,Login to tripplanner - Android,0,undefined,undefined
289,Retrieve account info:Email password,Login to tripplanner - Android,0,undefined,undefined
290,Forget password page:Validate/check,Login to tripplanner - Android,0,undefined,undefined
291,display:Forget password page,Login to tripplanner - Android,0,undefined,undefined
292,Login main page:display,Login to tripplanner - Android,0,undefined,undefined
293,Login main page:Validate/check,Login to tripplanner - Android,0,undefined,undefined
294,display:Login main page,Login to tripplanner - Android,0,undefined,undefined
295,display:Previous page,Login to tripplanner - Android,0,undefined,undefined
296,display:Previous page (any page),Login to tripplanner - Android,0,undefined,undefined
297,Retrieve account info:Start auth session,Login to tripplanner - Android,0,undefined,undefined
298,Start auth session:display,Login to tripplanner - Android,0,undefined,undefined
299,start auth session:display,Login to tripplanner - Android,0,undefined,undefined
300,stl#Traveler:Main page,Login to tripplanner - Android,0,undefined,undefined
301,stl#Traveler:Login main page,Login to tripplanner - Android,0,undefined,undefined
302,Ad server:Coupon Retrieve Page,Receive Coupon - Android,0,undefined,undefined
303,Employee:check internet,Receive Coupon - Android,0,undefined,undefined
304,Employee:Check GPS,Receive Coupon - Android,0,undefined,undefined
305,Employee:Coupon Notification Popup Window,Receive Coupon - Android,0,undefined,undefined
306,Invoke:Billing partner,Receive Coupon - Android,0,undefined,undefined
307,Coupon Notification Popup Window:Cancel,Receive Coupon - Android,0,undefined,undefined
308,Check GPS:GPS not work page,Receive Coupon - Android,0,undefined,undefined
309,Check GPS:Geo fence,Receive Coupon - Android,0,undefined,undefined
310,Coupon Notification Popup Window:Save it later,Receive Coupon - Android,0,undefined,undefined
311,Coupon Notification Popup Window:Redeem,Receive Coupon - Android,0,undefined,undefined
312,Geo fence:Coupon Notification Popup Window,Receive Coupon - Android,0,undefined,undefined
313,Retrieve specific partner's coupon information:Coupon Notification Popup Window,Receive Coupon - Android,0,undefined,undefined
314,check internet:Coupon Notification Popup Window,Receive Coupon - Android,0,undefined,undefined
315,Coupon Retrieve Page:Retrieve specific partner's coupon information,Receive Coupon - Android,0,undefined,undefined
316,check internet:Fail to connect internet page,Receive Coupon - Android,0,undefined,undefined
317,Geo fence:retrieve data from account,Receive Coupon - Android,0,undefined,undefined
318,Geo fence:Invoke,Receive Coupon - Android,0,undefined,undefined
319,check internet:Geo fence,Receive Coupon - Android,0,undefined,undefined
320,retrieve data from account:Geo fence,Receive Coupon - Android,0,undefined,undefined
321,Invoke:Logging transaction,Receive Coupon - Android,0,undefined,undefined
322,Invoke:Notifying partner,Receive Coupon - Android,0,undefined,undefined
323,Invoke:Validating redemption password,Receive Coupon - Android,0,undefined,undefined
324,Save it later:Local coupon database,Receive Coupon - Android,0,undefined,undefined
325,Retrieve specific partner's coupon information:Server Partner - coupon database,Receive Coupon - Android,0,undefined,undefined
326,retrieve data from account:account,Receive Coupon - Android,0,undefined,undefined
327,stl#Ad server:Coupon Retrieve Page,Receive Coupon - Android,0,undefined,undefined
328,stl#Employee:check internet,Receive Coupon - Android,0,undefined,undefined
329,stl#Employee:Check GPS,Receive Coupon - Android,0,undefined,undefined
330,stl#Employee:Coupon Notification Popup Window,Receive Coupon - Android,0,undefined,undefined
331,User:Redeem Coupon Page,Redeem Coupon - Android,0,undefined,undefined
332,User:Login page,Redeem Coupon - Android,0,undefined,undefined
333,User:Admin Login page,Redeem Coupon - Android,0,undefined,undefined
334,Admin Login page:Enter Username and password,Redeem Coupon - Android,0,undefined,undefined
335,Click Redeem Button:Remove,Redeem Coupon - Android,0,undefined,undefined
336,Input Coupon Code ID:Click Redeem Button,Redeem Coupon - Android,0,undefined,undefined
337,Scan QR Code:Click Redeem Button,Redeem Coupon - Android,0,undefined,undefined
338,Remove:Coupons,Redeem Coupon - Android,0,undefined,undefined
339,Enter Username and password:Coupons,Redeem Coupon - Android,0,undefined,undefined
340,Display redeemed coupon page:Coupons,Redeem Coupon - Android,0,undefined,undefined
341,Database:Display redeemed coupon page,Redeem Coupon - Android,0,undefined,undefined
342,Display redeemed coupon page:Redeemed coupon record page,Redeem Coupon - Android,0,undefined,undefined
343,Enter Username and password:Redeemed coupon record page,Redeem Coupon - Android,0,undefined,undefined
344,Enter Username and password:Redeemed coupon record page,Redeem Coupon - Android,0,undefined,undefined
345,Login page:Enter Username and password,Redeem Coupon - Android,0,undefined,undefined
346,Redeem Coupon Page:Input Coupon Code ID,Redeem Coupon - Android,0,undefined,undefined
347,Redeem Coupon Page:Scan QR Code,Redeem Coupon - Android,0,undefined,undefined
348,stl#User:Redeem Coupon Page,Redeem Coupon - Android,0,undefined,undefined
349,stl#User:Login page,Redeem Coupon - Android,0,undefined,undefined
350,stl#User:Admin Login page,Redeem Coupon - Android,0,undefined,undefined
351,User:Coupon receiving page,Save it for later,0,undefined,undefined
352,Add coupon into category:Sort coupons from far to close,Save it for later,0,undefined,undefined
353,Category list:Add coupon into category,Save it for later,0,undefined,undefined
354,Sort coupons from far to close:Categories,Save it for later,0,undefined,undefined
355,Choose a category or not:Category list,Save it for later,0,undefined,undefined
356,Search:Category list,Save it for later,0,undefined,undefined
357,Create a category:Category list,Save it for later,0,undefined,undefined
358,Choose a category or not:Search,Save it for later,0,undefined,undefined
359,Choose a category or not:Random coupoon pool,Save it for later,0,undefined,undefined
360,Choose a category or not:Create a category,Save it for later,0,undefined,undefined
361,Coupon receiving page:Choose a category or not,Save it for later,0,undefined,undefined
362,Search:Create a category,Save it for later,0,undefined,undefined
363,stl#User:Coupon receiving page,Save it for later,0,undefined,undefined
364,User:Originating page,View stored coupons - Android,0,undefined,undefined
365,Remove coupon:Coupons,View stored coupons - Android,0,undefined,undefined
366,Get coupons list:Coupons,View stored coupons - Android,0,undefined,undefined
367,Verify coupon:Coupons,View stored coupons - Android,0,undefined,undefined
