id,element,useCase,type,component
120,get information from facebook:check if response contains user inform,Login via facebook,boundary,InviteSponsorPage
121,redirect to homepage:display success message,Login via facebook,boundary,TransactionResultPage
122,login facebook button:get information from facebook,Login via facebook,control,facebook
123,redirect to homepage:goal,Login via facebook,entity,Goal
124,stl#Weight loser:add new weight page,Login via facebook,Stimulus,undefined
125,stl#Weight loser:display success message,Login via facebook,Stimulus,undefined
126,stl#Weight loser:login facebook button,Login via facebook,Stimulus,undefined
127,stl#Weight loser:invalid error message,Login via facebook,Stimulus,undefined
128,send an activation link to user's email:Email protocol,Register,actor,ProfileManagementView
129,Weight loser:login page,Register,boundary,LoginPage
130,Weight loser:error message,Register,boundary,ResetFormPage
131,Weight loser:account creation page,Register,control,DonationPage
132,Weight loser:Confirmation message,Register,control,DonationPage
133,Weight loser:redundant registration error,Register,boundary,RegistrationPage
134,redirect to the account creation page:facebook,Register,control,facebook
135,show confirmation message:Confirmation message,Register,control,DonationPage
136,account creation page:validate the entered information for redundancy,Register,boundary,InvitationLinkPage
137,redirect to the account creation page:account creation page,Register,control,DonationPage
138,validate the entered information for redundancy:error message,Register,boundary,ResetFormPage
139,login page:redirect to the account creation page,Register,boundary,TransactionResultPage
140,validate the entered information for redundancy:redundant registration error,Register,boundary,RegistrationPage
141,send an activation link to user's email:user,Register,control,User
142,send an activation link to user's email:show confirmation message,Register,control,PasswordResetConfirmPage
143,validate the entered information for redundancy:send an activation link to user's email,Register,control,TransactionDetailView
144,stl#Weight loser:login page,Register,Stimulus,undefined
145,stl#Weight loser:error message,Register,Stimulus,undefined
146,stl#Weight loser:account creation page,Register,Stimulus,undefined
147,stl#Weight loser:Confirmation message,Register,Stimulus,undefined
148,stl#Weight loser:redundant registration error,Register,Stimulus,undefined
149,Weight loser:congradulation message,achieve goal,control,DonationPage
150,Weight loser:access information on facebook error,achieve goal,control,facebook
151,Weight loser:wieght detail page,achieve goal,control,TransactionDetailView
152,send out emails to charities and sponsors:email protocol,achieve goal,actor,ProfileManagementView
153,access user info:facebook,achieve goal,control,facebook
154,post on facebook:facebook,achieve goal,control,facebook
155,displays a congradulatory message on facebook:facebook,achieve goal,control,facebook
156,access user info:access information on facebook error,achieve goal,control,facebook
157,access user info:post on facebook,achieve goal,control,facebook
158,congradulation message:access user info,achieve goal,control,User
159,displays a congradulatory message on facebook:congradulation message,achieve goal,control,DonationPage
160,find current weight detail:displays a congradulatory message on facebook,achieve goal,control,facebook
161,find current weight detail:weight information,achieve goal,entity,WeightLoser
162,wieght detail page:find current weight detail,achieve goal,entity,WeightLoser
163,post on facebook:send out emails to charities and sponsors,achieve goal,boundary,InviteSponsorPage
164,stl#Weight loser:congradulation message,achieve goal,Stimulus,undefined
165,stl#Weight loser:access information on facebook error,achieve goal,Stimulus,undefined
166,stl#Weight loser:wieght detail page,achieve goal,Stimulus,undefined
167,Weight loser:add charity organization button,choose charity organization,boundary,Charity
168,Weight loser:access information on facebook error,choose charity organization,control,facebook
169,Weight loser:suggested charity list,choose charity organization,boundary,Charity
170,Weight loser:charity list,choose charity organization,boundary,Charity
171,send out emails to charities and sponsors:email protocol,choose charity organization,actor,ProfileManagementView
172,add charity to goal:facebook,choose charity organization,control,facebook
173,post on facebook:facebook,choose charity organization,control,facebook
174,displays a congradulatory message on facebook:facebook,choose charity organization,control,facebook
175,add charity to goal:access information on facebook error,choose charity organization,control,facebook
176,add charity organization button:show a list of available charity,choose charity organization,boundary,Charity
177,add charity to goal:goal,choose charity organization,entity,Goal
178,add charity to goal:post on facebook,choose charity organization,control,facebook
179,charity list:add charity to goal,choose charity organization,boundary,Charity
180,show a list of available charity:charity list,choose charity organization,boundary,Charity
181,suggested charity list:charity list,choose charity organization,boundary,Charity
182,displays a congradulatory message on facebook:charity list,choose charity organization,boundary,Charity
183,show a list of available charity:charity list,choose charity organization,boundary,Charity
184,show a list of available charity:displays a congradulatory message on facebook,choose charity organization,control,facebook
185,post on facebook:send out emails to charities and sponsors,choose charity organization,boundary,InviteSponsorPage
186,show a list of available charity:suggested charity list,choose charity organization,boundary,Charity
187,stl#Weight loser:add charity organization button,choose charity organization,Stimulus,undefined
188,stl#Weight loser:access information on facebook error,choose charity organization,Stimulus,undefined
189,stl#Weight loser:suggested charity list,choose charity organization,Stimulus,undefined
190,stl#Weight loser:charity list,choose charity organization,Stimulus,undefined
191,Weight loser:goal has some sponsors,delete goal,boundary,Sponsor
192,Weight loser:delete goal button on goal track page,delete goal,boundary,TrackGoal
193,Weight loser:Confirmation Window,delete goal,control,DonationPage
194,shows confirmation:Confirmation Window,delete goal,control,DonationPage
195,check that goal has no sponsor:sponsor info,delete goal,boundary,Sponsor
196,check that goal has no sponsor:goal has some sponsors,delete goal,boundary,Sponsor
197,check that goal has no sponsor:shows confirmation,delete goal,control,DonationPage
198,delete goal button on goal track page:check that goal has no sponsor,delete goal,boundary,Sponsor
199,stl#Weight loser:goal has some sponsors,delete goal,Stimulus,undefined
200,stl#Weight loser:delete goal button on goal track page,delete goal,Stimulus,undefined
201,stl#Weight loser:Confirmation Window,delete goal,Stimulus,undefined
202,Financial officer:goal detail display with transactions,monitor payment,control,TransactionDetailView
203,Financial officer:success message,monitor payment,boundary,TransactionResultPage
204,Financial officer:Payment information page,monitor payment,control,DonationPage
205,Financial officer:Invalid transaction message,monitor payment,entity,Transaction
206,Financial officer:report page,monitor payment,boundary,ResetFormPage
207,show message the money has been sent to charity:external charity,monitor payment,boundary,Charity
208,sends detail transactions to sponsors via email:sponsors,monitor payment,boundary,Sponsor
209,approve the transaction:Invalid transaction message,monitor payment,entity,Transaction
210,show message the money has been sent to charity:Payment information page,monitor payment,control,DonationPage
211,approve the transaction:sends detail transactions to sponsors via email,monitor payment,control,TransactionDetailView
212,approve the transaction:transaction,monitor payment,entity,Transaction
213,show message the money has been sent to charity:approve the transaction,monitor payment,entity,Transaction
214,checked achived and failed goals:goal info,monitor payment,entity,Goal
215,checked achived and failed goals:generate the report of the transactions,monitor payment,entity,Transaction
216,report page:checked achived and failed goals,monitor payment,boundary,TrackGoal
217,generate the report of the transactions:goal detail display with transactions,monitor payment,control,TransactionDetailView
218,generate the report of the transactions:update the transaction status "completed",monitor payment,entity,Transaction
219,sends detail transactions to sponsors via email:success message,monitor payment,boundary,TransactionResultPage
220,update the transaction status "completed":show message the money has been sent to charity,monitor payment,boundary,Charity
221,update the transaction status "completed":transaction,monitor payment,entity,Transaction
222,stl#Financial officer:goal detail display with transactions,monitor payment,Stimulus,undefined
223,stl#Financial officer:success message,monitor payment,Stimulus,undefined
224,stl#Financial officer:Payment information page,monitor payment,Stimulus,undefined
225,stl#Financial officer:Invalid transaction message,monitor payment,Stimulus,undefined
226,stl#Financial officer:report page,monitor payment,Stimulus,undefined
227,redirects to the sponsors to Paypal:Paypal,respond to a sponsorship request,boundary,GoalPage
228,redirects to the sponsors to Paypal:Paypal,respond to a sponsorship request,boundary,GoalPage
229,Sponsor:Paypal page,respond to a sponsorship request,boundary,GoalPage
230,Sponsor:error in receiving information from paypal,respond to a sponsorship request,boundary,InvitationLinkPage
231,Sponsor:pledge money page,respond to a sponsorship request,control,PledgeMoneyView
232,Sponsor:error in the amount of money to donate,respond to a sponsorship request,control,DonationPage
233,Sponsor:the link for invitation,respond to a sponsorship request,boundary,InvitationLinkPage
234,Sponsor:remaining money options,respond to a sponsorship request,control,PledgeMoneyView
235,Sponsor:thank you message and ask for registration,respond to a sponsorship request,boundary,RegistrationPage
236,Sponsor:Invalid transaction message,respond to a sponsorship request,entity,Transaction
237,display thank you message:email protocol,respond to a sponsorship request,actor,ProfileManagementView
238,ask the remaining money options:sponsors,respond to a sponsorship request,boundary,Sponsor
239,store the transaction details:Invalid transaction message,respond to a sponsorship request,entity,Transaction
240,Paypal page:store the transaction details,respond to a sponsorship request,control,TransactionDetailView
241,redirects to the sponsors to Paypal:Paypal page,respond to a sponsorship request,boundary,GoalPage
242,ask the remaining money options:remaining money options,respond to a sponsorship request,control,PledgeMoneyView
243,store the transaction details:ask the remaining money options,respond to a sponsorship request,control,PledgeMoneyView
244,udpate the goal with donation:charity,respond to a sponsorship request,boundary,Charity
245,display thank you message:thank you message and ask for registration,respond to a sponsorship request,boundary,RegistrationPage
246,remaining money options:display thank you message,respond to a sponsorship request,boundary,TransactionResultPage
247,redirects to the sponsors to Paypal:error in receiving information from paypal,respond to a sponsorship request,boundary,InvitationLinkPage
248,udpate the goal with donation:error in the amount of money to donate,respond to a sponsorship request,control,DonationPage
249,validate the link:goal info,respond to a sponsorship request,entity,Goal
250,thank you message and ask for registration:invoke the "register" use case,respond to a sponsorship request,control,$help://use_case_model_pattern.htm
251,open the pledge money page:pledge money page,respond to a sponsorship request,control,PledgeMoneyView
252,validate the link:open the pledge money page,respond to a sponsorship request,control,PledgeMoneyView
253,pledge money page:validates the details,respond to a sponsorship request,control,exceedthetimelimite
254,validates the details:redirects to the sponsors to Paypal,respond to a sponsorship request,boundary,Sponsor
255,remaining money options:udpate the goal with donation,respond to a sponsorship request,control,DonationPage
256,store the transaction details:transaction details,respond to a sponsorship request,control,TransactionDetailView
257,store the transaction details:transaction,respond to a sponsorship request,entity,Transaction
258,the link for invitation:validate the link,respond to a sponsorship request,control,Link
259,validates the details:transaction,respond to a sponsorship request,entity,Transaction
260,stl#Sponsor:Paypal page,respond to a sponsorship request,Stimulus,undefined
261,stl#Sponsor:error in receiving information from paypal,respond to a sponsorship request,Stimulus,undefined
262,stl#Sponsor:pledge money page,respond to a sponsorship request,Stimulus,undefined
263,stl#Sponsor:error in the amount of money to donate,respond to a sponsorship request,Stimulus,undefined
264,stl#Sponsor:the link for invitation,respond to a sponsorship request,Stimulus,undefined
265,stl#Sponsor:remaining money options,respond to a sponsorship request,Stimulus,undefined
266,stl#Sponsor:thank you message and ask for registration,respond to a sponsorship request,Stimulus,undefined
267,stl#Sponsor:Invalid transaction message,respond to a sponsorship request,Stimulus,undefined
268,Weight loser:goal detail display,track goal,entity,Goal
269,Weight loser:goal has some sponsors,track goal,boundary,Sponsor
270,Weight loser:track goal button,track goal,boundary,TrackGoal
271,show goals details:goal detail display,track goal,entity,Goal
272,retrieve goal details:goal has some sponsors,track goal,boundary,Sponsor
273,retrieve goal details:goal info,track goal,entity,Goal
274,retrieve goal details:show goals details,track goal,entity,Goal
275,track goal button:retrieve goal details,track goal,control,TransactionDetailView
276,stl#Weight loser:goal detail display,track goal,Stimulus,undefined
277,stl#Weight loser:goal has some sponsors,track goal,Stimulus,undefined
278,stl#Weight loser:track goal button,track goal,Stimulus,undefined
279,Weight loser:display success message,update weight,boundary,TransactionResultPage
280,Weight loser:charity list,update weight,boundary,Charity
281,Weight loser:update weight link,update weight,entity,WeightLoser
282,Weight loser:invalid error message,update weight,boundary,InviteSponsorPage
283,Weight loser:add new weight page,update weight,entity,WeightLoser
284,The system open weight page:check the weight less than benchmark,update weight,entity,WeightLoser
285,The system open weight page:charity list,update weight,boundary,Charity
286,The system open weight page:add new weight page,update weight,entity,WeightLoser
287,update weight link:The system open weight page,update weight,entity,WeightLoser
288,add new weight page:charity list,update weight,boundary,Charity
289,add new weight page:check the weight less than benchmark,update weight,entity,WeightLoser
290,check the weight less than benchmark:update goal with new weight,update weight,entity,WeightLoser
291,check the weight less than benchmark:invalid error message,update weight,boundary,InviteSponsorPage
292,check the weight less than benchmark:update the benchmark,update weight,control,System Boundary
293,update goal with new weight:display success message,update weight,boundary,TransactionResultPage
294,update goal with new weight:goal,update weight,entity,Goal
295,update the benchmark:update goal with new weight,update weight,entity,WeightLoser
296,update the benchmark:weight,update weight,entity,WeightLoser
297,stl#Weight loser:display success message,update weight,Stimulus,undefined
298,stl#Weight loser:charity list,update weight,Stimulus,undefined
299,stl#Weight loser:update weight link,update weight,Stimulus,undefined
300,stl#Weight loser:invalid error message,update weight,Stimulus,undefined
301,stl#Weight loser:add new weight page,update weight,Stimulus,undefined
