id,path,transactional,path_length,diagram,useCase
62,User->Battle Scene->Increase Number of Army->User Master,EI,4,Increase Difficulty accordingly,Increase Difficulty accordingly
63,User->Battle Scene->Increase Closing-in speed->Increase Opponenent Weapons,TRAN_NA,4,Increase Difficulty accordingly,Increase Difficulty accordingly
64,User->ScoreCards->Retrieve Score->Battle,TRAN_NA,4,Get Score,Get Score
65,User->ScoreCards->Retrieve Score->USer Master,TRAN_NA,4,Get Score,Get Score
66,User->Ar Mode->if in Hawaii->Check Location->If not in Hawaii,TRAN_NA,5,Render Battle scene,Render Battle scene
67,User->VR mode->If not in Hawaii,TRAN_NA,3,Render Battle scene,Render Battle scene
68,Location->Check Location->If not in Hawaii,TRAN_NA,3,Render Battle scene,Render Battle scene
69,Army men ->Get army information->Enemy,TRAN_NA,3,Render Army,Render Army
70,User->Minimap ->Update Minimap,TRAN_NA,3,Render Minimap,Render Minimap
71,User->Minimap ->Check if the enemy is hit with the balll,TRAN_NA,3,Render Minimap,Render Minimap
72,User->Single Weapon ->Flick Weapon->Decrease inventory count->Weapons Inventory,CTRL,5,Use Weapon,Use Weapon
73,User->Single Weapon ->Flick Weapon->Decrease inventory count->Weapons Inventory,DM,5,Use Weapon,Use Weapon
74,User->Single Weapon ->Flick Weapon->Decrease inventory count->Weapons Inventory,EI,5,Use Weapon,Use Weapon
75,User->Single Weapon ->Flick Weapon->Check if weapon availble->Weapons Inventory,CTRL,5,Use Weapon,Use Weapon
76,User->Single Weapon ->Flick Weapon->Check if weapon availble->Weapons Inventory,DM,5,Use Weapon,Use Weapon
77,User->Single Weapon ->Flick Weapon->Check if weapon availble->Weapons Inventory,EI,5,Use Weapon,Use Weapon
78,User->Army Men->Increase Speed->Algorithm->Get level->User Account,CTRL,6,Increase difficulty ,Increase difficulty 
79,User->Army Men->Increase Speed->Algorithm->Get level->User Account,DM,6,Increase difficulty ,Increase difficulty 
80,User->Army Men->Increase Speed->Algorithm->Get level->User Account,EI,6,Increase difficulty ,Increase difficulty 
81,User->Army Men->Increase Speed->Algorithm->Get Number of tikimen killed in that round,TRAN_NA,5,Increase difficulty ,Increase difficulty 
82,User->Army Men->Increase Speed->Algorithm->Increase Number of spawn,TRAN_NA,5,Increase difficulty ,Increase difficulty 
83,User->Army Men->Increase Speed->Algorithm->Time Elapsed,TRAN_NA,5,Increase difficulty ,Increase difficulty 
84,User->Army Men->Increase Number of spawn,TRAN_NA,3,Increase difficulty ,Increase difficulty 
85,User->Weapons Bar->Display weapons->Choose a main weapon,TRAN_NA,4,Change Weapon,Change Weapon
86,User->Single weapon->Choose a main weapon,TRAN_NA,3,Change Weapon,Change Weapon
87,Check if weapon availble->Display weapons->Choose a main weapon,TRAN_NA,3,Change Weapon,Change Weapon
88,User->Display score at end of battle->Calculate Score->Update Database->User Account,CTRL,5,Calculate score ,Calculate score 
89,User->Display score at end of battle->Calculate Score->Update Database->User Account,INT,5,Calculate score ,Calculate score 
90,Count the number of enemies killed->Calculate Score->Update Database->User Account,TRAN_NA,4,Calculate score ,Calculate score 
