id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
15,User:like post button-->like post button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:Invalid search input,EQ,0,7,4,1,2,boundary->boundary->entity->control->entity->boundary->boundary
16,User:like post button-->like post button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:point,EI,0,5,2,2,1,boundary->boundary->entity->control->control
17,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:post,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
18,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:grayed out post like button,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
19,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:post is liked message,EQ,0,5,4,1,0,boundary->boundary->boundary->control->boundary
20,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:thread is liked message,EQ,0,8,4,2,2,boundary->boundary->boundary->control->entity->boundary->control->entity
21,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:post is liked message,EQ,0,8,5,2,1,boundary->boundary->boundary->control->entity->boundary->control->boundary
22,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:point,EQ,0,8,4,3,1,boundary->boundary->boundary->control->entity->boundary->control->control
23,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:Invalid search input,EQ,0,7,5,1,1,boundary->boundary->boundary->control->entity->boundary->boundary
24,User:like post button-->like post button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:point,EI,0,5,3,2,0,boundary->boundary->boundary->control->control
25,User:like post button-->like post button:save the like status-->save the like status:Like information,EQ,0,3,3,0,0,boundary->boundary->boundary
26,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:thread,EQ,1,4,1,0,3,entity->boundary->entity->entity
27,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:grayed out thread like button,EQ,1,4,2,0,2,entity->boundary->entity->boundary
28,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:post is liked message,EQ,1,5,2,1,2,entity->boundary->entity->control->boundary
29,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:thread is liked message,EQ,1,8,2,2,4,entity->boundary->entity->control->entity->boundary->control->entity
30,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:post is liked message,EQ,1,8,3,2,3,entity->boundary->entity->control->entity->boundary->control->boundary
31,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:point,EQ,1,8,2,3,3,entity->boundary->entity->control->entity->boundary->control->control
32,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:Invalid search input,EQ,1,7,3,1,3,entity->boundary->entity->control->entity->boundary->boundary
33,User:like thread button-->like thread button:save the like status-->save the like status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:point,EQ,1,5,1,2,2,entity->boundary->entity->control->control
34,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:post,EO,1,4,3,0,1,entity->boundary->boundary->boundary
35,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:grayed out post like button,EO,1,4,3,0,1,entity->boundary->boundary->boundary
36,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:post is liked message,EQ,1,5,3,1,1,entity->boundary->boundary->control->boundary
37,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:thread is liked message,EQ,1,8,3,2,3,entity->boundary->boundary->control->entity->boundary->control->entity
38,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:post is liked message,EQ,1,8,4,2,2,entity->boundary->boundary->control->entity->boundary->control->boundary
39,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:calculate points of the owner-->calculate points of the owner:point,EQ,1,8,3,3,2,entity->boundary->boundary->control->entity->boundary->control->control
40,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is liked message-->thread is liked message:validate search input-->validate search input:Invalid search input,EQ,1,7,4,1,2,entity->boundary->boundary->control->entity->boundary->boundary
41,User:like thread button-->like thread button:save the like status-->save the like status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:point,EQ,1,5,2,2,1,entity->boundary->boundary->control->control
42,User:like thread button-->like thread button:save the like status-->save the like status:Like information,EO,1,3,2,0,1,entity->boundary->boundary
43,User:Post comment page-->Post comment page:validate the posted comment-->validate the posted comment:save comment-->save comment:error in the posted comment,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
44,User:Post comment page-->Post comment page:validate the posted comment-->validate the posted comment:save comment-->save comment:comment is posted successfully message,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
45,User:Post comment page-->Post comment page:validate the posted comment-->validate the posted comment:save comment-->save comment:comment,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
46,User:error in the posted comment,EQ,0,1,1,0,0,boundary
47,User:Forum page-->Forum page:query thread detail-->query thread detail:thread,EI,2,3,0,1,2,control->entity->entity
48,User:Forum page-->Forum page:query thread detail-->query thread detail:load comment input field-->load comment input field:like,EO,3,4,2,1,1,control->entity->boundary->boundary
49,User:Forum page-->Forum page:query thread detail-->query thread detail:load comment input field-->load comment input field:Post comment page-->Post comment page:validate the posted comment-->validate the posted comment:save comment-->save comment:error in the posted comment,EO,4,7,5,1,1,control->entity->boundary->boundary->boundary->boundary->boundary
50,User:Forum page-->Forum page:query thread detail-->query thread detail:load comment input field-->load comment input field:Post comment page-->Post comment page:validate the posted comment-->validate the posted comment:save comment-->save comment:comment is posted successfully message,EO,4,7,5,1,1,control->entity->boundary->boundary->boundary->boundary->boundary
51,User:Forum page-->Forum page:query thread detail-->query thread detail:load comment input field-->load comment input field:Post comment page-->Post comment page:validate the posted comment-->validate the posted comment:save comment-->save comment:comment,EO,4,7,5,1,1,control->entity->boundary->boundary->boundary->boundary->boundary
52,User:comment is posted successfully message,EQ,0,1,1,0,0,boundary
53,User:Point is not enough message,EQ,0,1,1,0,0,boundary
54,User:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:like,EO,2,4,1,2,1,control->control->entity->boundary
55,User:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:user,EI,2,4,0,2,2,control->control->entity->entity
56,User:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:store,EI,1,5,0,2,3,control->control->entity->entity->entity
57,User:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:redeem success message,EO,2,5,1,2,2,control->control->entity->entity->boundary
58,User:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:user,EI,1,3,0,2,1,control->control->entity
59,User:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:Point is not enough message,EO,0,3,1,2,0,control->control->boundary
60,User:Redeem gift option-->Redeem gift option:direct to online store page-->direct to online store page:load store details-->load store details:store,EI,0,4,1,0,3,boundary->entity->entity->entity
61,User:Redeem gift option-->Redeem gift option:direct to online store page-->direct to online store page:load store details-->load store details:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:like,EQ,2,7,2,2,3,boundary->entity->entity->control->control->entity->boundary
62,User:Redeem gift option-->Redeem gift option:direct to online store page-->direct to online store page:load store details-->load store details:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:user,EI,2,7,1,2,4,boundary->entity->entity->control->control->entity->entity
63,User:Redeem gift option-->Redeem gift option:direct to online store page-->direct to online store page:load store details-->load store details:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:store,EI,1,8,1,2,5,boundary->entity->entity->control->control->entity->entity->entity
64,User:Redeem gift option-->Redeem gift option:direct to online store page-->direct to online store page:load store details-->load store details:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:redeem success message,EQ,2,8,2,2,4,boundary->entity->entity->control->control->entity->entity->boundary
65,User:Redeem gift option-->Redeem gift option:direct to online store page-->direct to online store page:load store details-->load store details:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:user,EI,1,6,1,2,3,boundary->entity->entity->control->control->entity
66,User:Redeem gift option-->Redeem gift option:direct to online store page-->direct to online store page:load store details-->load store details:Online store page-->Online store page:check if the user has enough points-->check if the user has enough points:Point is not enough message,EQ,0,6,2,2,2,boundary->entity->entity->control->control->boundary
67,User:redeem success message,EQ,1,1,1,0,0,boundary
68,User:Thread is posted successfully,EQ,0,1,1,0,0,boundary
69,User:search forum button-->search forum button:load search form page-->load search form page:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:forum,EQ,1,6,3,3,0,boundary->control->control->boundary->boundary->control
70,User:search forum button-->search forum button:load search form page-->load search form page:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:No result matched message,EQ,1,6,4,2,0,boundary->control->control->boundary->boundary->boundary
71,User:search forum button-->search forum button:load search form page-->load search form page:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:Check SQL injections-->Check SQL injections:Invalid search input,EQ,1,7,4,3,0,boundary->control->control->boundary->boundary->control->boundary
72,User:search forum button-->search forum button:load search form page-->load search form page:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:Check SQL injections-->Check SQL injections:save thread-->save thread:forum,EQ,3,8,3,4,1,boundary->control->control->boundary->boundary->control->entity->control
73,User:search forum button-->search forum button:load search form page-->load search form page:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:Check SQL injections-->Check SQL injections:save thread-->save thread:Thread is posted successfully,EQ,2,8,4,3,1,boundary->control->control->boundary->boundary->control->entity->boundary
74,User:search forum button-->search forum button:load search form page-->load search form page:search form page-->search form page:validate search input-->validate search input:Invalid search input,EQ,0,5,3,2,0,boundary->control->control->boundary->boundary
75,User:No result matched message,EQ,0,1,1,0,0,boundary
76,User:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:forum,EQ,1,4,2,2,0,control->boundary->boundary->control
77,User:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:No result matched message,EO,1,4,3,1,0,control->boundary->boundary->boundary
78,User:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:Check SQL injections-->Check SQL injections:Invalid search input,EQ,1,5,3,2,0,control->boundary->boundary->control->boundary
79,User:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:Check SQL injections-->Check SQL injections:save thread-->save thread:forum,EQ,3,6,2,3,1,control->boundary->boundary->control->entity->control
80,User:search form page-->search form page:validate search input-->validate search input:search forum by input information-->search forum by input information:Check SQL injections-->Check SQL injections:save thread-->save thread:Thread is posted successfully,EQ,2,6,3,2,1,control->boundary->boundary->control->entity->boundary
81,User:search form page-->search form page:validate search input-->validate search input:Invalid search input,EO,0,3,2,1,0,control->boundary->boundary
82,User:grayed out post unlike button,EQ,0,1,1,0,0,boundary
83,User:thread is unliked message,EQ,0,1,0,0,1,entity
84,User:post is unliked message,EQ,0,1,1,0,0,boundary
85,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:post,EQ,0,4,3,0,1,boundary->entity->boundary->boundary
86,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:grayed out post unlike button,EQ,0,4,3,0,1,boundary->entity->boundary->boundary
87,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is unliked message,EQ,0,5,2,1,2,boundary->entity->boundary->control->entity
88,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:post is unliked message,EQ,0,5,3,1,1,boundary->entity->boundary->control->boundary
89,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:point,EQ,0,5,2,2,1,boundary->entity->boundary->control->control
90,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:thread,EI,0,4,1,0,3,boundary->entity->entity->entity
91,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:grayed out thread unlike button,EQ,0,4,2,0,2,boundary->entity->entity->boundary
92,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:thread is unliked message,EI,0,5,1,1,3,boundary->entity->entity->control->entity
93,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:post is unliked message,EQ,0,5,2,1,2,boundary->entity->entity->control->boundary
94,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:point,EI,0,5,1,2,2,boundary->entity->entity->control->control
95,User:unlike post button-->unlike post button:save the unlike status-->save the unlike status:Like information,EI,0,3,1,1,1,boundary->entity->control
96,User:grayed out thread unlike button,EQ,0,1,1,0,0,boundary
97,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:post,EQ,0,4,3,0,1,boundary->entity->boundary->boundary
98,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:grayed out post unlike button,EQ,0,4,3,0,1,boundary->entity->boundary->boundary
99,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:thread is unliked message,EQ,0,5,2,1,2,boundary->entity->boundary->control->entity
100,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:post is unliked message,EQ,0,5,3,1,1,boundary->entity->boundary->control->boundary
101,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of the post-->update like number of the post:calculate points of the owner-->calculate points of the owner:point,EQ,0,5,2,2,1,boundary->entity->boundary->control->control
102,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:thread,EI,0,4,1,0,3,boundary->entity->entity->entity
103,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:grayed out thread unlike button,EQ,0,4,2,0,2,boundary->entity->entity->boundary
104,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:thread is unliked message,EI,0,5,1,1,3,boundary->entity->entity->control->entity
105,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:post is unliked message,EQ,0,5,2,1,2,boundary->entity->entity->control->boundary
106,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:update like number of thread-->update like number of thread:calculate points of the owner-->calculate points of the owner:point,EI,0,5,1,2,2,boundary->entity->entity->control->control
107,User:unlike thread button-->unlike thread button:save the unlike status-->save the unlike status:Like information,EI,0,3,1,1,1,boundary->entity->control
108,User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page,EQ,1,8,6,2,0,boundary->control->boundary->boundary->boundary->boundary->boundary->control
109,User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:load user profile-->load user profile:profile,EQ,1,9,8,1,0,boundary->control->boundary->boundary->boundary->boundary->boundary->boundary->boundary
110,User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile,EQ,1,5,4,1,0,boundary->control->boundary->boundary->boundary
111,User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:like,EQ,1,5,4,1,0,boundary->control->boundary->boundary->boundary
112,User:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:error when saving profile,EQ,0,5,4,1,0,boundary->control->boundary->boundary->boundary
113,User:profile detail page-->profile detail page:load user profile-->load user profile:profile,EQ,0,3,3,0,0,boundary->boundary->boundary
114,User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page,EQ,1,8,7,1,0,boundary->boundary->boundary->control->boundary->boundary->boundary->boundary
115,User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:profile,EQ,2,7,6,1,0,boundary->boundary->boundary->control->boundary->boundary->boundary
116,User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:like,EQ,2,7,6,1,0,boundary->boundary->boundary->control->boundary->boundary->boundary
117,User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile-->save edited profile:error when saving profile,EQ,1,7,6,1,0,boundary->boundary->boundary->control->boundary->boundary->boundary
118,User:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:load user profile-->load user profile:profile,EQ,1,5,5,0,0,boundary->boundary->boundary->boundary->boundary
119,User:view profile button-->view profile button:load user profile-->load user profile:profile,EQ,0,3,3,0,0,boundary->boundary->boundary
120,User:error when saving profile,EQ,0,1,1,0,0,boundary
121,User:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:redirect to edit page-->redirect to edit page:profile edit page-->profile edit page:save edited profile,EQ,1,8,7,1,0,boundary->boundary->boundary->boundary->boundary->control->boundary->boundary
122,User:profile edit page-->profile edit page:save edited profile-->save edited profile:profile is updated feedback-->profile is updated feedback:redirect to profile page-->redirect to profile page:profile detail page-->profile detail page:load user profile-->load user profile:profile,EQ,1,7,7,0,0,boundary->boundary->boundary->boundary->boundary->boundary->boundary
123,User:profile edit page-->profile edit page:save edited profile-->save edited profile:profile,EQ,1,3,3,0,0,boundary->boundary->boundary
124,User:profile edit page-->profile edit page:save edited profile-->save edited profile:like,EQ,1,3,3,0,0,boundary->boundary->boundary
125,User:profile edit page-->profile edit page:save edited profile-->save edited profile:error when saving profile,EQ,0,3,3,0,0,boundary->boundary->boundary
126,User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:like,EO,3,4,2,1,1,control->entity->boundary->boundary
127,User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:List of threads,EQ,5,7,3,1,3,control->entity->boundary->entity->boundary->boundary->entity
128,User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:like,EQ,5,7,4,1,2,control->entity->boundary->entity->boundary->boundary->boundary
129,User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:List of threads-->List of threads:validate search input-->validate search input:Threads ,EQ,4,6,2,1,3,control->entity->boundary->entity->boundary->entity
130,User:forum page-->forum page:load threads from db-->load threads from db:thread,EI,2,3,0,1,2,control->entity->entity
131,User:forum page-->forum page:load threads from db-->load threads from db:No threads available,EI,2,3,0,1,2,control->entity->entity
132,User:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:like,EO,2,4,3,0,1,entity->boundary->boundary->boundary
133,User:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:List of threads-->List of threads:validate search input,EQ,2,5,3,0,2,entity->boundary->boundary->entity->boundary
134,User:List of threads-->List of threads:validate search input-->validate search input:Threads ,EQ,1,3,1,0,2,entity->boundary->entity
135,User:No threads available,EQ,1,1,0,0,1,entity
136,User:Threads ,EQ,0,1,0,0,1,entity
137,User:loading participants error,EQ,0,1,0,1,0,control
138,User:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:user,EI,2,3,0,2,1,control->control->entity
139,User:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:user,EI,2,4,0,3,1,control->control->control->entity
140,User:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:loading participants error,EQ,2,5,1,4,0,control->control->control->boundary->control
141,User:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:partiticipants,EQ,1,5,1,4,0,control->control->control->boundary->control
142,User:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:No leaders error message,EO,1,3,1,2,0,control->control->boundary
143,User:No leaders error message,EQ,0,1,1,0,0,boundary
144,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:loading participants error,EI,2,4,2,2,0,boundary->boundary->control->control
145,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:partiticipants,EI,1,4,2,2,0,boundary->boundary->control->control
146,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:user,EI,3,6,2,3,1,boundary->boundary->control->control->control->entity
147,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:user,EI,3,7,2,4,1,boundary->boundary->control->control->control->control->entity
148,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:loading participants error,EQ,3,8,3,5,0,boundary->boundary->control->control->control->control->boundary->control
149,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:decrease the points-->decrease the points:decrease the itme num in store-->decrease the itme num in store:partiticipants,EQ,2,8,3,5,0,boundary->boundary->control->control->control->control->boundary->control
150,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:Participant ranking and points page-->Participant ranking and points page:check if the user has enough points-->check if the user has enough points:No leaders error message,EQ,2,6,3,3,0,boundary->boundary->control->control->control->boundary
151,User:url of leaderboard-->url of leaderboard:redirect to the home page-->redirect to the home page:load participants-->load participants:No leaders error message,EQ,1,4,3,1,0,boundary->boundary->control->boundary
152,User:Potential security error,EQ,0,1,1,0,0,boundary
153,User:thread information input page-->thread information input page:Check the input thread information-->Check the input thread information:Invalid input thread information,EO,2,3,1,2,0,control->control->boundary
