id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
85,User:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:View Market Director Accounts Page,EQ,2,5,3,2,0,boundary->control->control->boundary->boundary
86,User:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:Direct Account DB,EQ,2,5,3,2,0,boundary->control->control->boundary->boundary
87,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:not exist or invlide username.,EI,4,7,3,4,0,boundary->boundary->boundary->control->control->control->control
88,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:View Market Director Accounts Page,EQ,4,8,5,3,0,boundary->boundary->boundary->control->control->control->boundary->boundary
89,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:Direct Account DB,EQ,4,8,5,3,0,boundary->boundary->boundary->control->control->control->boundary->boundary
90,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Cancel-->Cancel:View Market Director Accounts Page,EQ,4,7,4,3,0,boundary->boundary->boundary->control->control->control->boundary
91,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:not exist or invlide username.,EI,3,6,3,3,0,boundary->boundary->boundary->control->control->control
92,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:View Market Director Accounts Page,EQ,3,7,5,2,0,boundary->boundary->boundary->control->control->boundary->boundary
93,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:Delete marketing Director Account form-->Delete marketing Director Account form:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:Direct Account DB,EQ,3,7,5,2,0,boundary->boundary->boundary->control->control->boundary->boundary
94,User:"delete account" button-->"delete account" button:Redirect to delete marketing director account form-->Redirect to delete marketing director account form:"delete account" button-->"delete account" button:Redirect to delete marketing director account form,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
95,User:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:save receipient information into dataabase-->save receipient information into dataabase:Redirect to micro website management page-->Redirect to micro website management page:Micro Website Management Page,EI,0,5,0,2,3,entity->control->control->entity->entity
96,User:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:save receipient information into dataabase-->save receipient information into dataabase:Recipient Information,EO,0,4,0,3,1,entity->control->control->control
97,User:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:pdf format is not valid message,EO,0,3,0,2,1,entity->control->control
98,User:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:"Micro website" form-->"Micro website" form:save receipient information into dataabase-->save receipient information into dataabase:Redirect to micro website management page-->Redirect to micro website management page:Micro Website Management Page,EQ,1,6,0,2,4,entity->control->entity->control->entity->entity
99,User:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:"Micro website" form-->"Micro website" form:save receipient information into dataabase-->save receipient information into dataabase:Recipient Information,EQ,1,5,0,3,2,entity->control->entity->control->control
100,User:"Edit" Button-->"Edit" Button:Redirect to a "Micro Website" form-->Redirect to a "Micro Website" form:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:save receipient information into dataabase-->save receipient information into dataabase:Redirect to micro website management page-->Redirect to micro website management page:Micro Website Management Page,EI,1,7,1,2,4,boundary->entity->entity->control->control->entity->entity
101,User:"Edit" Button-->"Edit" Button:Redirect to a "Micro Website" form-->Redirect to a "Micro Website" form:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:save receipient information into dataabase-->save receipient information into dataabase:Recipient Information,EI,1,6,1,3,2,boundary->entity->entity->control->control->control
102,User:"Edit" Button-->"Edit" Button:Redirect to a "Micro Website" form-->Redirect to a "Micro Website" form:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:pdf format is not valid message,EI,1,5,1,2,2,boundary->entity->entity->control->control
103,User:"Edit" Button-->"Edit" Button:Redirect to a "Micro Website" form-->Redirect to a "Micro Website" form:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:"Micro website" form-->"Micro website" form:save receipient information into dataabase-->save receipient information into dataabase:Redirect to micro website management page-->Redirect to micro website management page:Micro Website Management Page,EQ,2,8,1,2,5,boundary->entity->entity->control->entity->control->entity->entity
104,User:"Edit" Button-->"Edit" Button:Redirect to a "Micro Website" form-->Redirect to a "Micro Website" form:"micro website" form-->"micro website" form:checkthe required fields are filled-->checkthe required fields are filled:"Micro website" form-->"Micro website" form:save receipient information into dataabase-->save receipient information into dataabase:Recipient Information,EQ,2,7,1,3,3,boundary->entity->entity->control->entity->control->control
105,User:"Edit" Button-->"Edit" Button:Redirect to a "Micro Website" form-->Redirect to a "Micro Website" form:"Edit" Button-->"Edit" Button:Redirect to a "Micro Website" form,EQ,1,4,2,0,2,boundary->entity->boundary->entity
106,User:Editable website content form,EQ,0,1,0,0,1,entity
107,User:"Edit Page" button-->"Edit Page" button:Redirect to "Eidtable Website content form-->Redirect to "Eidtable Website content form:update the website content-->update the website content:website content,EI,1,4,1,0,3,boundary->entity->entity->entity
108,User:"Edit Page" button-->"Edit Page" button:Redirect to "Eidtable Website content form-->Redirect to "Eidtable Website content form:update the website content-->update the website content:redirect to the updated page-->redirect to the updated page:Updated page,EQ,1,5,2,1,2,boundary->entity->entity->boundary->control
109,User:"Edit Page" button-->"Edit Page" button:Redirect to "Eidtable Website content form-->Redirect to "Eidtable Website content form:update the website content-->update the website content:capture html content corrupt error-->capture html content corrupt error:error message,EI,1,5,1,2,2,boundary->entity->entity->control->control
110,User:"Edit Page" button-->"Edit Page" button:Redirect to "Eidtable Website content form-->Redirect to "Eidtable Website content form:update the website content-->update the website content:Editable website content form,EI,0,4,1,0,3,boundary->entity->entity->entity
111,User:Updated page,EQ,0,1,0,1,0,control
112,User:"Send to recipient" button-->"Send to recipient" button:Popup confirm box-->Popup confirm box:send email to user-->send email to user:upload fail message,EQ,2,4,2,2,0,boundary->control->control->boundary
113,User:"Send to recipient" button-->"Send to recipient" button:Popup confirm box-->Popup confirm box:send email to user-->send email to user:display success message-->display success message:Success message,EI,3,5,1,4,0,boundary->control->control->control->control
114,User:"Send to recipient" button-->"Send to recipient" button:Popup confirm box-->Popup confirm box:send email to user-->send email to user:display success message-->display success message:Micro Website management,EI,2,5,1,3,1,boundary->control->control->control->entity
115,User:"Send to recipient" button-->"Send to recipient" button:Popup confirm box-->Popup confirm box:send email to user-->send email to user:display success message-->display success message:Case study db,EI,3,5,1,3,1,boundary->control->control->control->entity
116,User:"Send to recipient" button-->"Send to recipient" button:Popup confirm box-->Popup confirm box:send email to user-->send email to user:Display failer message-->Display failer message:failure message,EI,3,5,1,4,0,boundary->control->control->control->control
117,User:"Send to recipient" button-->"Send to recipient" button:Popup confirm box-->Popup confirm box:send email to user-->send email to user:Confirm box-->Confirm box:Micro Website management,EI,1,5,1,3,1,boundary->control->control->control->entity
118,User:"Send to recipient" button-->"Send to recipient" button:Popup confirm box-->Popup confirm box:"Send to recipient" button-->"Send to recipient" button:Popup confirm box,EQ,2,4,2,2,0,boundary->control->boundary->control
119,User:Confirm box-->Confirm box:Micro Website management,EI,0,2,0,1,1,control->entity
120,User:User is authorized message,EQ,1,1,0,1,0,control
121,User:Marketing Director's home page,EQ,0,1,1,0,0,boundary
122,User:Login Button-->Login Button:Verify username and password-->Verify username and password:User is authorized message,EI,1,3,1,2,0,boundary->control->control
123,User:Login Button-->Login Button:Verify username and password-->Verify username and password:User Info,EI,1,3,1,2,0,boundary->control->control
124,User:Login Button-->Login Button:Verify username and password-->Verify username and password:Redirect to marketing director's homepage-->Redirect to marketing director's homepage:Marketing Director's home page,EQ,1,4,3,1,0,boundary->control->boundary->boundary
125,User:Login Button-->Login Button:Verify username and password-->Verify username and password:Invalid username and password message,EI,1,3,1,2,0,boundary->control->control
126,User:Invalid username and password message,EQ,0,1,0,1,0,control
127,User:User'session is alreayd deactivated,EQ,0,1,0,1,0,control
128,User:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:User'session is alreayd deactivated,EI,1,3,1,2,0,boundary->control->control
129,User:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:User Info,EI,1,3,1,2,0,boundary->control->control
130,User:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:Redirect the user to the login page-->Redirect the user to the login page:Login page,EI,1,4,1,3,0,boundary->control->control->control
