id,element,useCase,type,component
101,stl#User:New file button,New/Open File,Stimulus,undefined
102,stl#User:File selector,New/Open File,Stimulus,undefined
103,stl#User:open file button,New/Open File,Stimulus,undefined
104,User:file information input page,Save File,control,InstructionValidator
105,User:Save file button,Save File,control,savefile
106,User:File save success,Save File,control,savefile
107,validate filename:File save success,Save File,control,savefile
108,Save file button:popup file information save dialog,Save File,control,savefile
109,save file:file,Save File,control,savefile
110,file information input page:validate filename,Save File,control,InstructionValidator
111,popup file information save dialog:file information input page,Save File,control,InstructionValidator
112,validate filename:save file,Save File,control,savefile
113,stl#User:file information input page,Save File,Stimulus,undefined
114,stl#User:Save file button,Save File,Stimulus,undefined
115,stl#User:File save success,Save File,Stimulus,undefined
116,compile with C++:C++ compiler,Translate to C,boundary,Compilingsuccessmessage
117,User:File save success,Translate to C,control,savefile
118,User:Build button,Translate to C,boundary,Buildbutton
119,User:compile success message,Translate to C,boundary,Compilingsuccessmessage
120,Build button:compile with C++,Translate to C,boundary,Compilingsuccessmessage
121,validate filename:File save success,Translate to C,control,savefile
122,compile success message:validate filename,Translate to C,control,InstructionValidator
123,compile with C++:compile success message,Translate to C,boundary,Compilingsuccessmessage
124,save file:file,Translate to C,control,savefile
125,validate filename:save file,Translate to C,control,savefile
126,stl#User:File save success,Translate to C,Stimulus,undefined
127,stl#User:Build button,Translate to C,Stimulus,undefined
128,stl#User:compile success message,Translate to C,Stimulus,undefined
