id,element,useCase,type,component
49,third party payment:receive receipt,Check out,entity,receivereceipt
50,finish payment:third party payment,Check out,boundary,Comment
51,clear cart item:cart item,Check out,control,System Boundary
52,generate orders:clear cart item,Check out,control,System Boundary
53,finish payment:payment info page,Check out,boundary,Comment
54,payment info page:finish payment,Check out,boundary,Comment
55,generate orders:order,Check out,control,Order
56,generate orders:order detail,Check out,control,Order
57,receive receipt:generate orders,Check out,control,Order
58,redirect to third party payment page:payment info page,Check out,boundary,Comment
59,payment method page:redirect to third party payment page,Check out,boundary,Medical Create Form
60,stl#Buyer:order detail,Check out,Stimulus,undefined
61,stl#Buyer:payment method page,Check out,Stimulus,undefined
62,stl#Buyer:payment info page,Check out,Stimulus,undefined
63,stl#third party payment:receive receipt,Check out,Stimulus,undefined
64,stl#third party payment:receive receipt,Check out,Stimulus,undefined
65,Admin:newsletter main page,Create and email newsletter,boundary,Newslettertag
66,Admin:newsletter them page,Create and email newsletter,boundary,Newslettertag
67,Admin:Newsletter tag,Create and email newsletter,boundary,Newslettertag
68,Admin:newsletter creating page,Create and email newsletter,boundary,Newslettertag
69,Newsletter tag:redirect to newsletter main page,Create and email newsletter,boundary,Newslettertag
70,save newsletter information:newsletter,Create and email newsletter,boundary,Newslettertag
71,newsletter creating page:save newsletter information,Create and email newsletter,boundary,Newslettertag
72,redirect to newsletter creating page:newsletter creating page,Create and email newsletter,boundary,Newslettertag
73,newsletter main page:redirect to select theme page,Create and email newsletter,control,$help://usecasediagram.htm
74,redirect to newsletter main page:newsletter main page,Create and email newsletter,boundary,Newslettertag
75,newsletter them page:redirect to newsletter creating page,Create and email newsletter,boundary,Newslettertag
76,redirect to select theme page:newsletter them page,Create and email newsletter,boundary,Newslettertag
77,send notification:notification,Create and email newsletter,boundary,Buyer Registration Form
78,save newsletter information:send notification,Create and email newsletter,control,Vender Registration Form
79,stl#Admin:newsletter main page,Create and email newsletter,Stimulus,undefined
80,stl#Admin:newsletter them page,Create and email newsletter,Stimulus,undefined
81,stl#Admin:Newsletter tag,Create and email newsletter,Stimulus,undefined
82,stl#Admin:newsletter creating page,Create and email newsletter,Stimulus,undefined
83,User:post blog button,Create blog,boundary,Blog
84,User:blog page,Create blog,boundary,Blog
85,save blog in db:blog,Create blog,boundary,Blog
86,blog page:save blog in db,Create blog,boundary,Blog
87,redirect to blog page:blog page,Create blog,boundary,Blog
88,post blog button:redirect to blog page,Create blog,boundary,Blog
89,stl#User:post blog button,Create blog,Stimulus,undefined
90,stl#User:blog page,Create blog,Stimulus,undefined
91,Vendor:invalid information error,Create product,boundary,Buyer Registration Form
92,Vendor:change unsaved dialog,Create product,boundary,Medical Profile
93,Vendor:display "create success" dialog,Create product,boundary,Medical Create Form
94,Vendor:Create product button,Create product,boundary,updateproduct
95,Vendor:product create page,Create product,boundary,updateproduct
96,Create product button:redirect vendor,Create product,control,Vendor Registration Form
97,update product:change unsaved dialog,Create product,boundary,Medical Profile
98,update product:display "create success" dialog,Create product,boundary,Medical Create Form
99,update product:invalid information error,Create product,boundary,Buyer Registration Form
100,update product:product,Create product,boundary,updateproduct
101,product create page:update product,Create product,boundary,updateproduct
102,redirect vendor:product create page,Create product,boundary,updateproduct
103,update product:send "create success" dialog,Create product,boundary,Medical Create Form
104,stl#Vendor:invalid information error,Create product,Stimulus,undefined
105,stl#Vendor:change unsaved dialog,Create product,Stimulus,undefined
106,stl#Vendor:display "create success" dialog,Create product,Stimulus,undefined
107,stl#Vendor:Create product button,Create product,Stimulus,undefined
108,stl#Vendor:product create page,Create product,Stimulus,undefined
109,User:Item quantity field in cart,Delete item in cart,boundary,Itemquantityfieldincart
110,Item quantity field in cart:redirect to cart page,Delete item in cart,boundary,Medical Create Form
111,redirect to cart page:Item quantity field in cart,Delete item in cart,boundary,Itemquantityfieldincart
112,notify user:user info,Delete item in cart,control,notifyuser
113,redirect to cart page:notify user,Delete item in cart,control,notifyuser
114,stl#User:Item quantity field in cart,Delete item in cart,Stimulus,undefined
115,Vendor:delete failed dialog,Delete product,boundary,Medical Profile
116,Vendor:delete success message,Delete product,boundary,deletesuccessmessage
117,Vendor:delete product button,Delete product,boundary,deletesuccessmessage
118,Vendor:Confirm dialog,Delete product,boundary,Blog
119,Confirm dialog:delete product,Delete product,boundary,deletesuccessmessage
120,open confirm dialog:Confirm dialog,Delete product,boundary,Blog
121,delete product:delete failed dialog,Delete product,boundary,Medical Profile
122,delete product:product,Delete product,actor,Buyer Profile
123,delete product:delete success message,Delete product,boundary,deletesuccessmessage
124,delete product button:open confirm dialog,Delete product,boundary,Blog
125,stl#Vendor:delete failed dialog,Delete product,Stimulus,undefined
126,stl#Vendor:delete success message,Delete product,Stimulus,undefined
127,stl#Vendor:delete product button,Delete product,Stimulus,undefined
128,stl#Vendor:Confirm dialog,Delete product,Stimulus,undefined
129,Admin:vendor page,Display vendors,control,Vendor Registration Form
130,Admin:vendor side bar,Display vendors,control,Vender Registration Form
131,query vendors:vendor,Display vendors,control,Vendor Registration Form
132,redirect to vendor page:query vendors,Display vendors,control,Vender Registration Form
133,redirect to vendor page:vendor page,Display vendors,control,Vendor Registration Form
134,vendor side bar:redirect to vendor page,Display vendors,control,Vendor Registration Form
135,stl#Admin:vendor page,Display vendors,Stimulus,undefined
136,stl#Admin:vendor side bar,Display vendors,Stimulus,undefined
137,User:Item quantity field in cart,Edit cart,boundary,Itemquantityfieldincart
138,Item quantity field in cart:redirect to cart page,Edit cart,boundary,Medical Create Form
139,redirect to cart page:Item quantity field in cart,Edit cart,boundary,Itemquantityfieldincart
140,notify user:user info,Edit cart,entity,notifyuser
141,redirect to cart page:notify user,Edit cart,entity,notifyuser
142,stl#User:Item quantity field in cart,Edit cart,Stimulus,undefined
143,Vendor:invalid information error,Edit product,boundary,Buyer Registration Form
144,Vendor:change unsaved dialog,Edit product,boundary,Medical Profile
145,Vendor:edit button for specific product,Edit product,boundary,Medical Profile
146,Vendor:product edit page,Edit product,boundary,Medical Profile
147,redirect vendor when back button clicked:change unsaved dialog,Edit product,boundary,Medical Profile
148,display invalid information:invalid information error,Edit product,boundary,Buyer Registration Form
149,update product information:display invalid information,Edit product,boundary,Buyer Registration Form
150,edit button for specific product:redirect to product edit page,Edit product,boundary,Medical Profile
151,update product information:product,Edit product,actor,Buyer Profile
152,product edit page:update product information,Edit product,boundary,Buyer Registration Form
153,redirect to product edit page:product edit page,Edit product,boundary,Medical Profile
154,update product information:redirect vendor when back button clicked,Edit product,control,Vendor Registration Form
155,stl#Vendor:invalid information error,Edit product,Stimulus,undefined
156,stl#Vendor:change unsaved dialog,Edit product,Stimulus,undefined
157,stl#Vendor:edit button for specific product,Edit product,Stimulus,undefined
158,stl#Vendor:product edit page,Edit product,Stimulus,undefined
159,User:login information invalid box,Login,boundary,Buyer Registration Form
160,User:login page,Login,boundary,Blog
161,User:main page,Login,entity,$help://domain_model_pattern.htm
162,query user info:login information invalid box,Login,boundary,Buyer Registration Form
163,login page:query user info,Login,entity,notifyuser
164,query user info:main page,Login,entity,$help://domain_model_pattern.htm
165,query user info:user info,Login,entity,notifyuser
166,stl#User:login information invalid box,Login,Stimulus,undefined
167,stl#User:login page,Login,Stimulus,undefined
168,stl#User:main page,Login,Stimulus,undefined
169,User:message box,Logout,boundary,messagebox
170,User:Logout error message,Logout,boundary,messagebox
171,User:Logout button,Logout,boundary,Blog
172,Clear cache data:display a logout message,Logout,boundary,messagebox
173,Logout button:Clear cache data,Logout,boundary,Medical Create Form
174,display a logout message:Logout error message,Logout,boundary,messagebox
175,display a logout message:message box,Logout,boundary,messagebox
176,stl#User:message box,Logout,Stimulus,undefined
177,stl#User:Logout error message,Logout,Stimulus,undefined
178,stl#User:Logout button,Logout,Stimulus,undefined
179,Admin:Edit setting button,Manage account setting,entity,savesettingchanges
180,Admin:Invalid input information,Manage account setting,boundary,Buyer Registration Form
181,Admin:Account information page,Manage account setting,boundary,Buyer Registration Form
182,Account information page:check input information,Manage account setting,boundary,Buyer Registration Form
183,redirect account information page:Account information page,Manage account setting,boundary,Buyer Registration Form
184,Edit setting button:redirect account information page,Manage account setting,boundary,Buyer Registration Form
185,check input information:Invalid input information,Manage account setting,boundary,Buyer Registration Form
186,notify user:Notification,Manage account setting,boundary,Buyer Registration Form
187,check input information:save setting changes,Manage account setting,entity,savesettingchanges
188,save setting changes:notify user,Manage account setting,entity,notifyuser
189,save setting changes:setting,Manage account setting,entity,savesettingchanges
190,stl#Admin:Edit setting button,Manage account setting,Stimulus,undefined
191,stl#Admin:Invalid input information,Manage account setting,Stimulus,undefined
192,stl#Admin:Account information page,Manage account setting,Stimulus,undefined
193,Admin:User info updated message,Manage vendor,boundary,Medical Create Form
194,Admin:user list with edit and remove buttons,Manage vendor,control,Vender Registration Form
195,Admin:vendor detail page,Manage vendor,control,Vender Registration Form
196,Admin:All vendors tab,Manage vendor,control,Vendor Registration Form
197,All vendors tab:redirect vendors page,Manage vendor,control,Vendor Registration Form
198,notify amdin:User info updated message,Manage vendor,boundary,Medical Create Form
199,update vendor info:notify amdin,Manage vendor,entity,notifyuser
200,query vendor detail:vendor,Manage vendor,control,Vendor Registration Form
201,redirect to vendor details page:query vendor detail,Manage vendor,control,Vender Registration Form
202,redirect to vendor details page:vendor detail page,Manage vendor,control,Vender Registration Form
203,user list with edit and remove buttons:redirect to vendor details page,Manage vendor,control,Vender Registration Form
204,redirect vendors page:vendor,Manage vendor,control,Vendor Registration Form
205,redirect vendors page:user list with edit and remove buttons,Manage vendor,control,Vender Registration Form
206,remove vendor:vendor,Manage vendor,control,Vendor Registration Form
207,user list with edit and remove buttons:remove vendor,Manage vendor,control,Vendor Registration Form
208,update vendor info:vendor,Manage vendor,control,Vendor Registration Form
209,vendor detail page:update vendor info,Manage vendor,control,Vendor Registration Form
210,stl#Admin:User info updated message,Manage vendor,Stimulus,undefined
211,stl#Admin:user list with edit and remove buttons,Manage vendor,Stimulus,undefined
212,stl#Admin:vendor detail page,Manage vendor,Stimulus,undefined
213,stl#Admin:All vendors tab,Manage vendor,Stimulus,undefined
214,User:No result is found,Search product,control,Vender Registration Form
215,User:Search page,Search product,control,Searchpage
216,User:list of product,Search product,actor,Buyer Profile
217,search by criteria:No result is found,Search product,control,Vender Registration Form
218,Search page:search by criteria,Search product,control,Searchpage
219,search by criteria:list of product,Search product,actor,Buyer Profile
220,search by criteria:product,Search product,actor,Buyer Profile
221,stl#User:No result is found,Search product,Stimulus,undefined
222,stl#User:Search page,Search product,Stimulus,undefined
223,stl#User:list of product,Search product,Stimulus,undefined
224,User:newsletter subscription page,Signup for newsletter,control,newslettersubscriptionpage
225,send confirmation email:email protocol,Signup for newsletter,actor,Buyer Profile
226,add email address into newsletter sending list:newsletter sending list,Signup for newsletter,control,newslettersubscriptionpage
227,add email address into newsletter sending list:send confirmation email,Signup for newsletter,control,Vender Registration Form
228,newsletter subscription page:add email address into newsletter sending list,Signup for newsletter,control,newslettersubscriptionpage
229,stl#User:newsletter subscription page,Signup for newsletter,Stimulus,undefined
230,buyer:invalid info message,Submit buyer registration,boundary,Medical Create Form
231,buyer:registration page,Submit buyer registration,boundary,Buyer Registration Form
232,buyer:main page,Submit buyer registration,entity,$help://domain_model_pattern.htm
233,add user info:main page,Submit buyer registration,entity,$help://domain_model_pattern.htm
234,add user info:user info,Submit buyer registration,entity,notifyuser
235,verify user info:add user info,Submit buyer registration,entity,notifyuser
236,verify user info:invalid info message,Submit buyer registration,boundary,Medical Create Form
237,registration page:verify user info,Submit buyer registration,entity,notifyuser
238,stl#buyer:invalid info message,Submit buyer registration,Stimulus,undefined
239,stl#buyer:registration page,Submit buyer registration,Stimulus,undefined
240,stl#buyer:main page,Submit buyer registration,Stimulus,undefined
241,vendor:registration page,Submit vendor registration,boundary,Buyer Registration Form
242,vendor:main page,Submit vendor registration,entity,$help://domain_model_pattern.htm
243,vendor:invalid info message,Submit vendor registration,boundary,Medical Create Form
244,add user info:main page,Submit vendor registration,entity,$help://domain_model_pattern.htm
245,add user info:user info,Submit vendor registration,entity,notifyuser
246,verify user info:add user info,Submit vendor registration,entity,notifyuser
247,verify user info:invalid info message,Submit vendor registration,boundary,Medical Create Form
248,registration page:verify user info,Submit vendor registration,entity,notifyuser
249,stl#vendor:registration page,Submit vendor registration,Stimulus,undefined
250,stl#vendor:main page,Submit vendor registration,Stimulus,undefined
251,stl#vendor:invalid info message,Submit vendor registration,Stimulus,undefined
252,send email:Email protocol,Vendor email customer,actor,Buyer Profile
253,Vendor:list of users,Vendor email customer,entity,notifyuser
254,list of users:query user email,Vendor email customer,entity,notifyuser
255,query user email:user,Vendor email customer,entity,notifyuser
256,query user email:send email,Vendor email customer,control,System Boundary
257,stl#Vendor:list of users,Vendor email customer,Stimulus,undefined
258,User:post page,Write comment,boundary,postpage
259,User:invalid comment length,Write comment,boundary,Comment
260,User:comment page,Write comment,boundary,Comment
261,post:comment,Write comment,boundary,Comment
262,comment page:post,Write comment,boundary,postpage
263,post:invalid comment length,Write comment,boundary,Comment
264,post:post page,Write comment,boundary,postpage
265,stl#User:post page,Write comment,Stimulus,undefined
266,stl#User:invalid comment length,Write comment,Stimulus,undefined
267,stl#User:comment page,Write comment,Stimulus,undefined
