id,element,useCase,type,outboundDegree,inboundDegree
96,BrightnessDialog_dismissBrightnessDialog,src,0,undefined,undefined
97,BrightnessDialog_removeAllBrightnessDialogCallbacks,src,0,undefined,undefined
98,BrightnessController_addStateChangedCallback,src,0,undefined,undefined
99,BrightnessDialog_onStop,src,0,undefined,undefined
100,BrightnessController_unregisterCallbacks,src,0,undefined,undefined
101,BrightnessController_stopObserving,src,0,undefined,undefined
102,CurrentUserTracker_stopTracking,src,0,undefined,undefined
103,ToggleSlider_onStartTrackingTouch,src,0,undefined,undefined
104,ToggleSlider_onStopTrackingTouch,src,0,undefined,undefined
105,BaseStatusBar_onMenuItemClick,src,0,undefined,undefined
106,BaseStatusBar_onLongClick,src,0,undefined,undefined
107,BaseStatusBar_,src,0,undefined,undefined
108,BaseStatusBar_getNotificationLongClicker,src,0,undefined,undefined
109,BaseStatusBar_,src,0,undefined,undefined
110,UsbConfirmActivity_onCreate,src,0,undefined,undefined
111,UsbConfirmActivity_onClick,src,0,undefined,undefined
112,UsbDebuggingActivity_onCreate,src,0,undefined,undefined
113,UsbDebuggingActivity_onStart,src,0,undefined,undefined
114,UsbDebuggingActivity_onStop,src,0,undefined,undefined
115,UsbDebuggingActivity_onClick,src,0,undefined,undefined
116,UsbConfirmActivity_onCreate,src,0,undefined,undefined
117,UsbConfirmActivity_onCreate,src,0,undefined,undefined
118,UsbConfirmActivity_onClick,src,0,undefined,undefined
119,PanelHolder_onTouchEvent,src,0,undefined,undefined
120,PanelBar_collapseAllPanels,src,0,undefined,undefined
121,PanelBar_onTouchEvent,src,0,undefined,undefined
122,PanelBar_panelsEnabled,src,0,undefined,undefined
123,QuickSettings_onClick,src,0,undefined,undefined
124,QuickSettings_onClick,src,0,undefined,undefined
125,QuickSettings_onClick,src,0,undefined,undefined
126,QuickSettings_onClick,src,0,undefined,undefined
127,QuickSettings_onClick,src,0,undefined,undefined
128,QuickSettings_onClick,src,0,undefined,undefined
129,QuickSettings_onClick,src,0,undefined,undefined
130,QuickSettings_onClick,src,0,undefined,undefined
131,QuickSettings_onClick,src,0,undefined,undefined
132,QuickSettings_,src,0,undefined,undefined
133,QuickSettings_onClick,src,0,undefined,undefined
134,QuickSettings_onClick,src,0,undefined,undefined
135,QuickSettings_onClick,src,0,undefined,undefined
136,NotificationPanelView_onTouchEvent,src,0,undefined,undefined
137,StatusBarWindowView_onTouchEvent,src,0,undefined,undefined
138,PanelHolder_isFullyExpanded,src,0,undefined,undefined
139,PanelHolder_getFullHeight,src,0,undefined,undefined
140,PhoneStatusBarView_onTouchEvent,src,0,undefined,undefined
141,NavigationBarView_onTouchEvent,src,0,undefined,undefined
142,NavigationBarView_onTouchExplorationStateChanged,src,0,undefined,undefined
143,NavigationBarView_enableAccessibility,src,0,undefined,undefined
144,QuickSettingsModel_onClick,src,0,undefined,undefined
145,QuickSettings_onTouchEvent,src,0,undefined,undefined
146,PhoneStatusBar_onTouch,src,0,undefined,undefined
147,PhoneStatusBar_onTouch,src,0,undefined,undefined
148,PanelHolder_onTouchEvent,src,0,undefined,undefined
149,HeadsUpNotificationView_onTouchEvent,src,0,undefined,undefined
150,BaseStatusBar_resetHeadsUpDecayTimer,src,0,undefined,undefined
151,DeadZone_onTouchEvent,src,0,undefined,undefined
152,NotificationRowLayout_onTouchEvent,src,0,undefined,undefined
153,NotificationRowLayout_logLayoutTransition,src,0,undefined,undefined
154,SyncSetting_onCreate,src,0,undefined,undefined
155,PullUpManager_startPullUp,src,0,undefined,undefined
156,PullUpManager_addBlankLayout,src,0,undefined,undefined
157,PullUpUIManager_newBlankParams,src,0,undefined,undefined
158,SyncSetting_getOrientation,src,0,undefined,undefined
159,NavCtrlHolderManager_getPullUpStatus,src,0,undefined,undefined
160,PullUpUIManager_setBlankParamsWidth,src,0,undefined,undefined
161,PullUpUIManager_addBlankLayout,src,0,undefined,undefined
162,NavCtrlHolderManager_startInHolder,src,0,undefined,undefined
163,NavCtrlHolderUI_addSwipeLayout,src,0,undefined,undefined
164,NavCtrlHolderManager_setSwipeControl,src,0,undefined,undefined
165,NavCtrlHolderManager_,src,0,undefined,undefined
166,SwipeLayout_setOnSwipeLayoutTouchListener,src,0,undefined,undefined
167,NavCtrlHolderManager_,src,0,undefined,undefined
168,NavCtrlHolderManager_setupLayoutAfterSwipeLayout,src,0,undefined,undefined
169,SyncSetting_onStartCommand,src,0,undefined,undefined
170,NavCtrlHolderManager_onTouch,src,0,undefined,undefined
171,NavCtrlHolderManager_onTouchDown,src,0,undefined,undefined
172,NavCtrlHolderManager_onTouchMove,src,0,undefined,undefined
173,NavCtrlHolderManager_onTouchUp,src,0,undefined,undefined
174,ControlPanelLayout_onClick,src,0,undefined,undefined
175,ControlPanelLayout_onStartTrackingTouch,src,0,undefined,undefined
176,ControlPanelLayout_onStopTrackingTouch,src,0,undefined,undefined
177,ControlPanelLayout_onClick,src,0,undefined,undefined
178,ControlPanelLayout_onClick,src,0,undefined,undefined
179,ControlPanelManager_getFlashOn,src,0,undefined,undefined
180,ControlPanelLayout_onClick,src,0,undefined,undefined
181,ControlPanelManager_getDndOn,src,0,undefined,undefined
182,ControlPanelLayout_onStartTrackingTouch,src,0,undefined,undefined
183,ControlPanelLayout_onStopTrackingTouch,src,0,undefined,undefined
184,ControlPanelLayout_onClick,src,0,undefined,undefined
185,ControlPanelManager_getSilentOn,src,0,undefined,undefined
186,ControlPanelLayout_showAllVolume,src,0,undefined,undefined
187,stl#AllTheAppsLayout_onTouchEvent,src,0,undefined,undefined
188,stl#AllTheAppsLayout_onReceive,src,0,undefined,undefined
189,stl#SystemAppsDBHelper_onCreate,src,0,undefined,undefined
190,stl#AppsArrayPageAdapter_onLongClick,src,0,undefined,undefined
191,stl#AppInfoView_onClick,src,0,undefined,undefined
192,stl#AppInfoView_onClick,src,0,undefined,undefined
193,stl#HorizontallySwipeDetector_onTouch,src,0,undefined,undefined
194,stl#ArtistAlbumBrowserActivity_onCreate,src,0,undefined,undefined
195,stl#ArtistAlbumBrowserActivity_onResume,src,0,undefined,undefined
196,stl#ArtistAlbumBrowserActivity_onPause,src,0,undefined,undefined
197,stl#ArtistAlbumBrowserActivity_onCreateOptionsMenu,src,0,undefined,undefined
198,stl#ArtistAlbumBrowserActivity_onCreateContextMenu,src,0,undefined,undefined
199,stl#ArtistAlbumBrowserActivity_onActivityResult,src,0,undefined,undefined
200,stl#QueryBrowserActivity_onCreate,src,0,undefined,undefined
201,stl#QueryBrowserActivity_onPause,src,0,undefined,undefined
202,stl#QueryBrowserActivity_onActivityResult,src,0,undefined,undefined
203,stl#TrackBrowserActivity_onCreate,src,0,undefined,undefined
204,stl#TrackBrowserActivity_onResume,src,0,undefined,undefined
205,stl#TrackBrowserActivity_onPause,src,0,undefined,undefined
206,stl#TrackBrowserActivity_onCreateContextMenu,src,0,undefined,undefined
207,stl#TrackBrowserActivity_onCreateOptionsMenu,src,0,undefined,undefined
208,stl#TrackBrowserActivity_onActivityResult,src,0,undefined,undefined
209,stl#WeekSelector_onClick,src,0,undefined,undefined
210,stl#WeekSelector_onCreate,src,0,undefined,undefined
211,stl#WeekSelector_onResume,src,0,undefined,undefined
212,stl#AlbumBrowserActivity_onCreate,src,0,undefined,undefined
213,stl#AlbumBrowserActivity_onResume,src,0,undefined,undefined
214,stl#AlbumBrowserActivity_onPause,src,0,undefined,undefined
215,stl#AlbumBrowserActivity_onCreateContextMenu,src,0,undefined,undefined
216,stl#AlbumBrowserActivity_onActivityResult,src,0,undefined,undefined
217,stl#AlbumBrowserActivity_onCreateOptionsMenu,src,0,undefined,undefined
218,stl#NotificationRowLayout_onCreate,src,0,undefined,undefined
219,stl#NotificationRowLayout_onCreateOptionsMenu,src,0,undefined,undefined
220,stl#NotificationRowLayout_onKeyDown,src,0,undefined,undefined
221,stl#LoadAverageService_onCreate,src,0,undefined,undefined
222,stl#LoadAverageService_onResume,src,0,undefined,undefined
223,stl#LoadAverageService_onPause,src,0,undefined,undefined
224,stl#LoadAverageService_onCreateOptionsMenu,src,0,undefined,undefined
225,stl#LoadAverageService_onCreateContextMenu,src,0,undefined,undefined
226,stl#LoadAverageService_onActivityResult,src,0,undefined,undefined
227,stl#MediaAppWidgetProvider_onCreate,src,0,undefined,undefined
228,stl#MediaAppWidgetProvider_onStartCommand,src,0,undefined,undefined
229,stl#DessertCaseDream_onCreate,src,0,undefined,undefined
230,stl#DessertCaseDream_onTouch,src,0,undefined,undefined
231,stl#DessertCaseDream_onLongClick,src,0,undefined,undefined
232,stl#DessertCaseDream_onStop,src,0,undefined,undefined
233,stl#DessertCaseDream_onStart,src,0,undefined,undefined
234,stl#DessertCaseDream_onResume,src,0,undefined,undefined
235,stl#DessertCaseDream_onCreateOptionsMenu,src,0,undefined,undefined
236,stl#DessertCaseDream_onActivityResult,src,0,undefined,undefined
237,stl#DessertCaseDream_onKeyUp,src,0,undefined,undefined
238,stl#DessertCaseDream_onKeyDown,src,0,undefined,undefined
239,stl#DelegateViewHelper_onAnimationStarted,src,0,undefined,undefined
240,stl#DelegateViewHelper_onTouchEvent,src,0,undefined,undefined
241,stl#SwipeHelper_onTouchEvent,src,0,undefined,undefined
242,stl#LoadAverageService_onCreate,src,0,undefined,undefined
243,stl#SystemUIService_onCreate,src,0,undefined,undefined
244,stl#ImageWallpaper_onCreate,src,0,undefined,undefined
245,stl#ImageWallpaper_onCreateEngine,src,0,undefined,undefined
246,stl#DessertCaseDream_onStart,src,0,undefined,undefined
247,stl#DessertCaseDream_onResume,src,0,undefined,undefined
248,stl#DessertCaseDream_onPause,src,0,undefined,undefined
249,stl#DessertCaseDream_onAnimationStart,src,0,undefined,undefined
250,stl#ExpandHelper_onAnimationStart,src,0,undefined,undefined
251,stl#ExpandHelper_onTouchEvent,src,0,undefined,undefined
252,stl#ExpandHelper_onClick,src,0,undefined,undefined
253,stl#RecentsActivity_onAnimationStart,src,0,undefined,undefined
254,stl#RecentsActivity_onWindowAnimationStart,src,0,undefined,undefined
255,stl#RecentsActivity_onItemClick,src,0,undefined,undefined
256,stl#RecentsActivity_onMenuItemClick,src,0,undefined,undefined
257,stl#RecentsVerticalScrollView_onTouchEvent,src,0,undefined,undefined
258,stl#RecentsActivity_onPause,src,0,undefined,undefined
259,stl#RecentsActivity_onStop,src,0,undefined,undefined
260,stl#RecentsActivity_onStart,src,0,undefined,undefined
261,stl#RecentsActivity_onResume,src,0,undefined,undefined
262,stl#RecentsActivity_onCreate,src,0,undefined,undefined
263,stl#RecentsActivity_onTouch,src,0,undefined,undefined
264,stl#RecentsVerticalScrollView_onTouchEvent,src,0,undefined,undefined
265,stl#SaveImageInBackgroundTask_onTouch,src,0,undefined,undefined
266,stl#SaveImageInBackgroundTask_onAnimationStart,src,0,undefined,undefined
267,stl#BrightnessDialog_onCreate,src,0,undefined,undefined
268,stl#BrightnessDialog_onStart,src,0,undefined,undefined
269,stl#BrightnessDialog_onStop,src,0,undefined,undefined
270,stl#ToggleSlider_onStartTrackingTouch,src,0,undefined,undefined
271,stl#ToggleSlider_onStopTrackingTouch,src,0,undefined,undefined
272,stl#BaseStatusBar_onMenuItemClick,src,0,undefined,undefined
273,stl#BaseStatusBar_onLongClick,src,0,undefined,undefined
274,stl#BaseStatusBar_getNotificationLongClicker,src,0,undefined,undefined
275,stl#UsbConfirmActivity_onCreate,src,0,undefined,undefined
276,stl#UsbConfirmActivity_onClick,src,0,undefined,undefined
277,stl#UsbDebuggingActivity_onCreate,src,0,undefined,undefined
278,stl#UsbDebuggingActivity_onStart,src,0,undefined,undefined
279,stl#UsbDebuggingActivity_onStop,src,0,undefined,undefined
280,stl#UsbDebuggingActivity_onClick,src,0,undefined,undefined
281,stl#UsbConfirmActivity_onCreate,src,0,undefined,undefined
282,stl#UsbConfirmActivity_onCreate,src,0,undefined,undefined
283,stl#UsbConfirmActivity_onClick,src,0,undefined,undefined
284,stl#PanelHolder_onTouchEvent,src,0,undefined,undefined
285,stl#PanelBar_onTouchEvent,src,0,undefined,undefined
286,stl#QuickSettings_onClick,src,0,undefined,undefined
287,stl#QuickSettings_onClick,src,0,undefined,undefined
288,stl#QuickSettings_onClick,src,0,undefined,undefined
289,stl#QuickSettings_onClick,src,0,undefined,undefined
290,stl#QuickSettings_onClick,src,0,undefined,undefined
291,stl#QuickSettings_onClick,src,0,undefined,undefined
292,stl#QuickSettings_onClick,src,0,undefined,undefined
293,stl#QuickSettings_onClick,src,0,undefined,undefined
294,stl#QuickSettings_onClick,src,0,undefined,undefined
295,stl#QuickSettings_onClick,src,0,undefined,undefined
296,stl#QuickSettings_onClick,src,0,undefined,undefined
297,stl#QuickSettings_onClick,src,0,undefined,undefined
298,stl#NotificationPanelView_onTouchEvent,src,0,undefined,undefined
299,stl#StatusBarWindowView_onTouchEvent,src,0,undefined,undefined
300,stl#PhoneStatusBarView_onTouchEvent,src,0,undefined,undefined
301,stl#NavigationBarView_onTouchEvent,src,0,undefined,undefined
302,stl#NavigationBarView_onTouchExplorationStateChanged,src,0,undefined,undefined
303,stl#QuickSettingsModel_onClick,src,0,undefined,undefined
304,stl#QuickSettings_onTouchEvent,src,0,undefined,undefined
305,stl#PhoneStatusBar_onTouch,src,0,undefined,undefined
306,stl#PhoneStatusBar_onTouch,src,0,undefined,undefined
307,stl#PanelHolder_onTouchEvent,src,0,undefined,undefined
308,stl#HeadsUpNotificationView_onTouchEvent,src,0,undefined,undefined
309,stl#DeadZone_onTouchEvent,src,0,undefined,undefined
310,stl#NotificationRowLayout_onTouchEvent,src,0,undefined,undefined
311,stl#SyncSetting_onCreate,src,0,undefined,undefined
312,stl#SyncSetting_onStartCommand,src,0,undefined,undefined
313,stl#NavCtrlHolderManager_onTouch,src,0,undefined,undefined
314,stl#NavCtrlHolderManager_onTouchDown,src,0,undefined,undefined
315,stl#NavCtrlHolderManager_onTouchMove,src,0,undefined,undefined
316,stl#NavCtrlHolderManager_onTouchUp,src,0,undefined,undefined
317,stl#ControlPanelLayout_onClick,src,0,undefined,undefined
318,stl#ControlPanelLayout_onStartTrackingTouch,src,0,undefined,undefined
319,stl#ControlPanelLayout_onStopTrackingTouch,src,0,undefined,undefined
320,stl#ControlPanelLayout_onClick,src,0,undefined,undefined
321,stl#ControlPanelLayout_onClick,src,0,undefined,undefined
322,stl#ControlPanelLayout_onClick,src,0,undefined,undefined
323,stl#ControlPanelLayout_onStartTrackingTouch,src,0,undefined,undefined
324,stl#ControlPanelLayout_onStopTrackingTouch,src,0,undefined,undefined
325,stl#ControlPanelLayout_onClick,src,0,undefined,undefined
