id,element,useCase,type,component
44,User:Homepage,Generate Cash Flow Report,boundary,Budget Report
45,User:Generate cash flow report  page,Generate Cash Flow Report,entity,Cash Flow Report
46,Generate cash flow report  page:populates the model and  Requests a cash flow analysis report,Generate Cash Flow Report,entity,Cash Flow Report
47,Show confirmation:Generate cash flow report  page,Generate Cash Flow Report,entity,Cash Flow Report
48,Homepage:Show confirmation,Generate Cash Flow Report,control,Inverstment Information
49,populates the model and  Requests a cash flow analysis report:Show confirmation,Generate Cash Flow Report,control,Inverstment Information
50,populates the model and  Requests a cash flow analysis report:cash flow report  db,Generate Cash Flow Report,entity,Cash Flow Report
51,stl#User:Homepage,Generate Cash Flow Report,Stimulus,undefined
52,stl#User:Generate cash flow report  page,Generate Cash Flow Report,Stimulus,undefined
53,User:Homepage,Save Populated Model,boundary,Budget Report
54,User:Save Populated Model page,Save Populated Model,boundary,XL2 Model
55,Homepage:Show confirmation,Save Populated Model,control,Inverstment Information
56,Save  the completed model:Model db,Save Populated Model,boundary,XL2 Model
57,Save  the completed model:Show confirmation,Save Populated Model,control,Inverstment Information
58,Save Populated Model page:Save  the completed model,Save Populated Model,boundary,XL2 Model
59,Show confirmation:Save Populated Model page,Save Populated Model,boundary,XL2 Model
60,stl#User:Homepage,Save Populated Model,Stimulus,undefined
61,stl#User:Save Populated Model page,Save Populated Model,Stimulus,undefined
62,User:Exceptional phases page,Set Development Phases,boundary,Revenue assumptions
63,User:Homepage,Set Development Phases,boundary,Budget Report
64,Enters exceptional phases  into the GUI:Phase db,Set Development Phases,entity,User
65,Enters exceptional phases  into the GUI:Show confirmation,Set Development Phases,control,Inverstment Information
66,Exceptional phases page:Enters exceptional phases  into the GUI,Set Development Phases,control,Interaction
67,Show confirmation:Exceptional phases page,Set Development Phases,boundary,Revenue assumptions
68,Homepage:Show confirmation,Set Development Phases,control,Inverstment Information
69,stl#User:Exceptional phases page,Set Development Phases,Stimulus,undefined
70,stl#User:Homepage,Set Development Phases,Stimulus,undefined
71,User:Update a model  page,Update a Model,boundary,XL2 Model
72,User:Homepage,Update a Model,boundary,Budget Report
73,Homepage:Show confirmation,Update a Model,control,Inverstment Information
74,opens the already existing file and updates it :Model db,Update a Model,boundary,XL2 Model
75,Show confirmation:Update a model  page,Update a Model,boundary,XL2 Model
76,opens the already existing file and updates it :Show confirmation,Update a Model,control,Inverstment Information
77,Update a model  page:opens the already existing file and updates it ,Update a Model,control,opensthealreadyexistingfileandupdatesit
78,stl#User:Update a model  page,Update a Model,Stimulus,undefined
79,stl#User:Homepage,Update a Model,Stimulus,undefined
