id,element,useCase,type,component
87,deactivate user session:user session,Browse Volunteer,control,deactivateusersession
88,deactivate user session:empty table,Browse Volunteer,boundary,emptyannouncementform
89,deactivate user session:log out message,Browse Volunteer,control,successmessage
90,log the user out:deactivate user session,Browse Volunteer,control,deactivateusersession
91,search panal:deactivate user session,Browse Volunteer,control,deactivateusersession
92,logout button:log the user out,Browse Volunteer,boundary,logoutbutton
93,stl#User:log out message,Browse Volunteer,Stimulus,undefined
94,stl#User:empty table,Browse Volunteer,Stimulus,undefined
95,stl#User:search panal,Browse Volunteer,Stimulus,undefined
96,stl#User:logout button,Browse Volunteer,Stimulus,undefined
97,User:failure check-in announcement,Check in,boundary,emptyannouncementform
98,User:site list,Check in,entity,siteinfo
99,User:site list page,Check in,boundary,redirecttoapagewiththecurerntsiteslist
100,User:success checkin announcement,Check in,boundary,emptyannouncementform
101,User:"check in" tab in the main tab,Check in,entity,checkuscidexistornot
102,"check in" tab in the main tab:Open a new page with a list of sites,Check in,boundary,redirecttoapagewiththecurerntsiteslist
103,Open a new page with a list of sites:site info,Check in,entity,siteinfo
104,Open a new page with a list of sites:site list,Check in,entity,siteinfo
105,compare the current location and site location:site info,Check in,entity,siteinfo
106,compare the current location and site location:pop-up success check-in announcement,Check in,boundary,emptyannouncementform
107,compare the current location and site location:pop failure check-in announcement,Check in,boundary,emptyannouncementform
108,compare the current location and site location:site list page,Check in,boundary,redirecttoapagewiththecurerntsiteslist
109,site list:compare the current location and site location,Check in,boundary,redirecttoapagewiththecurerntsiteslist
110,pop failure check-in announcement:failure check-in announcement,Check in,boundary,emptyannouncementform
111,pop-up success check-in announcement:success checkin announcement,Check in,boundary,emptyannouncementform
112,stl#User:failure check-in announcement,Check in,Stimulus,undefined
113,stl#User:site list,Check in,Stimulus,undefined
114,stl#User:site list page,Check in,Stimulus,undefined
115,stl#User:success checkin announcement,Check in,Stimulus,undefined
116,stl#User:"check in" tab in the main tab,Check in,Stimulus,undefined
117,User:"sites" link,Delete Site,boundary,deletesitefromdb
118,User:site list,Delete Site,boundary,deletesitefromdb
119,User:existing site error message,Delete Site,control,successmessage
120,User:success messsage,Delete Site,control,successmessage
121,User:success message,Delete Site,control,successmessage
122,"sites" link:redirect to a page with the curernt sites list,Delete Site,boundary,redirecttoapagewiththecurerntsiteslist
123,add site information db:site information,Delete Site,control,displayinvalidemailformat
124,add site information db:success message,Delete Site,control,successmessage
125,check existing situation for the new site:add site information db,Delete Site,control,displayinvalidemailformat
126,check existing situation for the new site:existing site error message,Delete Site,control,successmessage
127,success messsage:check existing situation for the new site,Delete Site,entity,checkuscidexistornot
128,delete site from db:site information,Delete Site,control,displayinvalidemailformat
129,delete site from db:success messsage,Delete Site,control,successmessage
130,site list:delete site from db,Delete Site,boundary,deletesitefromdb
131,redirect to a page with the curernt sites list:site information,Delete Site,control,displayinvalidemailformat
132,redirect to a page with the curernt sites list:site list,Delete Site,boundary,deletesitefromdb
133,stl#User:"sites" link,Delete Site,Stimulus,undefined
134,stl#User:site list,Delete Site,Stimulus,undefined
135,stl#User:existing site error message,Delete Site,Stimulus,undefined
136,stl#User:success messsage,Delete Site,Stimulus,undefined
137,stl#User:success message,Delete Site,Stimulus,undefined
138,User:list of users,Delete User,entity,userinfo
139,User:confirmation deletion dialog,Delete User,control,displayinvalidemailformat
140,User:success message,Delete User,control,successmessage
141,User:"manage user" button,Delete User,boundary,logoutbutton
142,"manage user" button:redirect to a page for user management with current users,Delete User,boundary,redirecttoapagewiththecurerntsiteslist
143,confirmation deletion dialog:save the revised announcment info,Delete User,boundary,emptyannouncementform
144,confirmation deletion dialog:remove the user,Delete User,entity,userinfo
145,display confirmatio message:confirmation deletion dialog,Delete User,control,displayinvalidemailformat
146,save the revised announcment info:ddd,Delete User,entity,ddd
147,display confirmatio message:user info,Delete User,entity,userinfo
148,list of users:display confirmatio message,Delete User,control,displayinvalidemailformat
149,redirect to a page for user management with current users:list of users,Delete User,entity,userinfo
150,redirect to a page for user management with current users:user info,Delete User,entity,userinfo
151,remove the user:user info,Delete User,entity,userinfo
152,remove the user:success message,Delete User,control,successmessage
153,save the revised announcment info:success message,Delete User,control,successmessage
154,stl#User:list of users,Delete User,Stimulus,undefined
155,stl#User:confirmation deletion dialog,Delete User,Stimulus,undefined
156,stl#User:success message,Delete User,Stimulus,undefined
157,stl#User:"manage user" button,Delete User,Stimulus,undefined
158,User:success message,Edit Annoucement,control,successmessage
159,User:announcement informaiton,Edit Annoucement,boundary,emptyannouncementform
160,User:list of annoucement page,Edit Annoucement,boundary,emptyannouncementform
161,User:Management Announcement Link,Edit Annoucement,boundary,emptyannouncementform
162,Display a page with messages:announcement information,Edit Annoucement,boundary,emptyannouncementform
163,Display a page with messages:list of annoucement page,Edit Annoucement,boundary,emptyannouncementform
164,Management Announcement Link:Display a page with messages,Edit Annoucement,control,successmessage
165,announcement informaiton:deelte announcement entry,Edit Annoucement,boundary,emptyannouncementform
166,announcement informaiton:save the revised announcment info,Edit Annoucement,boundary,emptyannouncementform
167,display page with announcment information:announcement informaiton,Edit Annoucement,boundary,emptyannouncementform
168,display page with announcment information:announcement information,Edit Annoucement,boundary,emptyannouncementform
169,deelte announcement entry:announcement information db,Edit Annoucement,boundary,emptyannouncementform
170,save the revised announcment info:announcement information db,Edit Annoucement,boundary,emptyannouncementform
171,deelte announcement entry:success message,Edit Annoucement,control,successmessage
172,list of annoucement page:display page with announcment information,Edit Annoucement,boundary,emptyannouncementform
173,save the revised announcment info:success message,Edit Annoucement,control,successmessage
174,stl#User:success message,Edit Annoucement,Stimulus,undefined
175,stl#User:announcement informaiton,Edit Annoucement,Stimulus,undefined
176,stl#User:list of annoucement page,Edit Annoucement,Stimulus,undefined
177,stl#User:Management Announcement Link,Edit Annoucement,Stimulus,undefined
178,User:user information input page,Edit User,entity,userinfo
179,User:USC ID existing error,Edit User,entity,checkuscidexistornot
180,User:success message,Edit User,control,successmessage
181,User:user management page,Edit User,boundary,searchpanal
182,User:"manage user" link,Edit User,entity,userinfo
183,User:display invalid email format,Edit User,control,displayinvalidemailformat
184,User:Display usc Id empty error,Edit User,control,displayinvalidemailformat
185,"manage user" link:redirect to a pgage for user management,Edit User,boundary,redirecttoapagewiththecurerntsiteslist
186,check usc id exist or not:Display usc Id empty error,Edit User,control,displayinvalidemailformat
187,check usc id exist or not:USC ID existing error,Edit User,entity,checkuscidexistornot
188,add user into db:display success message,Edit User,control,successmessage
189,check usc id exist or not:add user into db,Edit User,entity,userinfo
190,check usc id exist or not:display invalid email format,Edit User,control,displayinvalidemailformat
191,user information input page:check usc id exist or not,Edit User,entity,checkuscidexistornot
192,display form with text input area:user information input page,Edit User,entity,userinfo
193,user management page:display form with text input area,Edit User,control,displayinvalidemailformat
194,display success message:success message,Edit User,control,successmessage
195,redirect to a pgage for user management:user management page,Edit User,boundary,searchpanal
196,redirect to a pgage for user management:user management,Edit User,entity,userinfo
197,stl#User:user information input page,Edit User,Stimulus,undefined
198,stl#User:USC ID existing error,Edit User,Stimulus,undefined
199,stl#User:success message,Edit User,Stimulus,undefined
200,stl#User:user management page,Edit User,Stimulus,undefined
201,stl#User:"manage user" link,Edit User,Stimulus,undefined
202,stl#User:display invalid email format,Edit User,Stimulus,undefined
203,stl#User:Display usc Id empty error,Edit User,Stimulus,undefined
204,User:success message,Edit site,control,successmessage
205,User:"sites" link,Edit site,boundary,redirecttoapagewiththecurerntsiteslist
206,User:site information edition page,Edit site,boundary,redirecttoapagewiththecurerntsiteslist
207,User:site list,Edit site,boundary,redirecttoapagewiththecurerntsiteslist
208,"sites" link:redirect to a page with the curernt sites list,Edit site,boundary,redirecttoapagewiththecurerntsiteslist
209,display the specific site informaiton form:site information edition page,Edit site,boundary,redirecttoapagewiththecurerntsiteslist
210,display the specific site informaiton form:site information,Edit site,control,displayinvalidemailformat
211,site list:display the specific site informaiton form,Edit site,control,displayinvalidemailformat
212,redirect to a page with the curernt sites list:site information,Edit site,control,displayinvalidemailformat
213,redirect to a page with the curernt sites list:site list,Edit site,boundary,redirecttoapagewiththecurerntsiteslist
214,update the site informaiton in db:site information,Edit site,control,displayinvalidemailformat
215,site information edition page:update the site informaiton in db,Edit site,control,displayinvalidemailformat
216,update the site informaiton in db:success message,Edit site,control,successmessage
217,stl#User:success message,Edit site,Stimulus,undefined
218,stl#User:"sites" link,Edit site,Stimulus,undefined
219,stl#User:site information edition page,Edit site,Stimulus,undefined
220,stl#User:site list,Edit site,Stimulus,undefined
221,User:no record message,Export check-in,control,successmessage
222,User:select directory and file name dialog,Export check-in,boundary,redirecttoapagewiththecurerntsiteslist
223,User:"view" link,Export check-in,boundary,viewlink
224,User:records of the student page,Export check-in,boundary,redirecttoapagewiththecurerntsiteslist
225,"view" link:show the record of the student,Export check-in,entity,checkuscidexistornot
226,deactivate user session:student info,Export check-in,boundary,emptyannouncementform
227,deactivate user session:records of the student page,Export check-in,boundary,redirecttoapagewiththecurerntsiteslist
228,show the record of the student:no record message,Export check-in,control,successmessage
229,pop out the frame to ask suer to choose directory and file name:select directory and file name dialog,Export check-in,boundary,redirecttoapagewiththecurerntsiteslist
230,records of the student page:pop out the frame to ask suer to choose directory and file name,Export check-in,boundary,redirecttoapagewiththecurerntsiteslist
231,show the record of the student:records of the student page,Export check-in,boundary,redirecttoapagewiththecurerntsiteslist
232,show the record of the student:student info,Export check-in,boundary,emptyannouncementform
233,stl#User:no record message,Export check-in,Stimulus,undefined
234,stl#User:select directory and file name dialog,Export check-in,Stimulus,undefined
235,stl#User:"view" link,Export check-in,Stimulus,undefined
236,stl#User:records of the student page,Export check-in,Stimulus,undefined
237,User:map with selection form for transportation,Get Directions,boundary,errorlertaboutconfliect
238,User:map with directions,Get Directions,boundary,redirecttoapagewiththecurerntsiteslist
239,User:"direction" button,Get Directions,boundary,logoutbutton
240,User:map with directions to site,Get Directions,boundary,redirecttoapagewiththecurerntsiteslist
241,User:no site information,Get Directions,control,deactivateusersession
242,"direction" button:Display the map with directions,Get Directions,boundary,redirecttoapagewiththecurerntsiteslist
243,Display a map with with selection form for transportation:directions,Get Directions,control,deactivateusersession
244,Display a map with with selection form for transportation:map with directions,Get Directions,boundary,redirecttoapagewiththecurerntsiteslist
245,Display a map with with selection form for transportation:map with selection form for transportation,Get Directions,boundary,errorlertaboutconfliect
246,Display the map with directions:Display a map with with selection form for transportation,Get Directions,control,displayinvalidemailformat
247,Display the map with directions:no site information,Get Directions,control,deactivateusersession
248,Display the map with directions:directions,Get Directions,control,deactivateusersession
249,display map with directions to specific location:directions,Get Directions,control,deactivateusersession
250,display map with directions to specific location:map with directions to site,Get Directions,boundary,redirecttoapagewiththecurerntsiteslist
251,map with selection form for transportation:display map with directions to specific location,Get Directions,boundary,redirecttoapagewiththecurerntsiteslist
252,stl#User:map with selection form for transportation,Get Directions,Stimulus,undefined
253,stl#User:map with directions,Get Directions,Stimulus,undefined
254,stl#User:"direction" button,Get Directions,Stimulus,undefined
255,stl#User:map with directions to site,Get Directions,Stimulus,undefined
256,stl#User:no site information,Get Directions,Stimulus,undefined
257,User:login page,Login,boundary,logoutbutton
258,User:failure login information,Login,control,displayinvalidemailformat
259,User:specific index page,Login,entity,checkuscidexistornot
260,link to dornife registration system forget password:dornsife registration system,Login,control,deactivateusersession
261,checkuser's role in db:user session,Login,control,deactivateusersession
262,checkuser's role in db:redirect to specific index page,Login,boundary,redirecttoapagewiththecurerntsiteslist
263,verify input username and password combination:checkuser's role in db,Login,entity,checkuscidexistornot
264,verify input username and password combination:failure login information,Login,control,displayinvalidemailformat
265,login page:link to dornife registration system forget password,Login,boundary,redirecttoapagewiththecurerntsiteslist
266,login page:verify input username and password combination,Login,control,deactivateusersession
267,redirect to specific index page:specific index page,Login,entity,checkuscidexistornot
268,stl#User:login page,Login,Stimulus,undefined
269,stl#User:failure login information,Login,Stimulus,undefined
270,stl#User:specific index page,Login,Stimulus,undefined
271,User:add success information,Manage JEP Documents,control,successmessage
272,User:"Documents" link,Manage JEP Documents,control,savedocumentintoserver
273,User:students page,Manage JEP Documents,boundary,redirecttoapagewiththecurerntsiteslist
274,User:invalid format document message,Manage JEP Documents,control,displayinvalidemailformat
275,User:success message,Manage JEP Documents,control,successmessage
276,User:Display usc Id empty error,Manage JEP Documents,control,displayinvalidemailformat
277,User:USC ID existing error,Manage JEP Documents,entity,checkuscidexistornot
278,User:document upload panel,Manage JEP Documents,control,savedocumentintoserver
279,User:file descirption page,Manage JEP Documents,control,successmessage
280,"Documents" link:display a page that contents a form for uploading documents,Manage JEP Documents,control,displayinvalidemailformat
281,check format of document:Display usc Id empty error,Manage JEP Documents,control,displayinvalidemailformat
282,check format of document:USC ID existing error,Manage JEP Documents,entity,checkuscidexistornot
283,add student info:user management,Manage JEP Documents,boundary,emptyannouncementform
284,add student info:add success information,Manage JEP Documents,control,successmessage
285,students page:add student info,Manage JEP Documents,control,addstudentinfo
286,check format of document:save document into server,Manage JEP Documents,control,savedocumentintoserver
287,check format of document:invalid format document message,Manage JEP Documents,control,displayinvalidemailformat
288,file descirption page:check format of document,Manage JEP Documents,control,savedocumentintoserver
289,delete document:local storage,Manage JEP Documents,entity,checkuscidexistornot
290,save document into server:delete document,Manage JEP Documents,control,savedocumentintoserver
291,display a page that contents a form for uploading documents:document upload panel,Manage JEP Documents,control,savedocumentintoserver
292,display document detail page:user management,Manage JEP Documents,boundary,emptyannouncementform
293,display document detail page:file descirption page,Manage JEP Documents,control,successmessage
294,document upload panel:display document detail page,Manage JEP Documents,control,displayinvalidemailformat
295,display students page:students page,Manage JEP Documents,control,addstudentinfo
296,display success message:display students page,Manage JEP Documents,control,addstudentinfo
297,display success message:success message,Manage JEP Documents,control,successmessage
298,save document into server:display success message,Manage JEP Documents,control,successmessage
299,save document into server:download document,Manage JEP Documents,control,savedocumentintoserver
300,save document into server:local storage,Manage JEP Documents,entity,checkuscidexistornot
301,stl#User:add success information,Manage JEP Documents,Stimulus,undefined
302,stl#User:"Documents" link,Manage JEP Documents,Stimulus,undefined
303,stl#User:students page,Manage JEP Documents,Stimulus,undefined
304,stl#User:invalid format document message,Manage JEP Documents,Stimulus,undefined
305,stl#User:success message,Manage JEP Documents,Stimulus,undefined
306,stl#User:Display usc Id empty error,Manage JEP Documents,Stimulus,undefined
307,stl#User:USC ID existing error,Manage JEP Documents,Stimulus,undefined
308,stl#User:document upload panel,Manage JEP Documents,Stimulus,undefined
309,stl#User:file descirption page,Manage JEP Documents,Stimulus,undefined
310,User:no volunteer page,Search volunteer information,control,volunteer
311,User:volunteer table,Search volunteer information,control,volunteer
312,User:specific volunteer information,Search volunteer information,control,volunteer
313,User:"my volunteer" link,Search volunteer information,control,volunteer
314,User:search with criteria panel,Search volunteer information,boundary,searchpanal
315,"my volunteer" link:show criteria for search,Search volunteer information,boundary,searchpanal
316,display specific volunteer:specific volunteer information,Search volunteer information,control,volunteer
317,display specific volunteer:volunteer,Search volunteer information,control,volunteer
318,volunteer table:display specific volunteer,Search volunteer information,control,volunteer
319,display volunteer table by criteria:volunteer,Search volunteer information,control,volunteer
320,display volunteer table by criteria:no volunteer page,Search volunteer information,control,volunteer
321,display volunteer table by criteria:volunteer table,Search volunteer information,control,volunteer
322,search with criteria panel:display volunteer table by criteria,Search volunteer information,control,volunteer
323,show criteria for search:search with criteria panel,Search volunteer information,boundary,searchpanal
324,stl#User:no volunteer page,Search volunteer information,Stimulus,undefined
325,stl#User:volunteer table,Search volunteer information,Stimulus,undefined
326,stl#User:specific volunteer information,Search volunteer information,Stimulus,undefined
327,stl#User:"my volunteer" link,Search volunteer information,Stimulus,undefined
328,stl#User:search with criteria panel,Search volunteer information,Stimulus,undefined
329,User:list of document page,View JEP Document,boundary,redirecttoapagewiththecurerntsiteslist
330,User:select directory and file name dialog,View JEP Document,boundary,redirecttoapagewiththecurerntsiteslist
331,User:records of the student page,View JEP Document,control,addstudentinfo
332,User:"My Documents" link,View JEP Document,boundary,viewlink
333,"My Documents" link:Verify the existence of documents,View JEP Document,boundary,redirecttoapagewiththecurerntsiteslist
334,Verify the existence of documents:records of the student page,View JEP Document,control,addstudentinfo
335,Verify the existence of documents:documents,View JEP Document,boundary,emptyannouncementform
336,Verify the existence of documents:list of document page,View JEP Document,boundary,redirecttoapagewiththecurerntsiteslist
337,download documents to local machine:local storage,View JEP Document,entity,checkuscidexistornot
338,download documents to local machine:select directory and file name dialog,View JEP Document,boundary,redirecttoapagewiththecurerntsiteslist
339,records of the student page:download documents to local machine,View JEP Document,control,addstudentinfo
340,list of document page:download documents to local machine,View JEP Document,control,addstudentinfo
341,stl#User:list of document page,View JEP Document,Stimulus,undefined
342,stl#User:select directory and file name dialog,View JEP Document,Stimulus,undefined
343,stl#User:records of the student page,View JEP Document,Stimulus,undefined
344,stl#User:"My Documents" link,View JEP Document,Stimulus,undefined
345,Display the map with directions:no site information,View my sites information,control,displayinvalidemailformat
346,User:no site information,View my sites information,control,displayinvalidemailformat
347,stl#User:no site information,View my sites information,Stimulus,undefined
348,User:"My schedule" link,View schedule information,boundary,viewlink
349,User:failure check-in announcement,View schedule information,boundary,emptyannouncementform
350,User:success checkin announcement,View schedule information,boundary,emptyannouncementform
351,User:my schedule page,View schedule information,boundary,redirecttoapagewiththecurerntsiteslist
352,User:non-existence alert,View schedule information,entity,checkuscidexistornot
353,"My schedule" link:check the existence schedule,View schedule information,entity,checkuscidexistornot
354,Display myschedule page with schedule information:pop failure check-in announcement,View schedule information,boundary,emptyannouncementform
355,Display myschedule page with schedule information:schedule,View schedule information,entity,checkuscidexistornot
356,Display myschedule page with schedule information:pop-up success check-in announcement,View schedule information,boundary,emptyannouncementform
357,Display myschedule page with schedule information:non-existence alert,View schedule information,entity,checkuscidexistornot
358,Display myschedule page with schedule information:my schedule page,View schedule information,boundary,redirecttoapagewiththecurerntsiteslist
359,check the existence schedule:Display myschedule page with schedule information,View schedule information,control,displayinvalidemailformat
360,check the existence schedule:schedule,View schedule information,entity,checkuscidexistornot
361,pop failure check-in announcement:failure check-in announcement,View schedule information,boundary,emptyannouncementform
362,pop-up success check-in announcement:success checkin announcement,View schedule information,boundary,emptyannouncementform
363,stl#User:"My schedule" link,View schedule information,Stimulus,undefined
364,stl#User:failure check-in announcement,View schedule information,Stimulus,undefined
365,stl#User:success checkin announcement,View schedule information,Stimulus,undefined
366,stl#User:my schedule page,View schedule information,Stimulus,undefined
367,stl#User:non-existence alert,View schedule information,Stimulus,undefined
368,User:volunteer detail info,search volunteer,entity,volunteer
369,User:table of volunteer,search volunteer,entity,volunteer
370,User:search page,search volunteer,boundary,searchpanal
371,User:"volunteeer info" link,search volunteer,entity,volunteer
372,"volunteeer info" link:show the criteria options for the search,search volunteer,boundary,searchpanal
373,display the specific volunteer information:volunteer,search volunteer,entity,volunteer
374,display the specific volunteer information:volunteer detail info,search volunteer,entity,volunteer
375,table of volunteer:display the specific volunteer information,search volunteer,control,displayinvalidemailformat
376,show table of volunteer based on criteria:local storage,search volunteer,entity,checkuscidexistornot
377,search page:show table of volunteer based on criteria,search volunteer,entity,volunteer
378,show the criteria options for the search:search page,search volunteer,boundary,searchpanal
379,show table of volunteer based on criteria:table of volunteer,search volunteer,entity,volunteer
380,show table of volunteer based on criteria:volunteer,search volunteer,entity,volunteer
381,stl#User:volunteer detail info,search volunteer,Stimulus,undefined
382,stl#User:table of volunteer,search volunteer,Stimulus,undefined
383,stl#User:search page,search volunteer,Stimulus,undefined
384,stl#User:"volunteeer info" link,search volunteer,Stimulus,undefined
