id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
11,User:Selects settings button from the Android toolbar-->Selects settings button from the Android toolbar:Dropdown settings menu is displayed.-->Dropdown settings menu is displayed.:displays the select a project screen.-->displays the select a project screen.:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EO,1,5,1,4,0,control->control->control->control->boundary
12,User:Chooses project-->Chooses project:invalid information is displayed to the user-->invalid information is displayed to the user:project db,EQ,1,3,2,1,0,boundary->control->boundary
13,User:Chooses project-->Chooses project:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EQ,1,3,2,1,0,boundary->control->boundary
14,User:Selects the create a meeting option -->Selects the create a meeting option :displays the create a meeting screen.  -->displays the create a meeting screen.  :Verifies attendee list contains valid users.  -->Verifies attendee list contains valid users.  :Creates a meeting with the entered information-->Creates a meeting with the entered information:meeting db,EQ,1,5,0,5,0,control->control->control->control->control
15,User:Selects the create a meeting option -->Selects the create a meeting option :displays the create a meeting screen.  -->displays the create a meeting screen.  :Verifies attendee list contains valid users.  -->Verifies attendee list contains valid users.  :Creates a meeting with the entered information-->Creates a meeting with the entered information:Hompage,EO,2,5,1,4,0,control->control->control->control->boundary
16,User:Enters meeting information and attendee list-->Enters meeting information and attendee list:Verifies attendee list contains valid users.  -->Verifies attendee list contains valid users.  :Creates a meeting with the entered information-->Creates a meeting with the entered information:meeting db,EQ,0,4,0,4,0,control->control->control->control
17,User:Enters meeting information and attendee list-->Enters meeting information and attendee list:Verifies attendee list contains valid users.  -->Verifies attendee list contains valid users.  :Creates a meeting with the entered information-->Creates a meeting with the entered information:Hompage,EO,1,4,1,3,0,control->control->control->boundary
18,User:Selects the create a new project option -->Selects the create a new project option :displays the create a project screen.-->displays the create a project screen.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:project db,EO,2,5,1,4,0,control->control->control->control->boundary
19,User:Selects the create a new project option -->Selects the create a new project option :displays the create a project screen.-->displays the create a project screen.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EO,2,5,1,4,0,control->control->control->control->boundary
20,User:Inputs desired information and selects the update option.-->Inputs desired information and selects the update option.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:project db,EO,1,4,1,3,0,control->control->control->boundary
21,User:Inputs desired information and selects the update option.-->Inputs desired information and selects the update option.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EO,1,4,1,3,0,control->control->control->boundary
22,User:Selects the edit meeting option.-->Selects the edit meeting option.:displays the edit meeting screen.-->displays the edit meeting screen.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:meeting db,EI,1,5,0,2,3,entity->entity->control->control->entity
23,User:Selects the edit meeting option.-->Selects the edit meeting option.:displays the edit meeting screen.-->displays the edit meeting screen.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EO,1,5,1,2,2,entity->entity->control->control->boundary
24,User:Inputs desired information and selects the update option.-->Inputs desired information and selects the update option.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:meeting db,EI,1,4,0,3,1,control->control->control->entity
25,User:Selects the edit profile option.-->Selects the edit profile option.:displays the edit profile screen.-->displays the edit profile screen.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EO,1,5,1,4,0,control->control->control->control->boundary
26,User:Inputs desired information and selects the update option.-->Inputs desired information and selects the update option.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:Project db,EO,1,4,1,3,0,control->control->control->boundary
27,User:Selects the edit project  option.-->Selects the edit project  option.:displays the edit project screen.-->displays the edit project screen.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:Project db,EO,1,5,1,4,0,control->control->control->control->boundary
28,User:Selects the edit project  option.-->Selects the edit project  option.:displays the edit project screen.-->displays the edit project screen.:attempts to verify the inputs-->attempts to verify the inputs:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EO,1,5,1,4,0,control->control->control->control->boundary
29,User:Chooses the option to generate meeting log -->Chooses the option to generate meeting log :displays the generate meeting screen-->displays the generate meeting screen:Meeting is saved on the administrator��s android device in PDF format.-->Meeting is saved on the administrator��s android device in PDF format.:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EQ,1,5,4,1,0,boundary->boundary->boundary->control->boundary
30,User:Chooses the option to generate meeting log -->Chooses the option to generate meeting log :displays the generate meeting screen-->displays the generate meeting screen:Meeting is saved on the administrator��s android device in PDF format.-->Meeting is saved on the administrator��s android device in PDF format.:log db,EI,1,4,3,0,1,boundary->boundary->boundary->entity
31,User:Chooses a meeting -->Chooses a meeting :Meeting is saved on the administrator��s android device in PDF format.-->Meeting is saved on the administrator��s android device in PDF format.:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EQ,1,4,3,1,0,boundary->boundary->control->boundary
32,User:Chooses a meeting -->Chooses a meeting :Meeting is saved on the administrator��s android device in PDF format.-->Meeting is saved on the administrator��s android device in PDF format.:log db,EI,1,3,2,0,1,boundary->boundary->entity
33,User:selects the export button.-->selects the export button.:Meeting is saved on the administrator��s android device in PDF format.-->Meeting is saved on the administrator��s android device in PDF format.:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EQ,1,4,2,2,0,control->boundary->control->boundary
34,User:selects the export button.-->selects the export button.:Meeting is saved on the administrator��s android device in PDF format.-->Meeting is saved on the administrator��s android device in PDF format.:log db,EQ,1,3,1,1,1,control->boundary->entity
35,User:Homepage,EQ,0,1,1,0,0,boundary
36,User:Login in page-->Login in page:validate usename and password -->validate usename and password :show confirmation page-->show confirmation page:Login in page-->Login in page:validate usename and password ,EQ,0,5,3,2,0,boundary->control->boundary->boundary->control
37,User:Login in page-->Login in page:validate usename and password -->validate usename and password :show confirmation page-->show confirmation page:Homepage,EQ,0,4,3,1,0,boundary->control->boundary->boundary
38,User:Chooses a created meeting for which to publish and then selects the publish button.-->Chooses a created meeting for which to publish and then selects the publish button.:Meeting is published and accessible to other administrators and users on the attendee list-->Meeting is published and accessible to other administrators and users on the attendee list:receive an in app notification-->receive an in app notification:Hompage,EQ,2,4,2,2,0,boundary->control->control->boundary
39,User:Chooses the option to publish meeting -->Chooses the option to publish meeting :displays the publish meeting screen.-->displays the publish meeting screen.:Meeting is published and accessible to other administrators and users on the attendee list-->Meeting is published and accessible to other administrators and users on the attendee list:receive an in app notification-->receive an in app notification:Hompage,EQ,2,5,3,2,0,boundary->boundary->control->control->boundary
40,User:Submits a comment to an assigned task-->Submits a comment to an assigned task:Adds comment to the minute -->Adds comment to the minute :sends a Parse Push notification -->sends a Parse Push notification :Hompage,EO,1,4,1,3,0,control->control->control->boundary
41,User:Publishes a meeting -->Publishes a meeting :Publishes meeting and sends a Parse Push notification -->Publishes meeting and sends a Parse Push notification :Adds comment to the minute -->Adds comment to the minute :sends a Parse Push notification -->sends a Parse Push notification :Hompage,EQ,3,5,3,2,0,boundary->boundary->control->control->boundary
42,User:Selects submit-->Selects submit:submits the information to be approved by an administrator-->submits the information to be approved by an administrator:Displays message to the user to notify them ,EI,0,3,1,2,0,boundary->control->control
43,User:Homepage-->Homepage:Displays message to the user to notify them ,EI,0,2,1,1,0,boundary->control
44,User:Opens the Construction Meeting Minutes Android application.-->Opens the Construction Meeting Minutes Android application.:opens up to the login page-->opens up to the login page:opens up to the signup page-->opens up to the signup page:submits the information to be approved by an administrator-->submits the information to be approved by an administrator:Displays message to the user to notify them ,EI,1,5,3,2,0,boundary->boundary->boundary->control->control
45,User:Selects the signup button-->Selects the signup button:opens up to the signup page-->opens up to the signup page:submits the information to be approved by an administrator-->submits the information to be approved by an administrator:Displays message to the user to notify them ,EQ,0,4,1,3,0,control->boundary->control->control
46,User:Inputs comment for selected task-->Inputs comment for selected task:Sends notification to administrator -->Sends notification to administrator :submitted a comment for a task.-->submitted a comment for a task.:Hompage,EQ,2,4,3,1,0,boundary->control->boundary->boundary
47,User: Selects assigned task --> Selects assigned task :opens text box for user to input comment.-->opens text box for user to input comment.:Sends notification to administrator -->Sends notification to administrator :submitted a comment for a task.-->submitted a comment for a task.:Hompage,EQ,2,5,3,2,0,boundary->control->control->boundary->boundary
48,User:Selects a task-->Selects a task:Displays tasks details and assignee-->Displays tasks details and assignee:Hompage,EQ,1,3,3,0,0,boundary->boundary->boundary
49,User:Chooses the option to view assign task-->Chooses the option to view assign task:displays the view assign  tasks screen.-->displays the view assign  tasks screen.:Displays tasks details and assignee-->Displays tasks details and assignee:Hompage,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
50,User:Chooses the option to view meeting-->Chooses the option to view meeting:displays the view meeting screen.-->displays the view meeting screen.:Displays meeting details and assignee-->Displays meeting details and assignee:Hompage,EQ,2,4,4,0,0,boundary->boundary->boundary->boundary
51,User:Selects a meeting-->Selects a meeting:Displays meeting details and assignee-->Displays meeting details and assignee:Hompage,EQ,2,3,3,0,0,boundary->boundary->boundary
52,User:Selects a task-->Selects a task:Displays tasks details and assignee-->Displays tasks details and assignee:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EQ,1,4,2,2,0,boundary->control->control->boundary
53,User:Chooses the option to view pending tasks from the administrator��s dashboard.-->Chooses the option to view pending tasks from the administrator��s dashboard.:displays the view pending tasks screen.-->displays the view pending tasks screen.:Displays tasks details and assignee-->Displays tasks details and assignee:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,EO,1,5,1,4,0,control->control->control->control->boundary
54,User:Chooses the option to view pending tasks from the administrator��s dashboard.-->Chooses the option to view pending tasks from the administrator��s dashboard.:displays the view pending tasks screen.-->displays the view pending tasks screen.:Displays tasks details and assignee-->Displays tasks details and assignee:Hompage,EO,1,4,1,3,0,control->control->control->boundary
55,User:Selects a comment-->Selects a comment:Displays comment details and assignee-->Displays comment details and assignee:Hompage,EQ,1,3,2,1,0,boundary->control->boundary
56,User:Chooses the option to view status of comment-->Chooses the option to view status of comment:displays the view comment screen.-->displays the view comment screen.:Displays comment details and assignee-->Displays comment details and assignee:Hompage,EQ,2,4,2,2,0,boundary->control->control->boundary
