id,element,useCase,type,component
74,search saved successfully message:validate input data,Save search results,control,linkin data
75,stl#User:search saved successfully message,Save search results,Stimulus,undefined
76,stl#User:search saved unsuccessfully error message,Save search results,Stimulus,undefined
77,stl#User:Save search button,Save search results,Stimulus,undefined
78,stl#User:Invalid input data,Save search results,Stimulus,undefined
79,Indeed.com:Sort search results,Search for jobs,entity,search result
80,Search by input keywords from Indeed.com:Indeed.com,Search for jobs,control,indeed.com job list
81,User:Job search page,Search for jobs,boundary,savedSearch
82,User:Job list page,Search for jobs,control,indeed.com job list
83,User:Invalid input data,Search for jobs,control,linkin data
84,User:invalid input information,Search for jobs,boundary,User social media information
85,validate input data:Invalid input data,Search for jobs,control,linkin data
86,Job list page:validate input data,Search for jobs,control,linkin data
87,Sort search results:Job list page,Search for jobs,control,indeed.com job list
88,Job search page:verify input information,Search for jobs,boundary,User social media information
89,verify input information:Profile,Search for jobs,entity,Editprofilebutton
90,Search by input keywords from Indeed.com:Profile,Search for jobs,entity,Editprofilebutton
91,verify input information:Search by input keywords from Indeed.com,Search for jobs,control,indeed.com job list
92,verify input information:invalid input information,Search for jobs,boundary,User social media information
93,stl#Indeed.com:Sort search results,Search for jobs,Stimulus,undefined
94,stl#User:Job search page,Search for jobs,Stimulus,undefined
95,stl#User:Job list page,Search for jobs,Stimulus,undefined
96,stl#User:Invalid input data,Search for jobs,Stimulus,undefined
97,stl#User:invalid input information,Search for jobs,Stimulus,undefined
98,send email message:Email Protocol,Send a referral request email,actor,Email Subscription Preference
99,User:message edit page,Send a referral request email,boundary,email message requesting referral
100,User:Friend selection page,Send a referral request email,control,Friends
101,User:No fried found message,Send a referral request email,control,Friends
102,User:Request Referral Button,Send a referral request email,boundary,email message requesting referral
103,Friend selection page:display message edit page,Send a referral request email,boundary,email message requesting referral
104,display friends by organization:Friend selection page,Send a referral request email,control,Friends
105,display friends by organization:Friends,Send a referral request email,control,Friends
106,display friends by organization:No fried found message,Send a referral request email,control,Friends
107,Request Referral Button:display friends by organization,Send a referral request email,control,Friends
108,display message edit page:message edit page,Send a referral request email,boundary,email message requesting referral
109,message edit page:send email message,Send a referral request email,boundary,email message requesting referral
110,stl#User:message edit page,Send a referral request email,Stimulus,undefined
111,stl#User:Friend selection page,Send a referral request email,Stimulus,undefined
112,stl#User:No fried found message,Send a referral request email,Stimulus,undefined
113,stl#User:Request Referral Button,Send a referral request email,Stimulus,undefined
114,Facebook:query facebook info,Sign in social media accounts,control,facebook data
115,query facebook info:Facebook,Sign in social media accounts,control,facebook data
116,Google plus:query google plus info,Sign in social media accounts,control,google date
117,query google plus info:Google plus,Sign in social media accounts,control,google date
118,LinkedIn:query linkedin,Sign in social media accounts,control,linkin data
119,query linkedin:LinkedIn,Sign in social media accounts,control,linkin data
120,User:social media login buttons,Sign in social media accounts,boundary,User social media information
121,User:credential input page,Sign in social media accounts,boundary,email message requesting referral
122,User:sign in error message,Sign in social media accounts,boundary,email message requesting referral
123,credential input page:query google plus info,Sign in social media accounts,control,google date
124,credential input page:query facebook info,Sign in social media accounts,control,facebook data
125,credential input page:query linkedin,Sign in social media accounts,control,linkin data
126,display crendential input page:credential input page,Sign in social media accounts,boundary,email message requesting referral
127,social media login buttons:display crendential input page,Sign in social media accounts,boundary,email message requesting referral
128,query facebook info:sign in error message,Sign in social media accounts,boundary,email message requesting referral
129,query facebook info:session,Sign in social media accounts,entity,search result
130,query google plus info:sign in error message,Sign in social media accounts,boundary,email message requesting referral
131,query linkedin:sign in error message,Sign in social media accounts,boundary,email message requesting referral
132,stl#Facebook:query facebook info,Sign in social media accounts,Stimulus,undefined
133,stl#Google plus:query google plus info,Sign in social media accounts,Stimulus,undefined
134,stl#LinkedIn:query linkedin,Sign in social media accounts,Stimulus,undefined
135,stl#User:social media login buttons,Sign in social media accounts,Stimulus,undefined
136,stl#User:credential input page,Sign in social media accounts,Stimulus,undefined
137,stl#User:sign in error message,Sign in social media accounts,Stimulus,undefined
138,validate input data:Invalid input data,Update user profile,control,linkin data
139,User:Invalid input data,Update user profile,control,linkin data
140,validate input data:save updated profile,Update user profile,control,ProfileEditPage
141,Profile Edit Page:validate input data,Update user profile,control,linkin data
142,stl#User:Invalid input data,Update user profile,Stimulus,undefined
