id,transaction,useCase,transactional,TL, DETs, TD, Arch_Diff
15,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Cancel report->Cancel report:Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,9,0,39,351
16,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields,Post Bad Driver Report to Insurance DB,TRAN_NA,10,0,39,390
17,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Post report->Post report:check if all details are filled?->check if all details are filled?:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen,Post Bad Driver Report to Insurance DB,TRAN_NA,13,0,39,507
18,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Post report->Post report:check if all details are filled?->check if all details are filled?:Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,13,0,39,507
19,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:describe vechle(license  # model/make etc)->describe vechle(license  # model/make etc):Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,12,0,39,468
20,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Display video->Display video:List of reports screen,Post Bad Driver Report to Insurance DB,TRAN_NA,11,0,39,429
21,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Capture Image,Post Bad Driver Report to Insurance DB,TRAN_NA,10,0,39,390
22,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Cancel report->Cancel report:Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,12,0,39,468
23,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Capture Image,Post Bad Driver Report to Insurance DB,TRAN_NA,3,0,39,117
24,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Cancel report->Cancel report:Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,5,0,39,195
25,stl#Report Poster:List of reports screen->Report Poster:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Post report->Post report:check if all details are filled?->check if all details are filled?:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen,Post Bad Driver Report to Insurance DB,TRAN_NA,8,0,39,312
26,stl#Report Poster:List of reports screen->Report Poster:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Post report->Post report:check if all details are filled?->check if all details are filled?:Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,8,0,39,312
27,stl#Report Poster:List of reports screen->Report Poster:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:describe vechle(license  # model/make etc)->describe vechle(license  # model/make etc):Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,7,0,39,273
28,stl#Report Poster:List of reports screen->Report Poster:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields,Post Bad Driver Report to Insurance DB,TRAN_NA,7,0,39,273
29,stl#Report Poster:List of reports screen->Report Poster:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Display in non-editable fields->Display in non-editable fields:get date time and location of incident from video metadata->get date time and location of incident from video metadata:Video->Video:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields,Post Bad Driver Report to Insurance DB,TRAN_NA,10,0,39,390
30,stl#Report Poster:List of reports screen->Report Poster:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Capture Image,Post Bad Driver Report to Insurance DB,TRAN_NA,5,0,39,195
31,stl#Report Poster:List of reports screen->Report Poster:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Cancel report->Cancel report:Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,7,0,39,273
32,stl#Report Poster:Review Report->Report Poster:Review Report,Post Bad Driver Report to Insurance DB,CTRL,2,0,39,78
33,stl#Report Poster:Review Report->Report Poster:Review Report,Post Bad Driver Report to Insurance DB,EXTCLL,2,0,39,78
34,stl#Report Poster:Review Report->Report Poster:Review Report,Post Bad Driver Report to Insurance DB,INT,2,0,39,78
