id,element,useCase,type,component
41,display type of attendance for export:Types of attendance,Export attendance,control,Girl Attendance
42,display type of attendance for export:attendance,Export attendance,control,Girl Attendance
43,stl#Admin:Types of attendance,Export attendance,Stimulus,undefined
44,stl#Admin:Attendance page,Export attendance,Stimulus,undefined
45,stl#Admin:Data export success message,Export attendance,Stimulus,undefined
46,stl#Admin:Select attendance button,Export attendance,Stimulus,undefined
47,stl#Staff:Data export success message,Export attendance,Stimulus,undefined
48,stl#Staff:Types of attendance,Export attendance,Stimulus,undefined
49,stl#Staff:Attendance page,Export attendance,Stimulus,undefined
50,send reset link by email:Email Protocol,Forgets password,control,Volunteer Couch Details
51,User:password reset success message,Forgets password,boundary,Dataexportsuccessmessage
52,User:Logout Button,Forgets password,entity,LogoutButton
53,User:forgot password page,Forgets password,boundary,Paper Forms
54,User:forget password button,Forgets password,entity,LogoutButton
55,reset password:Login Info,Forgets password,control,Team Information
56,Logout Button:Remove session,Forgets password,entity,Removesession
57,Remove session:session,Forgets password,entity,Removesession
58,display forgot password page:forgot password page,Forgets password,boundary,Paper Forms
59,forget password button:display forgot password page,Forgets password,boundary,Paper Forms
60,forgot password page:reset password,Forgets password,entity,Removesession
61,forgot password page:send reset link by email,Forgets password,entity,User Details
62,reset password:password reset success message,Forgets password,boundary,Dataexportsuccessmessage
63,stl#User:password reset success message,Forgets password,Stimulus,undefined
64,stl#User:Logout Button,Forgets password,Stimulus,undefined
65,stl#User:forgot password page,Forgets password,Stimulus,undefined
66,stl#User:forget password button,Forgets password,Stimulus,undefined
67,User:Data format error message,Import data from csv,boundary,Dataexportsuccessmessage
68,User:Date import button,Import data from csv,entity,LogoutButton
69,User:Invalid input user information,Import data from csv,control,Team Information
70,User:Data import page,Import data from csv,boundary,Dataexportsuccessmessage
71,Process data:Data format error message,Import data from csv,boundary,Dataexportsuccessmessage
72,Data import page:Process data,Import data from csv,boundary,Dataexportsuccessmessage
73,Display data import page:Data import page,Import data from csv,boundary,Dataexportsuccessmessage
74,Date import button:Display data import page,Import data from csv,boundary,Dataexportsuccessmessage
75,Save teams data:Invalid input user information,Import data from csv,control,Team Information
76,Save girls data:Invalid input user information,Import data from csv,control,Team Information
77,Save Volunteers data:Invalid input user information,Import data from csv,control,Team Information
78,Process data:Save teams data,Import data from csv,control,Team Information
79,Process data:Save Volunteers data,Import data from csv,control,Volunteer Couch Details
80,Process data:Save girls data,Import data from csv,control,Girl Details
81,Save Volunteers data:User info,Import data from csv,entity,User Details
82,Save girls data:User info,Import data from csv,entity,User Details
83,Save teams data:User info,Import data from csv,entity,User Details
84,stl#User:Data format error message,Import data from csv,Stimulus,undefined
85,stl#User:Date import button,Import data from csv,Stimulus,undefined
86,stl#User:Invalid input user information,Import data from csv,Stimulus,undefined
87,stl#User:Data import page,Import data from csv,Stimulus,undefined
88,User:Login Page,Login/Logout,entity,LogoutButton
89,User:Logout Button,Login/Logout,entity,LogoutButton
90,User:Log failture message,Login/Logout,boundary,Dataexportsuccessmessage
91,User:Login success message,Login/Logout,boundary,Dataexportsuccessmessage
92,check login information:Log failture message,Login/Logout,boundary,Dataexportsuccessmessage
93,check login information:Login Info,Login/Logout,control,Team Information
94,Login Page:check login information,Login/Logout,control,Team Information
95,check login information:Login success message,Login/Logout,boundary,Dataexportsuccessmessage
96,Logout Button:Remove session,Login/Logout,entity,Removesession
97,Remove session:session,Login/Logout,entity,Removesession
98,stl#User:Login Page,Login/Logout,Stimulus,undefined
99,stl#User:Logout Button,Login/Logout,Stimulus,undefined
100,stl#User:Log failture message,Login/Logout,Stimulus,undefined
101,stl#User:Login success message,Login/Logout,Stimulus,undefined
102,User:Girls/Teams/Volunteers manage page,Manage teams/volunteers/girls,boundary,Volunteeer Coach Attendance
103,User:manage girls/teams/volunteers page,Manage teams/volunteers/girls,boundary,Volunteeer Coach Attendance
104,User:Delete information successfully,Manage teams/volunteers/girls,control,Team Information
105,User:Save modified information success message,Manage teams/volunteers/girls,boundary,Dataexportsuccessmessage
106,User:Invalid modified information,Manage teams/volunteers/girls,control,Team Information
107,Delete girls/volunteers/teams:Teams,Manage teams/volunteers/girls,control,Team Information
108,Delete girls/volunteers/teams:Girl,Manage teams/volunteers/girls,control,Girl Details
109,Delete girls/volunteers/teams:Volunteers,Manage teams/volunteers/girls,control,Volunteer Couch Details
110,Delete girls/volunteers/teams:Delete information successfully,Manage teams/volunteers/girls,control,Team Information
111,Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams,Manage teams/volunteers/girls,control,Volunteer Couch Details
112,query girl info:Girl,Manage teams/volunteers/girls,control,Girl Details
113,Save modified information:Girl,Manage teams/volunteers/girls,control,Girl Details
114,Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers,Manage teams/volunteers/girls,control,Team Information
115,query volunteers info:Girls/Teams/Volunteers manage page,Manage teams/volunteers/girls,boundary,Volunteeer Coach Attendance
116,process input information for girs/teams/volunteers:Invalid modified information,Manage teams/volunteers/girls,control,Team Information
117,process input information for girs/teams/volunteers:Required information missing error message,Manage teams/volunteers/girls,control,Team Information
118,Save modified information:Save modified information success message,Manage teams/volunteers/girls,boundary,Dataexportsuccessmessage
119,Save modified information:Teams,Manage teams/volunteers/girls,control,Team Information
120,Save modified information:Volunteers,Manage teams/volunteers/girls,control,Volunteer Couch Details
121,process input information for girs/teams/volunteers:Save modified information,Manage teams/volunteers/girls,control,Team Information
122,query teams info:Teams,Manage teams/volunteers/girls,control,Team Information
123,query volunteers info:Volunteers,Manage teams/volunteers/girls,control,Volunteer Couch Details
124,manage girls/teams/volunteers page:query girl info,Manage teams/volunteers/girls,control,Girl Details
125,query girl info:query teams info,Manage teams/volunteers/girls,control,Team Information
126,query teams info:query volunteers info,Manage teams/volunteers/girls,control,Volunteer Couch Details
127,stl#User:Girls/Teams/Volunteers manage page,Manage teams/volunteers/girls,Stimulus,undefined
128,stl#User:manage girls/teams/volunteers page,Manage teams/volunteers/girls,Stimulus,undefined
129,stl#User:Delete information successfully,Manage teams/volunteers/girls,Stimulus,undefined
130,stl#User:Save modified information success message,Manage teams/volunteers/girls,Stimulus,undefined
131,stl#User:Invalid modified information,Manage teams/volunteers/girls,Stimulus,undefined
132,User:Modify User Info,Modify user information,entity,User Details
133,User:Invalid input user information,Modify user information,control,Team Information
134,User:User info page,Modify user information,boundary,Paper Forms
135,User:Save user info success message,Modify user information,boundary,Dataexportsuccessmessage
136,Save modified user info:Invalid input user information,Modify user information,control,Team Information
137,Modify User Info:query user info,Modify user information,entity,User Details
138,Save modified user info:User info,Modify user information,entity,User Details
139,Save modified user info:Save user info success message,Modify user information,boundary,Dataexportsuccessmessage
140,User info page:Save modified user info,Modify user information,entity,User Details
141,query user info:User info,Modify user information,entity,User Details
142,query user info:User info page,Modify user information,boundary,Paper Forms
143,stl#User:Modify User Info,Modify user information,Stimulus,undefined
144,stl#User:Invalid input user information,Modify user information,Stimulus,undefined
145,stl#User:User info page,Modify user information,Stimulus,undefined
146,stl#User:Save user info success message,Modify user information,Stimulus,undefined
147,User:Invalid input user information,Monitor attendance,control,Team Information
148,User:View girls/volunteers attendance button,Monitor attendance,boundary,Volunteeer Coach Attendance
149,User:Attendance information page,Monitor attendance,control,Team Information
150,User:Attendance detail information,Monitor attendance,control,Team Information
151,query attendance detail information:Attendance detail information,Monitor attendance,control,Team Information
152,query attendance information:Attendance information,Monitor attendance,control,Team Information
153,query attendance detail information:Attendance information,Monitor attendance,control,Team Information
154,Attendance information page:query attendance detail information,Monitor attendance,control,Team Information
155,query attendance information:Attendance information page,Monitor attendance,control,Team Information
156,query attendance detail information:Invalid input user information,Monitor attendance,control,Team Information
157,View girls/volunteers attendance button:query attendance information,Monitor attendance,control,Team Information
158,stl#User:Invalid input user information,Monitor attendance,Stimulus,undefined
159,stl#User:View girls/volunteers attendance button,Monitor attendance,Stimulus,undefined
160,stl#User:Attendance information page,Monitor attendance,Stimulus,undefined
161,stl#User:Attendance detail information,Monitor attendance,Stimulus,undefined
162,Volunteer coach:Login page,Record attendance,entity,LogoutButton
163,Volunteer coach:Enter attendance detail page,Record attendance,boundary,Volunteeer Coach Attendance
164,Volunteer coach:Invalid input attendance information,Record attendance,control,Team Information
165,Volunteer coach:Duplicate attendance information,Record attendance,control,Team Information
166,save attendance detail:Attendance Detail,Record attendance,control,Girl Attendance
167,save attendance detail:Duplicate attendance information,Record attendance,control,Team Information
168,Enter attendance detail page:validate input attendance info,Record attendance,control,Girl Attendance
169,validate login information:Enter attendance detail page,Record attendance,boundary,Volunteeer Coach Attendance
170,validate input attendance info:Invalid input attendance information,Record attendance,control,Team Information
171,validate login information:Login,Record attendance,entity,LogoutButton
172,Login page:validate login information,Record attendance,control,Team Information
173,validate input attendance info:save attendance detail,Record attendance,control,Girl Attendance
174,stl#Volunteer coach:Login page,Record attendance,Stimulus,undefined
175,stl#Volunteer coach:Enter attendance detail page,Record attendance,Stimulus,undefined
176,stl#Volunteer coach:Invalid input attendance information,Record attendance,Stimulus,undefined
177,stl#Volunteer coach:Duplicate attendance information,Record attendance,Stimulus,undefined
