id,path,transactional,path_length,diagram,useCase
71,User->Query Users List Button->query user list->user list filter box,CTRL,4,Browse Users,Browse Users
72,User->Query Users List Button->query user list->user list filter box,INT,4,Browse Users,Browse Users
73,User->Query Users List Button->query user list->User,CTRL,4,Browse Users,Browse Users
74,User->Query Users List Button->query user list->User,DM,4,Browse Users,Browse Users
75,User->Query Users List Button->query user list->User,EI,4,Browse Users,Browse Users
76,User->user list filter box->Filter users->Filtered List of Users,CTRL,4,Browse Users,Browse Users
77,User->user list filter box->Filter users->Filtered List of Users,INT,4,Browse Users,Browse Users
78,User->Click user suspend button->Prompt confirm dialog->Confirm Dialog,CTRL,4,Suspend User - Confirm,Suspend User - Confirm
79,User->Click user suspend button->Prompt confirm dialog->Confirm Dialog,INT,4,Suspend User - Confirm,Suspend User - Confirm
80,User->Confirm Dialog->Suspend User->User List,CTRL,4,Suspend User - Confirm,Suspend User - Confirm
81,User->Confirm Dialog->Suspend User->User List,INT,4,Suspend User - Confirm,Suspend User - Confirm
82,User->Confirm Dialog->Suspend User->User,CTRL,4,Suspend User - Confirm,Suspend User - Confirm
83,User->Confirm Dialog->Suspend User->User,DM,4,Suspend User - Confirm,Suspend User - Confirm
84,User->Confirm Dialog->Suspend User->User,EI,4,Suspend User - Confirm,Suspend User - Confirm
85,Admin->Event Update Button->retrieve events->Event List,CTRL,4,Update Event,Update Event
86,Admin->Event Update Button->retrieve events->Event List,INT,4,Update Event,Update Event
87,Admin->Event Update Button->retrieve events->Event,CTRL,4,Update Event,Update Event
88,Admin->Event Update Button->retrieve events->Event,DM,4,Update Event,Update Event
89,Admin->Event Update Button->retrieve events->Event,EI,4,Update Event,Update Event
90,Admin->Event List->Prompt Event Update Dialog->Event Information Update Page,CTRL,4,Update Event,Update Event
91,Admin->Event List->Prompt Event Update Dialog->Event Information Update Page,INT,4,Update Event,Update Event
92,Admin->Event Information Update Page->Update Event Information->Event,CTRL,4,Update Event,Update Event
93,Admin->Event Information Update Page->Update Event Information->Event,DM,4,Update Event,Update Event
94,Admin->Event Information Update Page->Update Event Information->Event,EI,4,Update Event,Update Event
95,User->Query Picture List->retrive the list of picture->Image Filter Box,CTRL,4,Search Pictures,Search Pictures
96,User->Query Picture List->retrive the list of picture->Image Filter Box,INT,4,Search Pictures,Search Pictures
97,User->Query Picture List->retrive the list of picture->Picture,CTRL,4,Search Pictures,Search Pictures
98,User->Query Picture List->retrive the list of picture->Picture,DM,4,Search Pictures,Search Pictures
99,User->Query Picture List->retrive the list of picture->Picture,EI,4,Search Pictures,Search Pictures
100,User->Image Filter Box->Filter Pictures->List of pictures,CTRL,4,Search Pictures,Search Pictures
101,User->Image Filter Box->Filter Pictures->List of pictures,INT,4,Search Pictures,Search Pictures
102,User->Picture restore button->Restore reported picture->Report,CTRL,4,Restore Reported Picture,Restore Reported Picture
103,User->Picture restore button->Restore reported picture->Report,DM,4,Restore Reported Picture,Restore Reported Picture
104,User->Picture restore button->Restore reported picture->Report,EI,4,Restore Reported Picture,Restore Reported Picture
105,Admin->Click system setting button->Load system setting page->System Setting Page,CTRL,4,Change App Settings,Change App Settings
106,Admin->Click system setting button->Load system setting page->System Setting Page,INT,4,Change App Settings,Change App Settings
107,Admin->System Setting Page->Store System Settings->System Settings,CTRL,4,Change App Settings,Change App Settings
108,Admin->System Setting Page->Store System Settings->System Settings,DM,4,Change App Settings,Change App Settings
109,Admin->System Setting Page->Store System Settings->System Settings,EI,4,Change App Settings,Change App Settings
110,Admin->Click the number of pictures posted per month->Search pictures posted in the month->Pictures,CTRL,4,Generate Statistics Report,Generate Statistics Report
111,Admin->Click the number of pictures posted per month->Search pictures posted in the month->Pictures,DM,4,Generate Statistics Report,Generate Statistics Report
112,Admin->Click the number of pictures posted per month->Search pictures posted in the month->Pictures,EI,4,Generate Statistics Report,Generate Statistics Report
113,Admin->Click the number of pictures posted per month->Search pictures posted in the month->The number of pictures per month,CTRL,4,Generate Statistics Report,Generate Statistics Report
114,Admin->Click the number of pictures posted per month->Search pictures posted in the month->The number of pictures per month,INT,4,Generate Statistics Report,Generate Statistics Report
115,User->Login Page->Check username and password->Facebook Service,CTRL,4,Login,Login
116,User->Login Page->Check username and password->Facebook Service,EXTIVK,4,Login,Login
117,User->Login Page->Check username and password->App Main Page,CTRL,4,Login,Login
118,User->Login Page->Check username and password->App Main Page,INT,4,Login,Login
119,User->Login Page->Check username and password->User,CTRL,4,Login,Login
120,User->Login Page->Check username and password->User,DM,4,Login,Login
121,User->Login Page->Check username and password->User,EI,4,Login,Login
122,User->Register Page->Check User Information->User,CTRL,4,Register,Register
123,User->Register Page->Check User Information->User,DM,4,Register,Register
124,User->Register Page->Check User Information->User,EI,4,Register,Register
125,User->Register Page->Check User Information->Warning Invalid Information,CTRL,4,Register,Register
126,User->Register Page->Check User Information->Warning Invalid Information,INT,4,Register,Register
127,User->Logout Button->Clear Local Storage and Exit->Local Storage,CTRL,4,Logout,Logout
128,User->Logout Button->Clear Local Storage and Exit->Local Storage,DM,4,Logout,Logout
129,User->Logout Button->Clear Local Storage and Exit->Local Storage,EI,4,Logout,Logout
130,User->Radius Setting Button->Search pictures by radius->Pictures,CTRL,4,View Nearby Pictures,View Nearby Pictures
131,User->Radius Setting Button->Search pictures by radius->Pictures,DM,4,View Nearby Pictures,View Nearby Pictures
132,User->Radius Setting Button->Search pictures by radius->Pictures,EI,4,View Nearby Pictures,View Nearby Pictures
