id,path,functional,transactional,path_length, boundary_num, control_num, entity_num, actor_num, utw, diagram,useCase
33,User->Click user suspend button->Prompt confirm dialog->Confirm Dialog,EQ,CTRL|INT,4,2,1,0,1,3,Suspend User - Confirm,Suspend User - Confirm
34,User->Confirm Dialog->Suspend User->User List,EQ,CTRL|INT,4,2,1,0,1,3,Suspend User - Confirm,Suspend User - Confirm
35,User->Confirm Dialog->Suspend User->User,EI,CTRL|DM|EI,4,1,1,1,1,1,Suspend User - Confirm,Suspend User - Confirm
36,Admin->Event Update Button->retrieve events->Event List,EQ,CTRL|INT,4,2,1,0,1,3,Update Event,Update Event
37,Admin->Event Update Button->retrieve events->Event,EI,CTRL|DM|EI,4,1,1,1,1,1,Update Event,Update Event
38,Admin->Event List->Prompt Event Update Dialog->Event Information Update Page,EQ,CTRL|INT,4,2,1,0,1,3,Update Event,Update Event
39,Admin->Event Information Update Page->Update Event Information->Event,EI,CTRL|DM|EI,4,1,1,1,1,1,Update Event,Update Event
40,User->Query Picture List->retrive the list of picture->Image Filter Box,EQ,CTRL|INT,4,2,1,0,1,3,Search Pictures,Search Pictures
41,User->Query Picture List->retrive the list of picture->Picture,EI,CTRL|DM|EI,4,1,1,1,1,1,Search Pictures,Search Pictures
42,User->Image Filter Box->Filter Pictures->List of pictures,EQ,CTRL|INT,4,2,1,0,1,3,Search Pictures,Search Pictures
43,User->Picture restore button->Restore reported picture->Report,EI,CTRL|DM|EI,4,1,1,1,1,1,Restore Reported Picture,Restore Reported Picture
44,Admin->Click system setting button->Load system setting page->System Setting Page,EQ,CTRL|INT,4,2,1,0,1,3,Change App Settings,Change App Settings
45,Admin->System Setting Page->Store System Settings->System Settings,EI,CTRL|DM|EI,4,1,1,1,1,1,Change App Settings,Change App Settings
46,Admin->Click the number of pictures posted per month->Search pictures posted in the month->Pictures,EI,CTRL|DM|EI,4,1,1,1,1,1,Generate Statistics Report,Generate Statistics Report
47,Admin->Click the number of pictures posted per month->Search pictures posted in the month->The number of pictures per month,EQ,CTRL|INT,4,2,1,0,1,3,Generate Statistics Report,Generate Statistics Report
48,User->Login Page->Check username and password->Facebook Service,FUNC_NA,CTRL|EXTIVK,4,1,1,0,2,1,Login,Login
49,User->Login Page->Check username and password->App Main Page,EQ,CTRL|INT,4,2,1,0,1,3,Login,Login
50,User->Login Page->Check username and password->User,EI,CTRL|DM|EI,4,1,1,1,1,1,Login,Login
51,User->Register Page->Check User Information->User,EI,CTRL|DM|EI,4,1,1,1,1,1,Register,Register
52,User->Register Page->Check User Information->Warning Invalid Information,EQ,CTRL|INT,4,2,1,0,1,3,Register,Register
53,User->Logout Button->Clear Local Storage and Exit->Local Storage,EI,CTRL|DM|EI,4,1,1,1,1,1,Logout,Logout
54,User->Radius Setting Button->Search pictures by radius->Pictures,EI,CTRL|DM|EI,4,1,1,1,1,1,View Nearby Pictures,View Nearby Pictures
