id,element,useCase,type,component
128,stl#administrator:path list,associate a survey with a path,Stimulus,undefined
129,stl#administrator:success message,associate a survey with a path,Stimulus,undefined
130,stl#administrator:school list amd survey list page,associate a survey with a path,Stimulus,undefined
131,administrator:school list page,delete a path,boundary,SPSListScreen
132,administrator:confirmation page,delete a path,control,SurveyConfigurationPage
133,administrator:path list,delete a path,control,pathdb
134,administrator:no answer under path message,delete a path,control,Association Management
135,administrator:success message,delete a path,control,Survey Management
136,check related answers under paths:prompt confirmation page,delete a path,control,SurveyConfigurationPage
137,check related answers under paths:school informaiton,delete a path,entity,schoolinformaiton
138,check related answers under paths:path and location information,delete a path,entity,schoolinformaiton
139,path list:check related answers under paths,delete a path,control,$help://use_case_model_pattern.htm
140,confirmation page:delete the path and answers,delete a path,control,$help://use_case_model_pattern.htm
141,prompt confirmation page:confirmation page,delete a path,control,SurveyConfigurationPage
142,delete the path and answers:path and location information,delete a path,entity,schoolinformaiton
143,delete the path and answers:no answer under path message,delete a path,control,Association Management
144,delete the path and answers:success message,delete a path,control,Survey Management
145,display error message for same name and address:path list,delete a path,control,pathdb
146,load path list form db:display error message for same name and address,delete a path,control,Association Management
147,load path list form db:school informaiton,delete a path,entity,schoolinformaiton
148,load path list form db:path db,delete a path,control,pathdb
149,load path list form db:path list,delete a path,control,pathdb
150,school list page:load path list form db,delete a path,control,pathdb
151,stl#administrator:school list page,delete a path,Stimulus,undefined
152,stl#administrator:confirmation page,delete a path,Stimulus,undefined
153,stl#administrator:path list,delete a path,Stimulus,undefined
154,stl#administrator:no answer under path message,delete a path,Stimulus,undefined
155,stl#administrator:success message,delete a path,Stimulus,undefined
156,administrator:success message,delete a school,control,Survey Management
157,administrator:school list page,delete a school,entity,schoolinformaiton
158,administrator:same school and name message,delete a school,control,Association Management
159,delete the school and address:success message,delete a school,control,Survey Management
160,delete the school and address:school informaiton,delete a school,entity,schoolinformaiton
161,retrieve school information from db:delete the school and address,delete a school,entity,schoolinformaiton
162,display error message for same name and address:same school and name message,delete a school,control,Association Management
163,retrieve school information from db:display error message for same name and address,delete a school,control,Association Management
164,retrieve school information from db:school informaiton,delete a school,entity,schoolinformaiton
165,school list page:retrieve school information from db,delete a school,entity,schoolinformaiton
166,same school and name message:redirect survey deletion page,delete a school,control,SurveyConfigurationPage
167,redirect survey deletion page:school list page,delete a school,entity,schoolinformaiton
168,stl#administrator:success message,delete a school,Stimulus,undefined
169,stl#administrator:school list page,delete a school,Stimulus,undefined
170,stl#administrator:same school and name message,delete a school,Stimulus,undefined
171,administrator:confirmation message,delete a survey,control,SurveyConfigurationPage
172,administrator:survey list page,delete a survey,boundary,SurveyExportPage
173,administrator:delete succes message,delete a survey,boundary,SurveyDeploymentPage
174,delete survey from db:survey monkey,delete a survey,control,Survey Management
175,confirm message about irreversible operation:survey monkey,delete a survey,control,Survey Management
176,check answers under survey:confirm message about irreversible operation,delete a survey,control,SurveyConfigurationPage
177,check answers under survey:survey db,delete a survey,control,Survey Management
178,survey list page:check answers under survey,delete a survey,control,Survey Management
179,confirm message about irreversible operation:confirmation message,delete a survey,control,SurveyConfigurationPage
180,confirm message about irreversible operation:survey database,delete a survey,entity,MySQLDatabase
181,confirmation message:redirect survey deletion page,delete a survey,control,SurveyConfigurationPage
182,confirmation message:delete survey from db,delete a survey,boundary,SurveyDeploymentPage
183,delete survey from db:delete succes message,delete a survey,boundary,SurveyDeploymentPage
184,delete survey from db:survey db,delete a survey,control,Survey Management
185,redirect survey deletion page:survey list page,delete a survey,boundary,SurveyExportPage
186,stl#administrator:confirmation message,delete a survey,Stimulus,undefined
187,stl#administrator:survey list page,delete a survey,Stimulus,undefined
188,stl#administrator:delete succes message,delete a survey,Stimulus,undefined
189,administrator:survey report,exports a survey,boundary,SurveyExportPage
190,administrator:school list amd survey list page,exports a survey,boundary,SurveyExportPage
191,administrator:path list,exports a survey,boundary,SPSListScreen
192,construct a survey report:answer,exports a survey,control,answer
193,construct a survey report:display survey report,exports a survey,boundary,SurveyExportPage
194,construct a survey report:path list,exports a survey,boundary,SPSListScreen
195,retrieve survey detail from db:construct a survey report,exports a survey,boundary,SurveyExportPage
196,display survey report:survey report,exports a survey,boundary,SurveyExportPage
197,retrieve survey detail from db:survey list,exports a survey,control,Survey Management
198,school list amd survey list page:retrieve survey detail from db,exports a survey,boundary,SurveyDeploymentPage
199,stl#administrator:survey report,exports a survey,Stimulus,undefined
200,stl#administrator:school list amd survey list page,exports a survey,Stimulus,undefined
201,stl#administrator:path list,exports a survey,Stimulus,undefined
202,administrator:question category page,loads an existing survey from the model device,boundary,Question Category Screen
203,administrator:load survey button,loads an existing survey from the model device,boundary,SurveyDeploymentPage
204,administrator:no saved survey found message,loads an existing survey from the model device,control,Survey Management
205,load and continue a survey fro record:tempoarary file,loads an existing survey from the model device,entity,System Boundary
206,load and continue a survey fro record:question category page,loads an existing survey from the model device,boundary,Question Category Screen
207,load and continue a survey fro record:no saved survey found message,loads an existing survey from the model device,control,Survey Management
208,load survey button:load and continue a survey fro record,loads an existing survey from the model device,control,Survey Management
209,stl#administrator:question category page,loads an existing survey from the model device,Stimulus,undefined
210,stl#administrator:load survey button,loads an existing survey from the model device,Stimulus,undefined
211,stl#administrator:no saved survey found message,loads an existing survey from the model device,Stimulus,undefined
212,administrator:same school and name message,modify a shcool name,control,Association Management
213,administrator:school list page,modify a shcool name,entity,schoolinformaiton
214,administrator:success message,modify a shcool name,control,Survey Management
215,display error message for same name and address:same school and name message,modify a shcool name,control,Association Management
216,retrieve school information from db:display error message for same name and address,modify a shcool name,control,Association Management
217,retrieve school information from db:school informaiton,modify a shcool name,entity,schoolinformaiton
218,retrieve school information from db:update the school and address,modify a shcool name,entity,schoolinformaiton
219,school list page:retrieve school information from db,modify a shcool name,entity,schoolinformaiton
220,update the school and address:school informaiton,modify a shcool name,entity,schoolinformaiton
221,update the school and address:success message,modify a shcool name,control,Survey Management
222,stl#administrator:same school and name message,modify a shcool name,Stimulus,undefined
223,stl#administrator:school list page,modify a shcool name,Stimulus,undefined
224,stl#administrator:success message,modify a shcool name,Stimulus,undefined
225,administrator:confirmation dialog,retract a survey,control,SurveyConfigurationPage
226,administrator:quit without saving button,retract a survey,entity,schoolinformaiton
227,administrator:delete success message,retract a survey,boundary,SurveyDeploymentPage
228,Display a confirmation dialog:confirmation dialog,retract a survey,control,SurveyConfigurationPage
229,Display a confirmation dialog:answer storage,retract a survey,control,answer
230,quit without saving button:Display a confirmation dialog,retract a survey,control,SurveyConfigurationPage
231,delete answers:answer storage,retract a survey,control,answer
232,confirmation dialog:delete answers,retract a survey,control,answer
233,delete answers:delete success message,retract a survey,boundary,SurveyDeploymentPage
234,delete answers:temprary file,retract a survey,entity,System Boundary
235,stl#administrator:confirmation dialog,retract a survey,Stimulus,undefined
236,stl#administrator:quit without saving button,retract a survey,Stimulus,undefined
237,stl#administrator:delete success message,retract a survey,Stimulus,undefined
238,administrator:out of available storage error,save/load a survey,boundary,outofavailablestorageerror
239,administrator:error message for over 500 characters,save/load a survey,boundary,outofavailablestorageerror
240,administrator:save button,save/load a survey,control,savebutton
241,administrator:insert success,save/load a survey,boundary,Mobile Service
242,insert the comment:comment,save/load a survey,control,HomeScreen
243,insert the comment:error message for over 500 characters,save/load a survey,boundary,outofavailablestorageerror
244,insert the comment:insert success,save/load a survey,boundary,Mobile Service
245,out of available storage error:insert the comment,save/load a survey,control,HomeScreen
246,save to temporary file:out of available storage error,save/load a survey,boundary,outofavailablestorageerror
247,save button:save to temporary file,save/load a survey,control,savebutton
248,save to temporary file:tempoarary file,save/load a survey,entity,System Boundary
249,stl#administrator:out of available storage error,save/load a survey,Stimulus,undefined
250,stl#administrator:error message for over 500 characters,save/load a survey,Stimulus,undefined
251,stl#administrator:save button,save/load a survey,Stimulus,undefined
252,stl#administrator:insert success,save/load a survey,Stimulus,undefined
253,administrator:survey list,start a new survey,control,Survey Management
254,administrator:new survey button,start a new survey,control,Survey Management
255,administrator:path list,start a new survey,boundary,SPSListScreen
256,administrator:shcool list,start a new survey,boundary,SPSListScreen
257,retrive school path and survey:answer,start a new survey,control,answer
258,display path list:path list,start a new survey,boundary,SPSListScreen
259,display path list:display survey list and question list,start a new survey,boundary,Question Screen
260,display path list:survey list,start a new survey,control,Survey Management
261,shcool list:display path list,start a new survey,boundary,SPSListScreen
262,display school list:shcool list,start a new survey,boundary,SPSListScreen
263,retrive school path and survey:display school list,start a new survey,entity,schoolinformaiton
264,display survey list and question list:survey list,start a new survey,control,Survey Management
265,display survey list and question list:question db,start a new survey,boundary,Question Screen
266,new survey button:send request,start a new survey,boundary,Question Screen
267,new survey button:retrive school path and survey,start a new survey,control,Survey Management
268,retrive school path and survey:survey list,start a new survey,control,Survey Management
269,send request:retrive school path and survey,start a new survey,control,Survey Management
270,send request:survey list,start a new survey,control,Survey Management
271,stl#administrator:survey list,start a new survey,Stimulus,undefined
272,stl#administrator:new survey button,start a new survey,Stimulus,undefined
273,stl#administrator:path list,start a new survey,Stimulus,undefined
274,stl#administrator:shcool list,start a new survey,Stimulus,undefined
275,administrator:unswered questions found message,submit a survey,boundary,Question Screen
276,administrator:submit button,submit a survey,entity,schoolinformaiton
277,administrator:answer stored succeeded,submit a survey,control,answer
278,check complete answers:answer storage,submit a survey,control,answer
279,insert answer to storage:answer storage,submit a survey,control,answer
280,insert answer to storage:answer stored succeeded,submit a survey,control,answer
281,check complete answers:insert answer to storage,submit a survey,control,answer
282,check complete answers:unswered questions found message,submit a survey,boundary,Question Screen
283,submit button:check complete answers,submit a survey,control,answer
284,stl#administrator:unswered questions found message,submit a survey,Stimulus,undefined
285,stl#administrator:submit button,submit a survey,Stimulus,undefined
286,stl#administrator:answer stored succeeded,submit a survey,Stimulus,undefined
287,administrator:success message,unlink an association,control,Survey Management
288,administrator:survey list,unlink an association,control,Survey Management
289,administrator:success message,unlink an association,control,Survey Management
290,check if association between path and survey in db:path and location information,unlink an association,entity,schoolinformaiton
291,check if association between path and survey in db:insert an association into db,unlink an association,control,Association Management
292,success message:check if association between path and survey in db,unlink an association,control,Association Management
293,insert an association into db:success message,unlink an association,control,Survey Management
294,insert an association into db:path and location information,unlink an association,entity,schoolinformaiton
295,update survey in db:success message,unlink an association,control,Survey Management
296,update survey in db:survey,unlink an association,control,Survey Management
297,survey list:update survey in db,unlink an association,control,Survey Management
298,stl#administrator:success message,unlink an association,Stimulus,undefined
299,stl#administrator:survey list,unlink an association,Stimulus,undefined
300,stl#administrator:success message,unlink an association,Stimulus,undefined
