id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
41,User:selects an appropriate time period to look for data-->selects an appropriate time period to look for data:returns data from the time period-->returns data from the time period:outputs its Hiring Data in a readable format-->outputs its Hiring Data in a readable format:Posting db,EQ,2,4,3,1,0,boundary->boundary->control->boundary
42,User:selects an appropriate time period to look for data-->selects an appropriate time period to look for data:returns data from the time period-->returns data from the time period:outputs its Hiring Data in a readable format-->outputs its Hiring Data in a readable format:Homepage,EQ,2,4,3,1,0,boundary->boundary->control->boundary
43,User:click delete button-->click delete button:removes the posting from online view-->removes the posting from online view:posting db,EQ,0,3,3,0,0,boundary->boundary->boundary
44,User:click delete button-->click delete button:removes the posting from online view-->removes the posting from online view:informs User of the successful post deletion-->informs User of the successful post deletion:Homepage,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
45,User:click delete button-->click delete button:archives the posting -->archives the posting :removes the posting from online view-->removes the posting from online view:posting db,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
46,User:click delete button-->click delete button:archives the posting -->archives the posting :removes the posting from online view-->removes the posting from online view:informs User of the successful post deletion-->informs User of the successful post deletion:Homepage,EQ,2,5,5,0,0,boundary->boundary->boundary->boundary->boundary
47,User:selects the appropriate posting-->selects the appropriate posting:archives the posting -->archives the posting :removes the posting from online view-->removes the posting from online view:posting db,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
48,User:selects the appropriate posting-->selects the appropriate posting:archives the posting -->archives the posting :removes the posting from online view-->removes the posting from online view:informs User of the successful post deletion-->informs User of the successful post deletion:Homepage,EQ,1,5,5,0,0,boundary->boundary->boundary->boundary->boundary
49,User:Delete Posting Page-->Delete Posting Page:Delete Posting information-->Delete Posting information:Show confirmation page-->Show confirmation page:Posting db,EQ,3,4,4,0,0,boundary->boundary->boundary->boundary
50,User:Delete Posting Page-->Delete Posting Page:Delete Posting information-->Delete Posting information:Show confirmation page-->Show confirmation page:Homepage,EQ,2,4,4,0,0,boundary->boundary->boundary->boundary
51,User:Delete Posting Page-->Delete Posting Page:Delete Posting information-->Delete Posting information:Show confirmation page-->Show confirmation page:Delete Posting Page-->Delete Posting Page:Delete Posting information,EQ,4,5,5,0,0,boundary->boundary->boundary->boundary->boundary
52,User:Edit Application Status Page-->Edit Application Status Page:Edit Applications information-->Edit Applications information:Show confirmation page-->Show confirmation page:Homepage,EO,0,4,1,3,0,control->control->control->boundary
53,User:Edit Application Status Page-->Edit Application Status Page:Edit Applications information-->Edit Applications information:Show confirmation page-->Show confirmation page:Edit Application Status Page-->Edit Application Status Page:Edit Applications information,EQ,0,5,0,5,0,control->control->control->control->control
54,User:Edit Application Status Page-->Edit Application Status Page:Edit Applications information-->Edit Applications information:Show confirmation page-->Show confirmation page:Application db,EQ,0,4,0,4,0,control->control->control->control
55,User:select the appropriate posting and view  profile-->select the appropriate posting and view  profile:returns the correct applicant-->returns the correct applicant:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Homepage,EQ,1,4,3,1,0,boundary->control->boundary->boundary
56,User:marks the user as either qualified unqualified or processing-->marks the user as either qualified unqualified or processing:returns the correct applicant-->returns the correct applicant:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Homepage,EO,2,4,2,2,0,control->control->boundary->boundary
57,User:View Application Page-->View Application Page:Choose Applications-->Choose Applications:Show confirmation page-->Show confirmation page:View Application Page-->View Application Page:Choose Applications,EQ,0,5,5,0,0,boundary->boundary->boundary->boundary->boundary
58,User:View Application Page-->View Application Page:Choose Applications-->Choose Applications:Show confirmation page-->Show confirmation page:Homepage,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
59,User:selects the appropriate posting and clicks Edit-->selects the appropriate posting and clicks Edit:retrieves the posting selected-->retrieves the posting selected:modifies posting identification data-->modifies posting identification data:Changes are saved in the system-->Changes are saved in the system:Posting db,EQ,0,5,5,0,0,boundary->boundary->boundary->boundary->boundary
60,User:selects the appropriate posting and clicks Edit-->selects the appropriate posting and clicks Edit:retrieves the posting selected-->retrieves the posting selected:modifies posting identification data-->modifies posting identification data:Changes are saved in the system-->Changes are saved in the system:generates a message to inform the User-->generates a message to inform the User:Homepage,EQ,1,6,5,1,0,boundary->boundary->boundary->boundary->control->boundary
61,User:selects the appropriate posting and clicks Edit-->selects the appropriate posting and clicks Edit:retrieves the posting selected-->retrieves the posting selected:Show confirmation page-->Show confirmation page:selects the appropriate posting and clicks Edit-->selects the appropriate posting and clicks Edit:retrieves the posting selected,EQ,0,5,5,0,0,boundary->boundary->boundary->boundary->boundary
62,User:selects the appropriate posting and clicks Edit-->selects the appropriate posting and clicks Edit:retrieves the posting selected-->retrieves the posting selected:Show confirmation page-->Show confirmation page:Posting db,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
63,User:selects the appropriate posting and clicks Edit-->selects the appropriate posting and clicks Edit:retrieves the posting selected-->retrieves the posting selected:Show confirmation page-->Show confirmation page:Homepage,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
64,User:fills out relevant information about the posting-->fills out relevant information about the posting:modifies posting identification data-->modifies posting identification data:Changes are saved in the system-->Changes are saved in the system:Posting db,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
65,User:fills out relevant information about the posting-->fills out relevant information about the posting:modifies posting identification data-->modifies posting identification data:Changes are saved in the system-->Changes are saved in the system:generates a message to inform the User-->generates a message to inform the User:Homepage,EQ,1,5,4,1,0,boundary->boundary->boundary->control->boundary
66,User:Clicks Submit-->Clicks Submit:modifies posting identification data-->modifies posting identification data:Changes are saved in the system-->Changes are saved in the system:Posting db,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
67,User:Clicks Submit-->Clicks Submit:modifies posting identification data-->modifies posting identification data:Changes are saved in the system-->Changes are saved in the system:generates a message to inform the User-->generates a message to inform the User:Homepage,EQ,1,5,4,1,0,boundary->boundary->boundary->control->boundary
68,User:enters in the new values -->enters in the new values :saves the data in the database-->saves the data in the database:informs the User of the success-->informs the User of the success:Homepage,EQ,1,4,2,2,0,boundary->control->control->boundary
69,User:enters in the new values -->enters in the new values :saves the data in the database-->saves the data in the database:User Profile db,EQ,1,3,2,1,0,boundary->control->boundary
70,User:selects the "Save" Button-->selects the "Save" Button:saves the data in the database-->saves the data in the database:informs the User of the success-->informs the User of the success:Homepage,EQ,1,4,2,2,0,boundary->control->control->boundary
71,User:selects the "Save" Button-->selects the "Save" Button:saves the data in the database-->saves the data in the database:User Profile db,EQ,1,3,2,1,0,boundary->control->boundary
72,User:Login page-->Login page:Validate usename and password-->Validate usename and password:Show confirmation-->Show confirmation:Login page-->Login page:Validate usename and password,EQ,0,5,2,3,0,boundary->control->control->boundary->control
73,User:Login page-->Login page:Validate usename and password-->Validate usename and password:Show confirmation-->Show confirmation:Homepage,EQ,0,4,2,2,0,boundary->control->control->boundary
74,User:Logout page-->Logout page:Validate usename and password -->Validate usename and password :End session-->End session:Show confirmation-->Show confirmation:Logout page-->Logout page:Validate usename and password ,EQ,1,6,2,4,0,boundary->control->control->control->boundary->control
75,User:Logout page-->Logout page:Validate usename and password -->Validate usename and password :End session-->End session:Show confirmation-->Show confirmation:Homepage,EQ,1,5,2,3,0,boundary->control->control->control->boundary
76,User:selects Forgot Password-->selects Forgot Password:sends an email to the account's email-->sends an email to the account's email:show confirmation page-->show confirmation page:Homepage,EQ,1,4,2,1,1,boundary->entity->control->boundary
77,User:selects Forgot Password-->selects Forgot Password:sends an email to the account's email-->sends an email to the account's email:Show confirmation page-->Show confirmation page:fills out a legitimate  account's id/email -->fills out a legitimate  account's id/email :sends an email to the account's email-->sends an email to the account's email:Show confirmation page,EQ,2,6,1,2,3,boundary->entity->control->entity->entity->control
78,User:selects Forgot Password-->selects Forgot Password:sends an email to the account's email-->sends an email to the account's email:Show confirmation page-->Show confirmation page:fills out a legitimate  account's id/email -->fills out a legitimate  account's id/email :sends an email to the account's email-->sends an email to the account's email:show confirmation page-->show confirmation page:Homepage,EQ,2,7,2,2,3,boundary->entity->control->entity->entity->control->boundary
79,User:selects Forgot Password-->selects Forgot Password:sends an email to the account's email-->sends an email to the account's email:Show confirmation page-->Show confirmation page:User db,EI,2,4,1,1,2,boundary->entity->control->entity
80,User:selects Forgot Password-->selects Forgot Password:sends an email to the account's email-->sends an email to the account's email:Show confirmation page-->Show confirmation page:Homepage,EQ,1,4,2,1,1,boundary->entity->control->boundary
81,User:fills out a legitimate  account's id/email -->fills out a legitimate  account's id/email :sends an email to the account's email-->sends an email to the account's email:show confirmation page-->show confirmation page:Homepage,EO,1,4,1,1,2,entity->entity->control->boundary
82,User:fills out a legitimate  account's id/email -->fills out a legitimate  account's id/email :sends an email to the account's email-->sends an email to the account's email:Show confirmation page-->Show confirmation page:fills out a legitimate  account's id/email -->fills out a legitimate  account's id/email :sends an email to the account's email,EI,1,5,0,1,4,entity->entity->control->entity->entity
83,User:fills out a legitimate  account's id/email -->fills out a legitimate  account's id/email :sends an email to the account's email-->sends an email to the account's email:Show confirmation page-->Show confirmation page:User db,EI,2,4,0,1,3,entity->entity->control->entity
84,User:fills out a legitimate  account's id/email -->fills out a legitimate  account's id/email :sends an email to the account's email-->sends an email to the account's email:Show confirmation page-->Show confirmation page:Homepage,EO,1,4,1,1,2,entity->entity->control->boundary
85,User:selects the appropriate applicant and views his/her profile-->selects the appropriate applicant and views his/her profile:returns the correct applicant-->returns the correct applicant:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Interview db,EQ,2,4,2,1,1,boundary->control->boundary->entity
86,User:selects the appropriate applicant and views his/her profile-->selects the appropriate applicant and views his/her profile:returns the correct applicant-->returns the correct applicant:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Homepage,EQ,2,4,3,1,0,boundary->control->boundary->boundary
87,User:marks the user as interviewing-->marks the user as interviewing:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Interview db,EQ,1,3,1,1,1,control->boundary->entity
88,User:marks the user as interviewing-->marks the user as interviewing:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Homepage,EO,1,3,2,1,0,control->boundary->boundary
89,User:looks through a list of qualified applicants -->looks through a list of qualified applicants :returns the correct applicant-->returns the correct applicant:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Interview db,EQ,1,4,1,2,1,control->control->boundary->entity
90,User:looks through a list of qualified applicants -->looks through a list of qualified applicants :returns the correct applicant-->returns the correct applicant:modifies the Applicant profile to reflect User's change-->modifies the Applicant profile to reflect User's change:Homepage,EO,1,4,2,2,0,control->control->boundary->boundary
91,User:sorts/filters the applicants -->sorts/filters the applicants :returns all of the applicants who have applied to the position -->returns all of the applicants who have applied to the position :returns the applicants that match the sort/filter-->returns the applicants that match the sort/filter:Homepage,EO,2,4,1,3,0,control->control->control->boundary
92,User:selects the appropriate posting-->selects the appropriate posting:returns all of the applicants who have applied to the position -->returns all of the applicants who have applied to the position :returns the applicants that match the sort/filter-->returns the applicants that match the sort/filter:Homepage,EQ,2,4,2,2,0,boundary->control->control->boundary
93,User:selects the appropriate postings -->selects the appropriate postings :returns information about that specific posting-->returns information about that specific posting:Show confirmation page-->Show confirmation page:selects the appropriate postings -->selects the appropriate postings :returns information about that specific posting,EQ,0,5,2,3,0,boundary->control->control->boundary->control
94,User:selects the appropriate postings -->selects the appropriate postings :returns information about that specific posting-->returns information about that specific posting:Show confirmation page-->Show confirmation page:Homepage,EQ,0,4,2,2,0,boundary->control->control->boundary
95,User:selects the appropriate postings -->selects the appropriate postings :returns information about that specific posting-->returns information about that specific posting:Homepage,EQ,1,3,2,1,0,boundary->control->boundary
96,User:clicks "Edit User Profile" button-->clicks "Edit User Profile" button:returns the User Profile for the User -->returns the User Profile for the User :Show confirmation page-->Show confirmation page:clicks "Edit User Profile" button-->clicks "Edit User Profile" button:returns the User Profile for the User ,EQ,3,5,2,3,0,boundary->control->control->boundary->control
97,User:clicks "Edit User Profile" button-->clicks "Edit User Profile" button:returns the User Profile for the User -->returns the User Profile for the User :Show confirmation page-->Show confirmation page:Homepage,EQ,2,4,2,2,0,boundary->control->control->boundary
98,User:clicks "Edit User Profile" button-->clicks "Edit User Profile" button:returns the User Profile for the User -->returns the User Profile for the User :Homepage,EQ,2,3,2,1,0,boundary->control->boundary
