id,element,useCase,type,component
48,validate the ifnoramtion from case information page:validation failed message,Create new case,control,Use information
49,validate the role of users:validation failed message,Create new case,control,Use information
50,stl#User:validation failed message,Create new case,Stimulus,undefined
51,stl#User:Insert success message,Create new case,Stimulus,undefined
52,stl#User:case information page,Create new case,Stimulus,undefined
53,stl#User:validation failed message,Create new case,Stimulus,undefined
54,stl#User:Create new case button,Create new case,Stimulus,undefined
55,User:description should not be blank message,Log activity,boundary,descriptionshouldnotbeblankmessage
56,User:use information page,Log activity,control,Use information
57,User:information input page,Log activity,control,Use information
58,User:add vew button,Log activity,boundary,addvewbutton
59,add vew button:return activity description page,Log activity,control,Activity
60,insert activity into case:case info,Log activity,boundary,Case information
61,validate the descirpiton of activity:description should not be blank message,Log activity,boundary,descriptionshouldnotbeblankmessage
62,information input page:validate the descirpiton of activity,Log activity,control,Activity
63,return activity description page:information input page,Log activity,control,Use information
64,insert activity into case:use information page,Log activity,control,Use information
65,validate the descirpiton of activity:insert activity into case,Log activity,control,Activity
66,return activity description page:user,Log activity,entity,User
67,stl#User:description should not be blank message,Log activity,Stimulus,undefined
68,stl#User:use information page,Log activity,Stimulus,undefined
69,stl#User:information input page,Log activity,Stimulus,undefined
70,stl#User:add vew button,Log activity,Stimulus,undefined
71,User:wrong user info message,View document,control,Use information
72,User:corresponding role's main page,View document,control,Rest password
73,User:login page,View document,boundary,Case Manager
74,validate the entries:User info,View document,entity,User
75,check existing users:User info,View document,entity,User
76,check existing users:redirect the user to the corresponding role's main page,View document,control,Use information
77,validate the entries:check existing users,View document,entity,User
78,redirect the user to the corresponding role's main page:corresponding role's main page,View document,control,Rest password
79,login page:validate the entries,View document,boundary,validatetheentries
80,validate the entries:wrong user info message,View document,control,Use information
81,stl#User:wrong user info message,View document,Stimulus,undefined
82,stl#User:corresponding role's main page,View document,Stimulus,undefined
83,stl#User:login page,View document,Stimulus,undefined
84,User:user information page,activate user,control,Use information
85,User:"Use Management" button,activate user,boundary,User management
86,User:role validation failed message,activate user,boundary,validatetheentries
87,User:wrong action message,activate user,boundary,descriptionshouldnotbeblankmessage
88,User:status chage success message,activate user,boundary,descriptionshouldnotbeblankmessage
89,"Use Management" button:validate the role of user,activate user,boundary,validatetheentries
90,activate user status:user info,activate user,entity,User
91,activate user status:status chage success message,activate user,boundary,descriptionshouldnotbeblankmessage
92,check the status of user:activate user status,activate user,control,Activity
93,check the status of user:wrong action message,activate user,boundary,descriptionshouldnotbeblankmessage
94,user information page:check the status of user,activate user,entity,User
95,return to the user information page:user information page,activate user,control,Use information
96,validate the role of user:return to the user information page,activate user,control,Use information
97,validate the role of user:role validation failed message,activate user,boundary,validatetheentries
98,validate the role of user:user info,activate user,entity,User
99,stl#User:user information page,activate user,Stimulus,undefined
100,stl#User:"Use Management" button,activate user,Stimulus,undefined
101,stl#User:role validation failed message,activate user,Stimulus,undefined
102,stl#User:wrong action message,activate user,Stimulus,undefined
103,stl#User:status chage success message,activate user,Stimulus,undefined
104,User:corresponding role's main page,check case information,control,Rest password
105,User:case list,check case information,boundary,Case Manager
106,User:case information page,check case information,boundary,Case information
107,Send request to case database:return to the case information page,check case information,boundary,Case information
108,Send request to case database:case,check case information,boundary,Case Manager
109,case list:Send request to case database,check case information,control,Rest password
110,return to the case information page:case information page,check case information,boundary,Case information
111,redirect the user to the corresponding role's main page:corresponding role's main page,check case information,control,Rest password
112,return to the case information page:redirect the user to the corresponding role's main page,check case information,control,Use information
113,stl#User:corresponding role's main page,check case information,Stimulus,undefined
114,stl#User:case list,check case information,Stimulus,undefined
115,stl#User:case information page,check case information,Stimulus,undefined
116,User:role validation failed message,create high level user,boundary,validatetheentries
117,User:validation failed message,create high level user,boundary,validatetheentries
118,User:"Use Management" button,create high level user,boundary,User management
119,User:user information page,create high level user,control,Use information
120,"Use Management" button:validate the role of user,create high level user,boundary,validatetheentries
121,insert user information:user info,create high level user,entity,User
122,validate the information:insert user information,create high level user,control,Use information
123,return to the user information page:user information page,create high level user,control,Use information
124,validate the role of user:return to the user information page,create high level user,control,Use information
125,validate the role of user:role validation failed message,create high level user,boundary,validatetheentries
126,validate the role of user:user info,create high level user,entity,User
127,user information page:validate the information,create high level user,control,Use information
128,validate the information:validation failed message,create high level user,boundary,validatetheentries
129,stl#User:role validation failed message,create high level user,Stimulus,undefined
130,stl#User:validation failed message,create high level user,Stimulus,undefined
131,stl#User:"Use Management" button,create high level user,Stimulus,undefined
132,stl#User:user information page,create high level user,Stimulus,undefined
133,User:case list,edit case,boundary,Case Manager
134,User:case information page,edit case,boundary,Case information
135,User:invalid  ifnormation message,edit case,control,Use information
136,User:case info page,edit case,boundary,Case Manager
137,User: case info page for editing,edit case,boundary,Case information
138, case info page for editing:validate case input information,edit case,boundary,Case information
139,return case info page for editing: case info page for editing,edit case,boundary,Case information
140,validate the role of user:User info,edit case,entity,User
141,redirect to new case page:case info page,edit case,boundary,Case Manager
142,send request to case database:case information database,edit case,boundary,Case information
143,validate case input information:case information database,edit case,boundary,Case information
144,case information page:validate the role of user,edit case,boundary,validatetheentries
145,display case information list page:case information page,edit case,boundary,Case information
146,case list:send request to case database,edit case,control,Rest password
147,send request to case database:display case information list page,edit case,boundary,Case information
148,validate case input information:invalid  ifnormation message,edit case,control,Use information
149,validate case input information:redirect to new case page,edit case,boundary,Case Manager
150,validate the role of user:return case info page for editing,edit case,boundary,Case information
151,stl#User:case list,edit case,Stimulus,undefined
152,stl#User:case information page,edit case,Stimulus,undefined
153,stl#User:invalid  ifnormation message,edit case,Stimulus,undefined
154,stl#User:case info page,edit case,Stimulus,undefined
155,stl#User: case info page for editing,edit case,Stimulus,undefined
156,User:"Use Management" button,edit user,boundary,User management
157,User:validation failed message,edit user,boundary,validatetheentries
158,User:role validation failed message,edit user,boundary,validatetheentries
159,User:validation success information,edit user,control,Use information
160,User:user information page,edit user,control,Use information
161,"Use Management" button:validate the role of user,edit user,boundary,validatetheentries
162,edit user information:user info,edit user,entity,User
163,edit user information:validation success information,edit user,control,Use information
164,validate the information:edit user information,edit user,control,Use information
165,return to the user information page:user information page,edit user,control,Use information
166,validate the role of user:return to the user information page,edit user,control,Use information
167,validate the role of user:role validation failed message,edit user,boundary,validatetheentries
168,validate the role of user:user info,edit user,entity,User
169,user information page:validate the information,edit user,control,Use information
170,validate the information:validation failed message,edit user,boundary,validatetheentries
171,stl#User:"Use Management" button,edit user,Stimulus,undefined
172,stl#User:validation failed message,edit user,Stimulus,undefined
173,stl#User:role validation failed message,edit user,Stimulus,undefined
174,stl#User:validation success information,edit user,Stimulus,undefined
175,stl#User:user information page,edit user,Stimulus,undefined
176,User:role validation failed message,inactivate user,boundary,validatetheentries
177,User:validation failed message,inactivate user,boundary,validatetheentries
178,User:user information page,inactivate user,control,Use information
179,User:validation success information,inactivate user,control,Use information
180,User:"Use Management" button,inactivate user,boundary,User management
181,"Use Management" button:validate the role of user,inactivate user,boundary,validatetheentries
182,edit user information:user info,inactivate user,entity,User
183,edit user information:validation success information,inactivate user,control,Use information
184,validate the information:edit user information,inactivate user,control,Use information
185,return to the user information page:user information page,inactivate user,control,Use information
186,validate the role of user:return to the user information page,inactivate user,control,Use information
187,validate the role of user:role validation failed message,inactivate user,boundary,validatetheentries
188,validate the role of user:user info,inactivate user,entity,User
189,user information page:validate the information,inactivate user,control,Use information
190,validate the information:validation failed message,inactivate user,boundary,validatetheentries
191,stl#User:role validation failed message,inactivate user,Stimulus,undefined
192,stl#User:validation failed message,inactivate user,Stimulus,undefined
193,stl#User:user information page,inactivate user,Stimulus,undefined
194,stl#User:validation success information,inactivate user,Stimulus,undefined
195,stl#User:"Use Management" button,inactivate user,Stimulus,undefined
196,User:validation failed message,report generation,boundary,descriptionshouldnotbeblankmessage
197,User:report page,report generation,boundary,reportbutton
198,User:report button,report generation,boundary,reportbutton
199,User:validation failed message,report generation,boundary,descriptionshouldnotbeblankmessage
200,print the document:printer,report generation,control,Limited User
201,choose file page:validate file choise,report generation,control,Limited User
202,validate the role of users:choose file page,report generation,boundary,Case Manager
203,validate file choise:document database,report generation,boundary,Document upload
204,generate report page:report page,report generation,boundary,reportbutton
205,validate file choise:generate report page,report generation,control,General User
206,report page:print the document,report generation,boundary,Document upload
207,report button:validate the role of users,report generation,control,Limited User
208,validate the role of users:user,report generation,entity,User
209,validate file choise:validation failed message,report generation,boundary,descriptionshouldnotbeblankmessage
210,validate the role of users:validation failed message,report generation,boundary,descriptionshouldnotbeblankmessage
211,stl#User:validation failed message,report generation,Stimulus,undefined
212,stl#User:report page,report generation,Stimulus,undefined
213,stl#User:report button,report generation,Stimulus,undefined
214,stl#User:validation failed message,report generation,Stimulus,undefined
215,User:validate fail message,reset case,boundary,descriptionshouldnotbeblankmessage
216,User:"reset password" button,reset case,control,Rest password
217,User:case manage page,reset case,boundary,Case Manager
218,User:unauthorized action information,reset case,control,Use information
219,User:password reset page,reset case,control,Rest password
220,"reset password" button:validate the role of user,reset case,control,Limited User
221,"reset password" button:validate the role of user,reset case,control,Limited User
222,validate the role of user:User information,reset case,control,Use information
223,update the password to datebase:User information,reset case,control,Use information
224,validate the role of user:User information,reset case,control,Use information
225,Validate the information from password reset page:validate fail message,reset case,boundary,descriptionshouldnotbeblankmessage
226,Validate the information from password reset page:update the password to datebase,reset case,control,Rest password
227,password reset page:Validate the information from password reset page,reset case,boundary,Case information
228,update the password to datebase:case manage page,reset case,boundary,Case Manager
229,return password reset page:password reset page,reset case,control,Rest password
230,update the password to datebase:reset success message,reset case,boundary,Case Management
231,validate the role of user:return password reset page,reset case,control,Rest password
232,validate the role of user:return password reset page,reset case,control,Rest password
233,validate the role of user:unauthorized action information,reset case,control,Use information
234,validate the role of user:unauthorized action information,reset case,control,Use information
235,stl#User:validate fail message,reset case,Stimulus,undefined
236,stl#User:"reset password" button,reset case,Stimulus,undefined
237,stl#User:case manage page,reset case,Stimulus,undefined
238,stl#User:unauthorized action information,reset case,Stimulus,undefined
239,stl#User:password reset page,reset case,Stimulus,undefined
240,User:unauthorized action message,upload document,boundary,descriptionshouldnotbeblankmessage
241,User:invalid description message,upload document,boundary,descriptionshouldnotbeblankmessage
242,User:add vew button,upload document,boundary,reportbutton
243,User:document upload page,upload document,boundary,Document upload
244,User:update the case information page,upload document,boundary,Case information
245,add vew button:validate the role of user,upload document,control,Limited User
246,insert document into document db:document db,upload document,boundary,Document upload
247,document upload page:validate information of description,upload document,control,Use information
248,validate the role of user:document upload page,upload document,boundary,Document upload
249,insert document into document db:update the case information page,upload document,boundary,Case information
250,validate information of description:insert document into document db,upload document,boundary,Document upload
251,validate information of description:invalid description message,upload document,boundary,descriptionshouldnotbeblankmessage
252,validate the role of user:unauthorized action message,upload document,boundary,descriptionshouldnotbeblankmessage
253,validate the role of user:user,upload document,entity,User
254,stl#User:unauthorized action message,upload document,Stimulus,undefined
255,stl#User:invalid description message,upload document,Stimulus,undefined
256,stl#User:add vew button,upload document,Stimulus,undefined
257,stl#User:document upload page,upload document,Stimulus,undefined
258,stl#User:update the case information page,upload document,Stimulus,undefined
259,User:validation failed message,view document,boundary,descriptionshouldnotbeblankmessage
260,User:"Use Management" button,view document,boundary,User management
261,User:file download interface,view document,boundary,Document upload
262,User:role validation failed message,view document,boundary,descriptionshouldnotbeblankmessage
263,User:specific document record,view document,boundary,Document upload
264,"Use Management" button:validate the role of user,view document,control,Limited User
265,download the document:user info,view document,entity,User
266,download the document:file download interface,view document,boundary,Document upload
267,validate the role of users:download the document,view document,boundary,Document upload
268,return to the user information page:specific document record,view document,boundary,Document upload
269,validate the role of user:return to the user information page,view document,control,Use information
270,validate the role of user:role validation failed message,view document,boundary,descriptionshouldnotbeblankmessage
271,specific document record:validate the role of users,view document,control,Limited User
272,validate the role of users:user,view document,entity,User
273,validate the role of user:user info,view document,entity,User
274,validate the role of users:validation failed message,view document,boundary,descriptionshouldnotbeblankmessage
275,stl#User:validation failed message,view document,Stimulus,undefined
276,stl#User:"Use Management" button,view document,Stimulus,undefined
277,stl#User:file download interface,view document,Stimulus,undefined
278,stl#User:role validation failed message,view document,Stimulus,undefined
279,stl#User:specific document record,view document,Stimulus,undefined
